id,isResult,side,h,a,goals,xG,datetime,forecast,result
23371,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'h': '5', 'a': '1'}","{'h': '4.67967', 'a': '0.561838'}",2023-08-13 15:05:00,"{'w': 0.9571634511802759, 'd': 0.03151355402344828, 'l': 0.011210613004543605}",w
23386,True,a,"{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '1', 'a': '1'}","{'h': '1.3445', 'a': '1.62597'}",2023-08-20 18:45:00,"{'w': 0.317142810918843, 'd': 0.2417530777465633, 'l': 0.4411041110705283}",d
23391,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'h': '2', 'a': '2'}","{'h': '3.49731', 'a': '0.41475'}",2023-08-27 11:00:00,"{'w': 0.9195643401348824, 'd': 0.061386261690143655, 'l': 0.01904517247931048}",d
23406,True,a,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '0', 'a': '0'}","{'h': '1.58468', 'a': '0.248338'}",2023-09-02 15:00:00,"{'w': 0.7165104058253059, 'd': 0.2293381424862449, 'l': 0.05415145151490882}",d
23409,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'h': '2', 'a': '2'}","{'h': '0.427673', 'a': '1.60903'}",2023-09-16 15:00:00,"{'w': 0.0944778506824272, 'd': 0.2369085885494124, 'l': 0.6686135605549106}",d
23423,True,a,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '0', 'a': '0'}","{'h': '1.38233', 'a': '0.933593'}",2023-09-24 15:05:00,"{'w': 0.47276238709946344, 'd': 0.2734957562608694, 'l': 0.2537418566125539}",d
23426,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '3', 'a': '1'}","{'h': '2.3169', 'a': '0.902963'}",2023-10-01 18:45:00,"{'w': 0.690431292280629, 'd': 0.17889639591315482, 'l': 0.13067228561681246}",w
23435,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': '1', 'a': '3'}","{'h': '1.34436', 'a': '3.13091'}",2023-10-08 18:45:00,"{'w': 0.13135543060532975, 'd': 0.14072077560976654, 'l': 0.7279226666523814}",l
23445,True,a,"{'id': '179', 'title': 'Lorient', 'short_title': 'LOR'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '2', 'a': '1'}","{'h': '0.594654', 'a': '0.940774'}",2023-10-22 11:00:00,"{'w': 0.22316323576809707, 'd': 0.35378069337696383, 'l': 0.42305607085481206}",l
23452,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'h': '1', 'a': '1'}","{'h': '1.11025', 'a': '1.02122'}",2023-10-29 16:05:00,"{'w': 0.37444995291847233, 'd': 0.2965003203473662, 'l': 0.3290497267324589}",d
23468,True,a,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '2', 'a': '0'}","{'h': '2.28618', 'a': '0.484764'}",2023-11-05 19:45:00,"{'w': 0.7834493603827809, 'd': 0.15374431600258193, 'l': 0.06280630155694016}",l
23470,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '0', 'a': '1'}","{'h': '0.680277', 'a': '2.07974'}",2023-11-12 16:05:00,"{'w': 0.110027380872491, 'd': 0.1899508210144319, 'l': 0.700021791651501}",l
23481,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '3', 'a': '1'}","{'h': '1.93506', 'a': '2.24931'}",2023-11-26 16:05:00,"{'w': 0.3408650070455934, 'd': 0.1999196894843123, 'l': 0.4592152830776607}",w
23489,True,a,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '2', 'a': '0'}","{'h': '0.91395', 'a': '0.483795'}",2023-12-03 19:45:00,"{'w': 0.4435319845043107, 'd': 0.3691266350182675, 'l': 0.1873413804773373}",l
23499,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': '1', 'a': '2'}","{'h': '2.14616', 'a': '1.09728'}",2023-12-09 16:00:00,"{'w': 0.613119682014582, 'd': 0.20150551572435202, 'l': 0.18537479252520944}",l
23506,True,a,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '0', 'a': '0'}","{'h': '0.686037', 'a': '1.08165'}",2023-12-17 14:00:00,"{'w': 0.23050693044192147, 'd': 0.3229487915064198, 'l': 0.446544278050755}",d
23520,True,a,"{'id': '270', 'title': 'Clermont Foot', 'short_title': 'CLE'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '1', 'a': '3'}","{'h': '0.75621', 'a': '2.31736'}",2023-12-20 20:00:00,"{'w': 0.10497198328804792, 'd': 0.17055470198131797, 'l': 0.7244732884744094}",w
23524,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '2', 'a': '0'}","{'h': '1.82506', 'a': '0.805568'}",2024-01-13 20:00:00,"{'w': 0.615558929361821, 'd': 0.22384120739283742, 'l': 0.16059986209125807}",w
23537,True,a,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '2', 'a': '3'}","{'h': '0.96504', 'a': '1.37472'}",2024-01-26 20:00:00,"{'w': 0.2636183359917253, 'd': 0.273366409866555, 'l': 0.46301525411650674}",w
23543,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '2', 'a': '1'}","{'h': '2.21096', 'a': '0.797935'}",2024-02-03 16:00:00,"{'w': 0.695819594247518, 'd': 0.1832171927339189, 'l': 0.12096319869801343}",w
23559,True,a,"{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '0', 'a': '1'}","{'h': '1.37399', 'a': '1.18673'}",2024-02-11 12:00:00,"{'w': 0.4116631752021427, 'd': 0.2648689512002445, 'l': 0.3234678735694771}",w
23561,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '270', 'title': 'Clermont Foot', 'short_title': 'CLE'}","{'h': '3', 'a': '1'}","{'h': '4.27182', 'a': '0.755433'}",2024-02-18 14:00:00,"{'w': 0.9229490837654353, 'd': 0.052316778768449056, 'l': 0.024692521713010066}",w
23569,True,a,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '1', 'a': '1'}","{'h': '1.88699', 'a': '0.982428'}",2024-02-25 16:05:00,"{'w': 0.5854277846974666, 'd': 0.2219401702108647, 'l': 0.19263204329425046}",d
23578,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '179', 'title': 'Lorient', 'short_title': 'LOR'}","{'h': '1', 'a': '2'}","{'h': '1.48788', 'a': '1.94566'}",2024-03-03 16:05:00,"{'w': 0.2962420218733261, 'd': 0.21949166696047032, 'l': 0.4842663083987095}",l
23591,True,a,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '2', 'a': '2'}","{'h': '2.4764', 'a': '1.21123'}",2024-03-10 16:00:00,"{'w': 0.6505217280785999, 'd': 0.17915439512116985, 'l': 0.17032381548566985}",d
23596,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '2', 'a': '0'}","{'h': '1.59209', 'a': '0.740416'}",2024-03-17 16:05:00,"{'w': 0.5774198204660196, 'd': 0.24993122701658776, 'l': 0.17264895233254943}",w
23605,True,a,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '2', 'a': '0'}","{'h': '2.45769', 'a': '0.913264'}",2024-03-31 16:05:00,"{'w': 0.7124584297550824, 'd': 0.16719291693566254, 'l': 0.1203485976333315}",l
23616,True,a,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '1', 'a': '0'}","{'h': '1.60487', 'a': '1.6645'}",2024-04-07 15:05:00,"{'w': 0.3717098281119557, 'd': 0.23135283724285427, 'l': 0.3969373341025642}",l
23627,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '1', 'a': '2'}","{'h': '0.877819', 'a': '0.783871'}",2024-04-13 19:00:00,"{'w': 0.3541365881487769, 'd': 0.34469343971445315, 'l': 0.3011699721367129}",l
23638,True,a,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '0', 'a': '3'}","{'h': '0.159376', 'a': '2.38163'}",2024-04-20 15:00:00,"{'w': 0.016289657157693673, 'd': 0.11165310699825419, 'l': 0.8720571985593207}",w
23643,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '4', 'a': '5'}","{'h': '2.34207', 'a': '2.18698'}",2024-04-28 15:05:00,"{'w': 0.4316739093158643, 'd': 0.1930743179414067, 'l': 0.3752517302232631}",l
23657,True,a,"{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '2', 'a': '3'}","{'h': '0.829235', 'a': '2.01818'}",2024-05-04 17:00:00,"{'w': 0.1450382854427711, 'd': 0.20405248887448654, 'l': 0.6509092213230269}",w
23661,True,h,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': '1', 'a': '1'}","{'h': '2.1522', 'a': '0.410537'}",2024-05-12 19:00:00,"{'w': 0.780476876764291, 'd': 0.1618178342098282, 'l': 0.057705278928810735}",d
23672,True,a,"{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '2', 'a': '1'}","{'h': '1.39024', 'a': '1.25648'}",2024-05-19 19:00:00,"{'w': 0.40082106421463937, 'd': 0.2605000049837478, 'l': 0.33867893076516425}",l
