match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
19652,2022-08-07 13:00:00,Ligue_1,2022,Lille,Auxerre,Home,4,1,1.29993,0.769926,16,10,w
19658,2022-08-12 19:00:00,Ligue_1,2022,Lille,Nantes,Away,1,1,2.53444,2.07994,16,10,d
19671,2022-08-21 18:45:00,Ligue_1,2022,Lille,Paris Saint Germain,Home,1,7,1.50337,4.37042,16,16,l
19678,2022-08-26 19:00:00,Ligue_1,2022,Lille,Ajaccio,Away,3,1,1.80552,0.513092,7,13,w
19690,2022-08-31 19:00:00,Ligue_1,2022,Lille,Nice,Home,1,2,0.936389,1.54373,18,3,l
19702,2022-09-04 11:00:00,Ligue_1,2022,Lille,Montpellier,Away,3,1,1.28228,0.460323,26,4,w
19712,2022-09-10 19:00:00,Ligue_1,2022,Lille,Marseille,Away,1,2,0.774912,2.25737,7,14,l
19721,2022-09-17 19:00:00,Ligue_1,2022,Lille,Toulouse,Home,2,1,1.16749,0.882322,10,14,w
19732,2022-10-02 11:00:00,Ligue_1,2022,Lille,Lorient,Away,1,2,1.83189,0.51274,21,7,l
19740,2022-10-09 18:45:00,Ligue_1,2022,Lille,Lens,Home,1,0,2.37665,1.04543,12,10,w
19754,2022-10-14 19:00:00,Ligue_1,2022,Lille,Strasbourg,Away,3,0,2.59097,0.366401,10,12,w
19761,2022-10-23 18:45:00,Ligue_1,2022,Lille,Monaco,Home,4,3,2.49712,1.76468,20,9,w
19772,2022-10-30 19:45:00,Ligue_1,2022,Lille,Lyon,Away,0,1,1.62118,1.19346,15,6,l
19782,2022-11-06 16:05:00,Ligue_1,2022,Lille,Rennes,Home,1,1,2.72861,0.800938,19,2,d
19790,2022-11-13 14:00:00,Ligue_1,2022,Lille,Angers,Home,1,0,1.07614,0.448121,9,8,w
19800,2022-12-28 18:00:00,Ligue_1,2022,Lille,Clermont Foot,Away,2,0,1.79335,0.511123,14,9,w
19811,2023-01-02 16:00:00,Ligue_1,2022,Lille,Reims,Home,1,1,2.68973,1.23599,14,9,d
19826,2023-01-11 18:00:00,Ligue_1,2022,Lille,Brest,Away,0,0,0.952742,0.567145,11,5,d
19830,2023-01-15 12:00:00,Ligue_1,2022,Lille,Troyes,Home,5,1,4.30681,0.981489,23,10,w
19842,2023-01-29 12:00:00,Ligue_1,2022,Lille,Nice,Away,0,1,2.06969,1.38874,16,12,l
19851,2023-02-01 18:00:00,Ligue_1,2022,Lille,Clermont Foot,Home,0,0,1.75188,1.53598,22,13,d
19866,2023-02-04 20:00:00,Ligue_1,2022,Lille,Rennes,Away,3,1,2.35242,2.18737,15,10,w
19872,2023-02-12 14:00:00,Ligue_1,2022,Lille,Strasbourg,Home,2,0,3.65427,0.174274,14,5,w
19881,2023-02-19 12:00:00,Ligue_1,2022,Lille,Paris Saint Germain,Away,3,4,3.20773,2.09603,16,12,l
19894,2023-02-24 20:00:00,Ligue_1,2022,Lille,Brest,Home,2,1,0.77221,0.20242,19,3,w
19902,2023-03-04 16:00:00,Ligue_1,2022,Lille,Lens,Away,1,1,1.90081,0.616556,12,9,d
19915,2023-03-10 20:00:00,Ligue_1,2022,Lille,Lyon,Home,3,3,2.35286,1.0584,8,6,d
19926,2023-03-18 16:00:00,Ligue_1,2022,Lille,Toulouse,Away,2,0,1.96469,2.05248,18,16,w
19933,2023-04-02 11:00:00,Ligue_1,2022,Lille,Lorient,Home,3,1,1.96183,0.0956693,20,2,w
19939,2023-04-08 15:00:00,Ligue_1,2022,Lille,Angers,Away,0,1,1.06957,1.03911,15,7,l
19951,2023-04-16 11:00:00,Ligue_1,2022,Lille,Montpellier,Home,2,1,2.31737,0.515081,17,4,w
19959,2023-04-22 15:00:00,Ligue_1,2022,Lille,Auxerre,Away,1,1,3.08943,1.0782,14,8,d
19970,2023-04-29 14:00:00,Ligue_1,2022,Lille,Ajaccio,Home,3,0,1.55851,0.360442,10,2,w
19986,2023-05-06 17:00:00,Ligue_1,2022,Lille,Reims,Away,0,1,1.42756,2.07452,11,14,l
19988,2023-05-14 15:05:00,Ligue_1,2022,Lille,Monaco,Away,0,0,1.29341,0.690333,10,8,d
20002,2023-05-20 19:00:00,Ligue_1,2022,Lille,Marseille,Home,2,1,1.86027,1.19915,12,8,w
20010,2023-05-27 19:00:00,Ligue_1,2022,Lille,Nantes,Home,2,1,2.16385,1.0893,9,8,w
20027,2023-06-03 17:00:00,Ligue_1,2022,Lille,Troyes,Away,1,1,1.69616,0.241842,18,8,d
