id,isResult,side,h,a,goals,xG,datetime
29250,False,h,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-26 15:00:00
29264,False,h,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-02 14:00:00
29270,False,a,"{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-09 14:00:00
29282,False,a,"{'id': '157', 'title': 'Osasuna', 'short_title': 'OSA'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-23 14:00:00
29293,False,h,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '154', 'title': 'Villarreal', 'short_title': 'VIL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-30 14:00:00
29298,False,a,"{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-07 14:00:00
29316,False,h,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '223', 'title': 'Girona', 'short_title': 'GIR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-14 14:00:00
29321,False,a,"{'id': '151', 'title': 'Levante', 'short_title': 'LEV'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-21 14:00:00
29332,False,h,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '143', 'title': 'Atletico Madrid', 'short_title': 'ATL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-04 14:00:00
29339,False,a,"{'id': '142', 'title': 'Getafe', 'short_title': 'GET'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-11 14:00:00
29350,False,h,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-18 14:00:00
29362,False,h,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-25 14:00:00
29376,False,a,"{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-01 14:00:00
