id,isResult,side,h,a,goals,xG,datetime,forecast,result
28055,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': '0', 'a': '1'}","{'h': '0.297792', 'a': '1.04077'}",2024-08-18 15:00:00,"{'w': 0.10504931454973329, 'd': 0.3500121461958741, 'l': 0.5449385392538667}",l
28059,True,a,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '2', 'a': '0'}","{'h': '1.25796', 'a': '0.737042'}",2024-08-24 17:00:00,"{'w': 0.48748433931088336, 'd': 0.2945440178042327, 'l': 0.2179716428775087}",l
28073,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '1', 'a': '4'}","{'h': '1.33204', 'a': '2.53408'}",2024-09-01 15:00:00,"{'w': 0.18574790711118752, 'd': 0.1790576929294598, 'l': 0.6351943178537716}",l
28083,True,a,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '1', 'a': '1'}","{'h': '2.47918', 'a': '0.855084'}",2024-09-15 15:00:00,"{'w': 0.7289054954774301, 'd': 0.16203248541019916, 'l': 0.10906195692220456}",d
28088,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '1', 'a': '1'}","{'h': '0.82486', 'a': '1.28588'}",2024-09-22 15:00:00,"{'w': 0.23911227024367593, 'd': 0.28801389981266295, 'l': 0.4728738299336587}",d
28101,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '1', 'a': '3'}","{'h': '1.08284', 'a': '4.18122'}",2024-09-29 15:00:00,"{'w': 0.04748809212597943, 'd': 0.07301073788180996, 'l': 0.879468376988298}",l
28109,True,a,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '1', 'a': '1'}","{'h': '0.896807', 'a': '1.19435'}",2024-10-04 18:45:00,"{'w': 0.2759147185044815, 'd': 0.29581848712451486, 'l': 0.42826679436734727}",d
28114,True,a,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '1', 'a': '1'}","{'h': '2.43778', 'a': '1.47299'}",2024-10-20 15:00:00,"{'w': 0.5879943826190492, 'd': 0.1889366386025372, 'l': 0.2230689285143129}",d
28121,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'h': '4', 'a': '2'}","{'h': '3.26778', 'a': '1.33'}",2024-10-26 15:00:00,"{'w': 0.7492027659017448, 'd': 0.1318724965561388, 'l': 0.11892285063236088}",w
28129,True,a,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '0', 'a': '1'}","{'h': '1.47525', 'a': '0.50003'}",2024-11-01 18:00:00,"{'w': 0.6142115010506142, 'd': 0.26154566919197686, 'l': 0.12424282969171156}",w
28142,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': '2', 'a': '4'}","{'h': '1.21483', 'a': '4.38095'}",2024-11-09 20:00:00,"{'w': 0.050466089447231674, 'd': 0.0717789605821565, 'l': 0.8776999904453474}",l
28154,True,a,"{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '1', 'a': '0'}","{'h': '0.683126', 'a': '1.14148'}",2024-11-24 16:00:00,"{'w': 0.21984743662973386, 'd': 0.3137918372218627, 'l': 0.4663607261464885}",l
28158,True,a,"{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '0', 'a': '1'}","{'h': '0.322626', 'a': '2.10367'}",2024-12-01 16:00:00,"{'w': 0.04570561797510453, 'd': 0.1593123087230125, 'l': 0.7949820657993645}",w
28168,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '0', 'a': '3'}","{'h': '0.505438', 'a': '2.02701'}",2024-12-07 20:00:00,"{'w': 0.08114843044587186, 'd': 0.18426234817747889, 'l': 0.7345892167599618}",l
28174,True,a,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '2', 'a': '0'}","{'h': '0.62717', 'a': '0.391796'}",2024-12-15 16:00:00,"{'w': 0.3509119104045988, 'd': 0.4552658682535146, 'l': 0.19382222134188618}",l
28187,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '2', 'a': '0'}","{'h': '1.90119', 'a': '0.608874'}",2025-01-05 14:00:00,"{'w': 0.6829747713463997, 'd': 0.2063220179216532, 'l': 0.11070320874725016}",w
28197,True,a,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '1', 'a': '3'}","{'h': '1.44663', 'a': '3.46863'}",2025-01-12 16:15:00,"{'w': 0.11941670979927364, 'd': 0.12597796572831654, 'l': 0.754601489523199}",w
28208,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'h': '2', 'a': '0'}","{'h': '1.21759', 'a': '0.462137'}",2025-01-19 16:15:00,"{'w': 0.5523147523319374, 'd': 0.3070373362100069, 'l': 0.1406479114533621}",w
28215,True,a,"{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '1', 'a': '0'}","{'h': '2.01118', 'a': '0.0813578'}",2025-01-26 16:15:00,"{'w': 0.8442742688182661, 'd': 0.14440161915173377, 'l': 0.01132410786468031}",l
28224,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'h': '1', 'a': '1'}","{'h': '1.77333', 'a': '2.19254'}",2025-02-02 16:15:00,"{'w': 0.3172659880895938, 'd': 0.20402889974280738, 'l': 0.4787050985312312}",d
28235,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '0', 'a': '2'}","{'h': '0.367397', 'a': '2.87581'}",2025-02-09 19:45:00,"{'w': 0.02752862974668737, 'd': 0.09254726292462807, 'l': 0.879923708452568}",l
28243,True,a,"{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '0', 'a': '1'}","{'h': '2.06733', 'a': '2.43148'}",2025-02-16 16:15:00,"{'w': 0.3379042651928558, 'd': 0.19171892443995023, 'l': 0.47037675582015914}",w
28251,True,a,"{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '3', 'a': '3'}","{'h': '1.70031', 'a': '3.1805'}",2025-02-22 18:00:00,"{'w': 0.17909105514917467, 'd': 0.15160569113584876, 'l': 0.6693018904889447}",d
28263,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '0', 'a': '4'}","{'h': '0.363765', 'a': '4.43647'}",2025-03-02 16:15:00,"{'w': 0.007161744648996898, 'd': 0.02792743997136009, 'l': 0.964847728528607}",l
28269,True,a,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '2', 'a': '0'}","{'h': '4.53611', 'a': '0.48923'}",2025-03-09 14:00:00,"{'w': 0.9582149919738574, 'd': 0.03153349325861676, 'l': 0.010171179083552325}",l
28281,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': '0', 'a': '2'}","{'h': '0.497795', 'a': '2.03553'}",2025-03-15 18:00:00,"{'w': 0.07920179716280483, 'd': 0.18266825873014972, 'l': 0.7381299392293529}",l
28282,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '0', 'a': '3'}","{'h': '1.04854', 'a': '1.63382'}",2025-03-30 16:15:00,"{'w': 0.2434486557304668, 'd': 0.2464173292786089, 'l': 0.510134014728244}",l
28297,True,a,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '1', 'a': '0'}","{'h': '1.64379', 'a': '0.280438'}",2025-04-05 15:00:00,"{'w': 0.7200981226673685, 'd': 0.2214510072224932, 'l': 0.058450869825652715}",l
28306,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '2', 'a': '0'}","{'h': '1.771', 'a': '0.452518'}",2025-04-13 15:15:00,"{'w': 0.697998650691869, 'd': 0.21396731404815758, 'l': 0.08803403448692876}",w
28310,True,a,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '2', 'a': '1'}","{'h': '2.72567', 'a': '0.278639'}",2025-04-20 15:15:00,"{'w': 0.8825391011004469, 'd': 0.09500386670998019, 'l': 0.02245682710284941}",l
28323,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'h': '0', 'a': '2'}","{'h': '0.916985', 'a': '2.22596'}",2025-04-27 13:00:00,"{'w': 0.1416900625804519, 'd': 0.18780163937266955, 'l': 0.6705082824169388}",l
28335,True,a,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '0', 'a': '1'}","{'h': '0.14126', 'a': '0.727966'}",2025-05-04 13:00:00,"{'w': 0.06686262285511778, 'd': 0.4635122836604525, 'l': 0.46962509348442644}",w
28338,True,h,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'h': '2', 'a': '1'}","{'h': '1.33058', 'a': '0.710143'}",2025-05-10 19:00:00,"{'w': 0.5156886685221089, 'd': 0.2849448379039677, 'l': 0.1993664935579343}",w
28348,True,a,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '2', 'a': '0'}","{'h': '3.75818', 'a': '0.556633'}",2025-05-17 19:00:00,"{'w': 0.9170063687704891, 'd': 0.059846013752305624, 'l': 0.023137844051280054}",l
