id,isResult,side,h,a,goals,xG,datetime,forecast,result
26988,True,h,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'h': '1', 'a': '2'}","{'h': '1.56608', 'a': '1.60148'}",2024-08-18 17:00:00,"{'w': 0.3746123055443384, 'd': 0.23558182646990358, 'l': 0.38980586763771735}",l
26997,True,a,"{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '0', 'a': '1'}","{'h': '1.79566', 'a': '0.796104'}",2024-08-24 19:30:00,"{'w': 0.6113535233825973, 'd': 0.22685413307638685, 'l': 0.16179234261135406}",w
27008,True,h,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'h': '1', 'a': '2'}","{'h': '0.951647', 'a': '2.62561'}",2024-08-28 19:30:00,"{'w': 0.11315788484508996, 'd': 0.15563059892770081, 'l': 0.7312113878250424}",l
27020,True,a,"{'id': '142', 'title': 'Getafe', 'short_title': 'GET'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '0', 'a': '0'}","{'h': '0.547095', 'a': '0.0209183'}",2024-09-01 17:15:00,"{'w': 0.4147997918649417, 'd': 0.5731535743694548, 'l': 0.012046633765603483}",d
27031,True,h,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '150', 'title': 'Real Madrid', 'short_title': 'RMA'}","{'h': '0', 'a': '2'}","{'h': '1.41828', 'a': '2.2759'}",2024-09-14 19:00:00,"{'w': 0.23335688768578602, 'd': 0.19849460383382714, 'l': 0.5681484876283929}",l
27045,True,a,"{'id': '239', 'title': 'Mallorca', 'short_title': 'MAL'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '1', 'a': '0'}","{'h': '1.56932', 'a': '0.499139'}",2024-09-17 19:00:00,"{'w': 0.638360298896488, 'd': 0.24653362561693695, 'l': 0.11510607533446233}",l
27039,True,a,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '0', 'a': '0'}","{'h': '0.952589', 'a': '1.3906'}",2024-09-21 12:00:00,"{'w': 0.25754746489107094, 'd': 0.2720816987696691, 'l': 0.47037083630980886}",d
27055,True,h,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '146', 'title': 'Valencia', 'short_title': 'VAL'}","{'h': '3', 'a': '0'}","{'h': '3.6853', 'a': '0.805963'}",2024-09-28 16:30:00,"{'w': 0.8786701932395781, 'd': 0.07907549119344585, 'l': 0.04224652343476125}",w
27067,True,h,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '143', 'title': 'Atletico Madrid', 'short_title': 'ATL'}","{'h': '1', 'a': '1'}","{'h': '1.08517', 'a': '0.561748'}",2024-10-06 19:00:00,"{'w': 0.48135391598929705, 'd': 0.3292323356616365, 'l': 0.18941374834812197}",d
27076,True,a,"{'id': '223', 'title': 'Girona', 'short_title': 'GIR'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '0', 'a': '1'}","{'h': '0.446152', 'a': '1.86082'}",2024-10-19 16:30:00,"{'w': 0.08056413156551688, 'd': 0.20104289289942895, 'l': 0.7183929740416113}",w
27088,True,h,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '157', 'title': 'Osasuna', 'short_title': 'OSA'}","{'h': '0', 'a': '2'}","{'h': '1.6767', 'a': '1.06487'}",2024-10-27 20:00:00,"{'w': 0.5167179374273704, 'd': 0.2423725169551723, 'l': 0.2409095452452953}",l
27100,True,a,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '0', 'a': '2'}","{'h': '0.629505', 'a': '1.21835'}",2024-11-03 17:30:00,"{'w': 0.19169917931535957, 'd': 0.30367258145034115, 'l': 0.5046282392295656}",w
27108,True,h,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'h': '1', 'a': '0'}","{'h': '1.88518', 'a': '0.514102'}",2024-11-10 20:00:00,"{'w': 0.704888953905003, 'd': 0.20252621989346237, 'l': 0.09258482442704942}",w
27112,True,a,"{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '1', 'a': '0'}","{'h': '1.65075', 'a': '0.799084'}",2024-11-24 20:00:00,"{'w': 0.5764997205204616, 'd': 0.24368053302533274, 'l': 0.17981974615305174}",l
27130,True,h,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'h': '2', 'a': '0'}","{'h': '0.818081', 'a': '0.366137'}",2024-12-01 20:00:00,"{'w': 0.44000332192254066, 'd': 0.40473292075802547, 'l': 0.15526375731941655}",w
27133,True,a,"{'id': '159', 'title': 'Leganes', 'short_title': 'LEG'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '0', 'a': '3'}","{'h': '0.463722', 'a': '1.74462'}",2024-12-08 13:00:00,"{'w': 0.0923813423751871, 'd': 0.21846034248099058, 'l': 0.6891583145112599}",w
