match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
28778,2025-08-15 19:00:00,EPL,2025,Liverpool,Bournemouth,Home,4,2,2.33007,1.57303,19,10,w
28797,2025-08-25 19:00:00,EPL,2025,Liverpool,Newcastle United,Away,3,2,0.646559,1.96342,5,10,w
28806,2025-08-31 15:30:00,EPL,2025,Liverpool,Arsenal,Home,1,0,0.481404,0.485679,9,11,w
28816,2025-09-14 13:00:00,EPL,2025,Liverpool,Burnley,Away,1,0,2.79492,0.168041,27,3,w
28818,2025-09-20 11:30:00,EPL,2025,Liverpool,Everton,Home,2,1,1.06166,0.721371,11,9,w
28830,2025-09-27 14:00:00,EPL,2025,Liverpool,Crystal Palace,Away,1,2,3.10176,3.53323,20,16,l
28842,2025-10-04 16:30:00,EPL,2025,Liverpool,Chelsea,Away,1,2,2.05981,1.23721,12,12,l
28852,2025-10-19 15:30:00,EPL,2025,Liverpool,Manchester United,Home,1,2,2.60972,2.53117,19,12,l
28861,2025-10-25 19:00:00,EPL,2025,Liverpool,Brentford,Away,2,3,2.11838,3.27126,14,17,l
28872,2025-11-01 20:00:00,EPL,2025,Liverpool,Aston Villa,Home,2,0,1.47021,0.43502,16,10,w
