match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result,points
18205,2022-08-06 14:00:00,EPL,2022,Wolverhampton Wanderers,Leeds,Away,1,2,1.10119,0.88917,16,12,l,0
18216,2022-08-13 14:00:00,EPL,2022,Wolverhampton Wanderers,Fulham,Home,0,0,0.975375,1.08813,7,9,d,1
18222,2022-08-20 11:30:00,EPL,2022,Wolverhampton Wanderers,Tottenham,Away,0,1,0.686123,1.46608,20,11,l,0
18240,2022-08-28 13:00:00,EPL,2022,Wolverhampton Wanderers,Newcastle United,Home,1,1,1.13248,1.93362,10,21,d,1
18248,2022-08-31 18:30:00,EPL,2022,Wolverhampton Wanderers,Bournemouth,Away,0,0,1.53246,0.362035,17,5,d,1
18256,2022-09-03 14:00:00,EPL,2022,Wolverhampton Wanderers,Southampton,Home,1,0,1.10039,1.20838,7,12,w,3
18274,2022-09-17 11:30:00,EPL,2022,Wolverhampton Wanderers,Manchester City,Home,0,3,0.310995,1.4242,6,16,l,0
18291,2022-10-01 16:30:00,EPL,2022,Wolverhampton Wanderers,West Ham,Away,0,2,0.575988,1.03934,15,18,l,0
18295,2022-10-08 14:00:00,EPL,2022,Wolverhampton Wanderers,Chelsea,Away,0,3,0.748449,2.43092,8,20,l,0
18311,2022-10-15 14:00:00,EPL,2022,Wolverhampton Wanderers,Nottingham Forest,Home,1,0,1.22368,1.24761,9,10,w,3
18318,2022-10-18 19:15:00,EPL,2022,Wolverhampton Wanderers,Crystal Palace,Away,1,2,0.857837,1.25617,10,14,l,0
18331,2022-10-23 13:00:00,EPL,2022,Wolverhampton Wanderers,Leicester,Home,0,4,1.61785,0.989075,21,5,l,0
18334,2022-10-29 14:00:00,EPL,2022,Wolverhampton Wanderers,Brentford,Away,1,1,0.557605,1.29257,14,12,d,1
18351,2022-11-05 15:00:00,EPL,2022,Wolverhampton Wanderers,Brighton,Home,2,3,1.29252,1.87375,8,19,l,0
