match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result,points
18210,2022-08-07 13:00:00,EPL,2022,Leicester,Brentford,Home,2,2,0.455695,0.931067,14,9,d,1
18217,2022-08-13 14:00:00,EPL,2022,Leicester,Arsenal,Away,2,4,0.690679,3.0107,6,20,l,0
18226,2022-08-20 14:00:00,EPL,2022,Leicester,Southampton,Home,1,2,0.242948,1.24155,6,9,l,0
18235,2022-08-27 14:00:00,EPL,2022,Leicester,Chelsea,Away,1,2,1.96023,1.74916,17,7,l,0
18251,2022-09-01 19:00:00,EPL,2022,Leicester,Manchester United,Home,0,1,0.615266,1.09969,10,9,l,0
18259,2022-09-04 13:00:00,EPL,2022,Leicester,Brighton,Away,2,5,1.06549,2.73166,7,23,l,0
18278,2022-09-17 16:30:00,EPL,2022,Leicester,Tottenham,Away,2,6,1.59449,1.98619,19,16,l,0
18287,2022-10-03 19:00:00,EPL,2022,Leicester,Nottingham Forest,Home,4,0,1.2497,1.22169,17,10,w,3
18293,2022-10-08 14:00:00,EPL,2022,Leicester,Bournemouth,Away,1,2,1.18125,1.14891,9,10,l,0
18306,2022-10-15 11:30:00,EPL,2022,Leicester,Crystal Palace,Home,0,0,0.973426,0.346808,14,8,d,1
18317,2022-10-20 19:15:00,EPL,2022,Leicester,Leeds,Home,2,0,0.655249,1.19464,5,15,w,3
18331,2022-10-23 13:00:00,EPL,2022,Leicester,Wolverhampton Wanderers,Away,4,0,0.989075,1.61785,5,21,w,3
18338,2022-10-29 11:30:00,EPL,2022,Leicester,Manchester City,Home,0,1,0.693597,0.703827,10,15,l,0
18344,2022-11-05 17:30:00,EPL,2022,Leicester,Everton,Away,2,0,2.2679,1.3729,22,12,w,3
18360,2022-11-12 15:00:00,EPL,2022,Leicester,West Ham,Away,2,0,1.60566,0.720721,9,18,w,3
18369,2022-12-26 15:00:00,EPL,2022,Leicester,Newcastle United,Home,0,3,0.31099,1.76382,8,12,l,0
18375,2022-12-30 20:00:00,EPL,2022,Leicester,Liverpool,Away,1,2,0.863312,2.02463,9,21,l,0
18389,2023-01-03 19:45:00,EPL,2022,Leicester,Fulham,Home,0,1,1.45221,1.33493,15,11,l,0
18399,2023-01-14 15:00:00,EPL,2022,Leicester,Nottingham Forest,Away,0,2,0.803421,1.75313,6,15,l,0
18407,2023-01-21 15:00:00,EPL,2022,Leicester,Brighton,Home,2,2,1.35941,1.94491,9,13,d,1
18412,2023-02-04 15:00:00,EPL,2022,Leicester,Aston Villa,Away,4,2,2.49784,1.4989,10,19,w,3
18427,2023-02-11 15:00:00,EPL,2022,Leicester,Tottenham,Home,4,1,1.41208,1.11709,15,11,w,3
18437,2023-02-19 14:00:00,EPL,2022,Leicester,Manchester United,Away,0,3,1.39678,4.24663,19,26,l,0
18447,2023-02-25 15:00:00,EPL,2022,Leicester,Arsenal,Home,0,1,0.0203463,0.722059,1,10,l,0
18460,2023-03-04 17:30:00,EPL,2022,Leicester,Southampton,Away,0,1,1.67051,1.34332,11,11,l,0
18467,2023-03-11 15:00:00,EPL,2022,Leicester,Chelsea,Home,1,3,2.36139,1.49478,17,12,l,0
18474,2023-03-18 15:00:00,EPL,2022,Leicester,Brentford,Away,1,1,1.42133,0.476467,14,11,d,1
18486,2023-04-01 14:00:00,EPL,2022,Leicester,Crystal Palace,Away,1,2,0.198959,1.93471,4,31,l,0
18263,2023-04-04 18:45:00,EPL,2022,Leicester,Aston Villa,Home,1,2,0.671597,1.00159,9,15,l,0
18496,2023-04-08 14:00:00,EPL,2022,Leicester,Bournemouth,Home,0,1,0.731965,1.92396,14,19,l,0
18506,2023-04-15 16:30:00,EPL,2022,Leicester,Manchester City,Away,1,3,1.92692,1.60702,10,12,l,0
18518,2023-04-22 14:00:00,EPL,2022,Leicester,Wolverhampton Wanderers,Home,2,1,2.66929,0.59626,15,16,w,3
18523,2023-04-25 19:00:00,EPL,2022,Leicester,Leeds,Away,1,1,2.08594,2.09645,15,13,d,1
18538,2023-05-01 19:00:00,EPL,2022,Leicester,Everton,Home,2,2,3.32486,3.28648,15,23,d,1
18544,2023-05-08 14:00:00,EPL,2022,Leicester,Fulham,Away,3,5,2.92566,1.75276,18,17,l,0
18559,2023-05-15 19:00:00,EPL,2022,Leicester,Liverpool,Home,0,3,0.527496,1.77085,4,16,l,0
18567,2023-05-22 19:00:00,EPL,2022,Leicester,Newcastle United,Away,0,0,0.0839072,2.05089,1,23,d,1
18579,2023-05-28 15:30:00,EPL,2022,Leicester,West Ham,Home,2,1,2.03013,0.970352,13,16,w,3
26611,2024-08-19 19:00:00,EPL,2024,Leicester,Tottenham,Home,1,1,1.02614,1.40775,7,15,d,1
26614,2024-08-24 14:00:00,EPL,2024,Leicester,Fulham,Away,1,2,0.857005,1.96218,10,18,l,0
26626,2024-08-31 14:00:00,EPL,2024,Leicester,Aston Villa,Home,1,2,0.774741,2.16385,9,10,l,0
26636,2024-09-14 14:00:00,EPL,2024,Leicester,Crystal Palace,Away,2,2,1.65187,2.88716,9,20,d,1
26644,2024-09-21 14:00:00,EPL,2024,Leicester,Everton,Home,1,1,1.33793,1.82377,12,16,d,1
26655,2024-09-28 14:00:00,EPL,2024,Leicester,Arsenal,Away,2,4,0.337909,6.05305,6,36,l,0
26663,2024-10-05 14:00:00,EPL,2024,Leicester,Bournemouth,Home,1,0,0.912063,1.94963,6,17,w,3
26678,2024-10-19 14:00:00,EPL,2024,Leicester,Southampton,Away,3,2,2.83826,2.42776,18,14,w,3
26682,2024-10-25 19:00:00,EPL,2024,Leicester,Nottingham Forest,Home,1,3,0.832415,2.54488,11,20,l,0
26695,2024-11-02 15:00:00,EPL,2024,Leicester,Ipswich,Away,1,1,2.33858,1.33617,20,14,d,1
26708,2024-11-10 14:00:00,EPL,2024,Leicester,Manchester United,Away,0,3,0.417295,1.2369,7,13,l,0
26719,2024-11-23 12:30:00,EPL,2024,Leicester,Chelsea,Home,1,2,0.967987,2.81658,4,16,l,0
26722,2024-11-30 15:00:00,EPL,2024,Leicester,Brentford,Away,1,4,0.907555,2.21885,7,13,l,0
26738,2024-12-03 20:15:00,EPL,2024,Leicester,West Ham,Home,3,1,2.78061,2.87716,8,31,w,3
26751,2024-12-08 14:00:00,EPL,2024,Leicester,Brighton,Home,2,2,1.42438,1.12184,10,16,d,1
26760,2024-12-14 15:00:00,EPL,2024,Leicester,Newcastle United,Away,0,4,0.186759,3.95461,4,27,l,0
26770,2024-12-22 14:00:00,EPL,2024,Leicester,Wolverhampton Wanderers,Home,0,3,0.78868,1.13531,9,8,l,0
26776,2024-12-26 20:00:00,EPL,2024,Leicester,Liverpool,Away,1,3,0.22097,1.89935,4,19,l,0
26788,2024-12-29 14:30:00,EPL,2024,Leicester,Manchester City,Home,0,2,1.84208,1.58002,11,14,l,0
26793,2025-01-04 15:00:00,EPL,2024,Leicester,Aston Villa,Away,1,2,0.81548,2.3456,4,13,l,0
26806,2025-01-15 19:30:00,EPL,2024,Leicester,Crystal Palace,Home,0,2,2.09904,2.2647,21,9,l,0
26817,2025-01-18 15:00:00,EPL,2024,Leicester,Fulham,Home,0,2,0.676934,2.36823,8,17,l,0
26830,2025-01-26 14:00:00,EPL,2024,Leicester,Tottenham,Away,2,1,1.40469,1.27483,12,14,w,3
26836,2025-02-01 15:00:00,EPL,2024,Leicester,Everton,Away,0,4,0.447136,3.11261,9,13,l,0
26846,2025-02-15 12:30:00,EPL,2024,Leicester,Arsenal,Home,0,2,0.233209,1.75,6,11,l,0
26858,2025-02-21 20:00:00,EPL,2024,Leicester,Brentford,Home,0,4,0.727901,2.03465,8,14,l,0
