match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result,points
26603,2024-08-17 11:30:00,EPL,2024,Ipswich,Liverpool,Home,0,2,0.342601,3.92906,7,19,l,0
26615,2024-08-24 14:00:00,EPL,2024,Ipswich,Manchester City,Away,1,4,0.479999,3.07818,1,14,l,0
26625,2024-08-31 14:00:00,EPL,2024,Ipswich,Fulham,Home,1,1,0.707048,1.18883,11,9,d,1
26633,2024-09-14 14:00:00,EPL,2024,Ipswich,Brighton,Away,0,0,0.721323,1.75696,6,21,d,1
26643,2024-09-21 14:00:00,EPL,2024,Ipswich,Southampton,Away,1,1,1.645,2.89813,13,11,d,1
26659,2024-09-29 13:00:00,EPL,2024,Ipswich,Aston Villa,Home,2,2,1.84608,1.14494,15,7,d,1
26665,2024-10-05 14:00:00,EPL,2024,Ipswich,West Ham,Away,1,4,1.18463,4.39402,9,23,l,0
26674,2024-10-19 14:00:00,EPL,2024,Ipswich,Everton,Home,0,2,1.174,1.60804,13,11,l,0
26685,2024-10-26 14:00:00,EPL,2024,Ipswich,Brentford,Away,3,4,1.65698,4.09663,12,20,l,0
26695,2024-11-02 15:00:00,EPL,2024,Ipswich,Leicester,Home,1,1,1.33617,2.33858,14,20,d,1
26709,2024-11-10 14:00:00,EPL,2024,Ipswich,Tottenham,Away,2,1,2.18392,1.75088,8,17,w,3
26718,2024-11-24 16:30:00,EPL,2024,Ipswich,Manchester United,Home,1,1,1.98714,1.26912,11,11,d,1
26728,2024-11-30 15:00:00,EPL,2024,Ipswich,Nottingham Forest,Away,0,1,0.462771,1.76587,7,12,l,0
26737,2024-12-03 19:30:00,EPL,2024,Ipswich,Crystal Palace,Home,0,1,0.471708,1.65422,9,13,l,0
26750,2024-12-08 14:00:00,EPL,2024,Ipswich,Bournemouth,Home,1,2,1.5668,3.49127,18,22,l,0
26758,2024-12-14 15:00:00,EPL,2024,Ipswich,Wolverhampton Wanderers,Away,2,1,1.73349,1.23748,10,17,w,3
26771,2024-12-21 15:00:00,EPL,2024,Ipswich,Newcastle United,Home,0,4,1.06427,3.23386,10,15,l,0
26773,2024-12-27 20:15:00,EPL,2024,Ipswich,Arsenal,Away,0,1,0.0783327,2.16462,3,13,l,0
26787,2024-12-30 19:45:00,EPL,2024,Ipswich,Chelsea,Home,2,0,1.50093,1.60622,9,20,w,3
26796,2025-01-05 14:00:00,EPL,2024,Ipswich,Fulham,Away,2,2,1.4434,2.65469,7,15,d,1
26805,2025-01-16 19:30:00,EPL,2024,Ipswich,Brighton,Home,0,2,0.268127,1.06343,5,11,l,0
26816,2025-01-19 16:30:00,EPL,2024,Ipswich,Manchester City,Home,0,6,0.795637,3.20228,8,17,l,0
26827,2025-01-25 15:00:00,EPL,2024,Ipswich,Liverpool,Away,1,4,0.804707,2.16809,3,16,l,0
26837,2025-02-01 15:00:00,EPL,2024,Ipswich,Southampton,Home,1,2,1.94845,1.17566,15,9,l,0
26842,2025-02-15 15:00:00,EPL,2024,Ipswich,Aston Villa,Away,1,1,0.332864,2.89841,4,25,d,1
26857,2025-02-22 15:00:00,EPL,2024,Ipswich,Tottenham,Home,1,4,1.15389,1.58741,17,10,l,0
26871,2025-02-26 19:30:00,EPL,2024,Ipswich,Manchester United,Away,2,3,1.04498,1.40202,13,10,l,0
26875,2025-03-08 15:00:00,EPL,2024,Ipswich,Crystal Palace,Away,0,1,1.63282,3.13879,15,19,l,0
26887,2025-03-15 15:00:00,EPL,2024,Ipswich,Nottingham Forest,Home,2,4,0.520839,1.30722,11,11,l,0
26896,2025-04-02 19:45:00,EPL,2024,Ipswich,Bournemouth,Away,2,1,1.41263,1.99637,10,24,w,3
26907,2025-04-05 14:00:00,EPL,2024,Ipswich,Wolverhampton Wanderers,Home,1,2,0.872356,2.8096,6,22,l,0
26915,2025-04-13 13:00:00,EPL,2024,Ipswich,Chelsea,Away,2,2,1.60301,2.90758,14,34,d,1
26927,2025-04-20 13:00:00,EPL,2024,Ipswich,Arsenal,Home,0,4,0.192879,2.81362,4,24,l,0
26938,2025-04-26 14:00:00,EPL,2024,Ipswich,Newcastle United,Away,0,3,0.127203,4.11539,4,25,l,0
26950,2025-05-03 14:00:00,EPL,2024,Ipswich,Everton,Away,2,2,1.14351,0.808481,12,8,d,1
26954,2025-05-10 14:00:00,EPL,2024,Ipswich,Brentford,Home,0,1,0.717433,1.32077,11,15,l,0
26969,2025-05-18 14:00:00,EPL,2024,Ipswich,Leicester,Away,0,2,1.36957,0.788544,20,9,l,0
26980,2025-05-25 15:00:00,EPL,2024,Ipswich,West Ham,Home,1,3,0.893095,0.967379,14,10,l,0
