id,isResult,side,h,a,goals,xG,datetime
29921,False,a,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-25 13:00:00
29927,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-29 16:30:00
29938,False,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-02 12:00:00
29946,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-09 12:00:00
29962,False,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-23 12:00:00
29966,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-30 12:00:00
29976,False,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-07 12:00:00
29991,False,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-14 12:00:00
29995,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-21 12:00:00
30006,False,a,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-28 12:00:00
30016,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-03 12:00:00
30031,False,a,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-06 17:45:00
30035,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-11 12:00:00
30045,False,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-18 12:00:00
30055,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-25 12:00:00
30066,False,h,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-01 12:00:00
30083,False,a,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-08 12:00:00
