id,isResult,side,h,a,goals,xG,datetime
28858,False,a,"{'id': '73', 'title': 'Bournemouth', 'short_title': 'BOU'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-26 13:00:00
28874,False,h,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '89', 'title': 'Manchester United', 'short_title': 'MUN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-01 13:00:00
28884,False,h,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '245', 'title': 'Leeds', 'short_title': 'LED'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-08 13:00:00
28894,False,a,"{'id': '87', 'title': 'Liverpool', 'short_title': 'LIV'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-22 13:00:00
28904,False,h,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '220', 'title': 'Brighton', 'short_title': 'BRI'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-29 13:00:00
28917,False,a,"{'id': '229', 'title': 'Wolverhampton Wanderers', 'short_title': 'WOL'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-03 18:00:00
28921,False,a,"{'id': '72', 'title': 'Everton', 'short_title': 'EVE'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-06 13:00:00
28935,False,h,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '82', 'title': 'Tottenham', 'short_title': 'TOT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-13 13:00:00
28942,False,a,"{'id': '228', 'title': 'Fulham', 'short_title': 'FLH'}","{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-20 13:00:00
28955,False,h,"{'id': '249', 'title': 'Nottingham Forest', 'short_title': 'NOT'}","{'id': '88', 'title': 'Manchester City', 'short_title': 'MCI'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-27 13:00:00
