match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result,points
18587,2022-08-14 16:30:00,Serie_A,2022,Fiorentina,Cremonese,Home,3,2,2.01254,1.76638,27,14,w,3
18597,2022-08-21 16:30:00,Serie_A,2022,Fiorentina,Empoli,Away,0,0,0.796219,0.757409,19,4,d,1
18611,2022-08-28 18:45:00,Serie_A,2022,Fiorentina,Napoli,Home,0,0,0.381649,1.68549,10,13,d,1
18617,2022-08-31 16:30:00,Serie_A,2022,Fiorentina,Udinese,Away,0,1,0.44345,0.879492,12,8,l,0
18622,2022-09-03 13:00:00,Serie_A,2022,Fiorentina,Juventus,Home,1,1,1.83258,1.07522,17,4,d,1
18633,2022-09-11 13:00:00,Serie_A,2022,Fiorentina,Bologna,Away,1,2,1.17879,1.25233,13,12,l,0
18644,2022-09-18 13:00:00,Serie_A,2022,Fiorentina,Verona,Home,2,0,2.8313,0.608308,15,8,w,3
18652,2022-10-02 16:00:00,Serie_A,2022,Fiorentina,Atalanta,Away,0,1,0.638248,1.64453,16,10,l,0
18664,2022-10-10 18:45:00,Serie_A,2022,Fiorentina,Lazio,Home,0,4,2.60463,2.19633,25,10,l,0
18677,2022-10-17 18:45:00,Serie_A,2022,Fiorentina,Lecce,Away,1,1,0.356946,1.61529,10,6,d,1
18685,2022-10-22 18:45:00,Serie_A,2022,Fiorentina,Inter,Home,3,4,1.27024,2.51989,10,8,l,0
18700,2022-10-30 14:00:00,Serie_A,2022,Fiorentina,Spezia,Away,2,1,1.5294,1.61425,27,10,w,3
18710,2022-11-06 14:00:00,Serie_A,2022,Fiorentina,Sampdoria,Away,2,0,1.24199,0.800046,5,14,w,3
18713,2022-11-09 19:45:00,Serie_A,2022,Fiorentina,Salernitana,Home,2,1,2.52973,0.542105,18,4,w,3
18727,2022-11-13 17:00:00,Serie_A,2022,Fiorentina,AC Milan,Away,1,2,0.85798,1.96799,12,12,l,0
18733,2023-01-04 17:30:00,Serie_A,2022,Fiorentina,Monza,Home,1,1,1.48692,1.54126,22,10,d,1
18743,2023-01-07 14:00:00,Serie_A,2022,Fiorentina,Sassuolo,Home,2,1,3.08538,1.75424,15,16,w,3
18758,2023-01-15 19:45:00,Serie_A,2022,Fiorentina,Roma,Away,0,2,0.377978,1.21585,7,10,l,0
18763,2023-01-21 19:45:00,Serie_A,2022,Fiorentina,Torino,Home,0,1,1.02747,0.770286,19,9,l,0
18777,2023-01-29 17:00:00,Serie_A,2022,Fiorentina,Lazio,Away,1,1,1.27234,1.25871,17,13,d,1
18783,2023-02-05 17:00:00,Serie_A,2022,Fiorentina,Bologna,Home,1,2,1.33534,1.82438,19,11,l,0
18796,2023-02-12 17:00:00,Serie_A,2022,Fiorentina,Juventus,Away,0,1,0.664528,1.48805,11,7,l,0
18803,2023-02-19 14:00:00,Serie_A,2022,Fiorentina,Empoli,Home,1,1,2.15571,0.627418,27,5,d,1
18819,2023-02-27 17:30:00,Serie_A,2022,Fiorentina,Verona,Away,3,0,1.9106,1.79742,16,12,w,3
