match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result,points
18585,2022-08-13 18:45:00,Serie_A,2022,Lecce,Inter,Home,1,2,0.752988,2.52817,10,19,l,0
18595,2022-08-20 18:45:00,Serie_A,2022,Lecce,Sassuolo,Away,0,1,0.703764,0.803483,7,12,l,0
18610,2022-08-28 18:45:00,Serie_A,2022,Lecce,Empoli,Home,1,1,0.813378,0.37813,15,9,d,1
18618,2022-08-31 18:45:00,Serie_A,2022,Lecce,Napoli,Away,1,1,1.02186,2.00236,9,19,d,1
18631,2022-09-05 18:45:00,Serie_A,2022,Lecce,Torino,Away,0,1,0.451427,1.0247,9,13,l,0
18638,2022-09-11 13:00:00,Serie_A,2022,Lecce,Monza,Home,1,1,1.46903,0.0823778,7,2,d,1
18648,2022-09-16 18:45:00,Serie_A,2022,Lecce,Salernitana,Away,2,1,1.30867,1.08144,14,8,w,3
18658,2022-10-02 13:00:00,Serie_A,2022,Lecce,Cremonese,Home,1,1,0.945844,1.55939,6,13,d,1
18667,2022-10-09 18:45:00,Serie_A,2022,Lecce,Roma,Away,1,2,0.326132,3.61927,6,20,l,0
18677,2022-10-17 18:45:00,Serie_A,2022,Lecce,Fiorentina,Home,1,1,1.61529,0.356946,6,10,d,1
18683,2022-10-23 13:00:00,Serie_A,2022,Lecce,Bologna,Away,0,2,0.336101,2.1232,8,9,l,0
18697,2022-10-29 16:00:00,Serie_A,2022,Lecce,Juventus,Home,0,1,0.166187,0.512337,5,13,l,0
18711,2022-11-04 18:45:00,Serie_A,2022,Lecce,Udinese,Away,1,1,0.842155,1.65337,9,16,d,1
18717,2022-11-09 17:30:00,Serie_A,2022,Lecce,Atalanta,Home,2,1,1.78957,1.27623,15,12,w,3
18731,2022-11-12 17:00:00,Serie_A,2022,Lecce,Sampdoria,Away,2,0,1.067,0.852999,11,11,w,3
18735,2023-01-04 15:30:00,Serie_A,2022,Lecce,Lazio,Home,2,1,1.17761,0.706207,11,8,w,3
18751,2023-01-08 14:00:00,Serie_A,2022,Lecce,Spezia,Away,0,0,0.956499,0.657345,15,10,d,1
18756,2023-01-14 17:00:00,Serie_A,2022,Lecce,AC Milan,Home,2,2,1.82563,1.51192,17,13,d,1
18764,2023-01-21 14:00:00,Serie_A,2022,Lecce,Verona,Away,0,2,0.835357,0.625033,9,11,l,0
18778,2023-01-27 19:45:00,Serie_A,2022,Lecce,Salernitana,Home,1,2,1.3906,0.767336,15,10,l,0
18782,2023-02-04 14:00:00,Serie_A,2022,Lecce,Cremonese,Away,2,0,1.5587,0.597112,9,12,w,3
18798,2023-02-11 17:00:00,Serie_A,2022,Lecce,Roma,Home,1,1,0.385596,1.9116,8,13,d,1
