match_id,date,home_team,away_team,home_goals,away_goals,dr_pre,p_home,p_draw,p_away,k_eff,home_elo_post,away_elo_post
18798,2023-02-11 17:00:00,Lecce,Roma,1,1,55.17,0.4043,0.3309,-0.1396,1.606,1499.07,1504.13
18797,2023-02-11 19:45:00,Lazio,Atalanta,0,2,61.3,0.4157,0.3246,-0.156,1.716,1504.05,1504.74
18792,2023-02-12 11:30:00,Udinese,Sassuolo,2,2,62.72,0.4184,0.3231,-0.1598,1.61,1500.44,1497.98
18793,2023-02-12 14:00:00,Bologna,Monza,0,1,60.19,0.4136,0.3258,-0.153,1.086,1499.44,1500.51
18796,2023-02-12 17:00:00,Juventus,Fiorentina,1,0,66.24,0.4249,0.3195,-0.1693,1.084,1504.85,1497.71
18800,2023-02-12 19:45:00,Napoli,Cremonese,3,0,78.23,0.4476,0.3069,-0.202,2.156,1511.7,1491.75
18795,2023-02-13 17:30:00,Verona,Salernitana,1,0,59.81,0.4129,0.3261,-0.152,1.09,1496.1,1495.36
18801,2023-02-13 19:45:00,Sampdoria,Inter,0,0,47.93,0.391,0.3383,-0.1204,1.615,1492.1,1504.36
18809,2023-02-17 19:45:00,Sassuolo,Napoli,0,2,46.28,0.388,0.34,-0.116,1.757,1497.0,1512.68
18808,2023-02-18 14:00:00,Sampdoria,Bologna,1,2,52.65,0.3997,0.3335,-0.1329,1.108,1491.47,1500.07
18805,2023-02-18 17:00:00,Monza,AC Milan,0,1,58.12,0.4098,0.3279,-0.1475,1.105,1499.88,1503.02
18804,2023-02-18 19:45:00,Inter,Udinese,3,1,63.91,0.4206,0.3219,-0.1631,1.748,1505.09,1499.71
18802,2023-02-19 11:30:00,Atalanta,Lecce,1,2,65.66,0.4239,0.3201,-0.1678,1.105,1504.09,1499.72
18803,2023-02-19 14:00:00,Fiorentina,Empoli,1,1,59.09,0.4116,0.3269,-0.1501,1.641,1497.59,1498.74
18807,2023-02-19 14:00:00,Salernitana,Lazio,0,2,51.31,0.3972,0.3349,-0.1293,1.762,1494.36,1505.04
18810,2023-02-19 17:00:00,Spezia,Juventus,0,2,49.85,0.3945,0.3364,-0.1254,1.763,1493.71,1505.84
18806,2023-02-19 19:45:00,Roma,Verona,1,0,68.04,0.4283,0.3176,-0.1742,1.104,1504.59,1495.64
18811,2023-02-20 19:45:00,Torino,Cremonese,2,2,68.25,0.4287,0.3174,-0.1748,1.646,1499.85,1491.89
18818,2023-02-25 17:00:00,Empoli,Napoli,0,2,46.06,0.3876,0.3402,-0.1154,1.796,1497.74,1513.68
18815,2023-02-25 19:45:00,Lecce,Sassuolo,0,1,62.72,0.4183,0.3231,-0.1598,1.125,1499.07,1497.65
18812,2023-02-26 11:30:00,Bologna,Inter,1,0,54.98,0.404,0.3311,-0.1391,1.132,1500.56,1504.6
18813,2023-02-26 14:00:00,Salernitana,Monza,3,0,54.49,0.4031,0.3316,-0.1378,2.264,1495.34,1498.9
18821,2023-02-26 17:00:00,Udinese,Spezia,2,2,66.0,0.4245,0.3197,-0.1687,1.673,1499.57,1493.85
18814,2023-02-26 19:45:00,AC Milan,Atalanta,2,0,58.93,0.4113,0.3271,-0.1497,1.79,1503.78,1503.33
18819,2023-02-27 17:30:00,Verona,Fiorentina,0,3,58.05,0.4097,0.328,-0.1473,2.266,1494.34,1498.89
18816,2023-02-27 19:45:00,Lazio,Sampdoria,1,0,73.57,0.4388,0.3118,-0.1893,1.125,1505.5,1491.01
18817,2023-02-28 17:30:00,Cremonese,Roma,2,1,47.31,0.3899,0.339,-0.1187,1.142,1492.4,1504.09
18820,2023-02-28 19:45:00,Juventus,Torino,4,2,65.99,0.4245,0.3197,-0.1687,1.795,1506.59,1499.11
18826,2023-03-03 19:45:00,Napoli,Lazio,0,1,68.18,0.4286,0.3175,-0.1746,1.14,1513.01,1506.17
18825,2023-03-04 14:00:00,Monza,Empoli,2,1,61.16,0.4154,0.3248,-0.1556,1.147,1499.38,1497.26
18822,2023-03-04 17:00:00,Atalanta,Udinese,0,0,63.76,0.4203,0.3221,-0.1626,1.701,1503.19,1499.71
18823,2023-03-04 19:45:00,Fiorentina,AC Milan,2,1,55.11,0.4042,0.331,-0.1394,1.15,1499.39,1503.29
18830,2023-03-05 11:30:00,Spezia,Verona,0,0,59.51,0.4124,0.3265,-0.1512,1.706,1493.72,1494.47
18828,2023-03-05 14:00:00,Sampdoria,Salernitana,0,0,55.67,0.4053,0.3304,-0.1409,1.706,1490.89,1495.46
18824,2023-03-05 17:00:00,Inter,Lecce,2,0,65.54,0.4236,0.3202,-0.1675,1.82,1505.36,1498.31
18827,2023-03-05 19:45:00,Roma,Juventus,1,0,57.5,0.4086,0.3285,-0.1458,1.152,1504.58,1506.1
18829,2023-03-06 17:30:00,Sassuolo,Cremonese,3,2,65.26,0.4231,0.3205,-0.1667,1.151,1498.13,1491.92
18831,2023-03-06 19:45:00,Torino,Bologna,1,0,58.55,0.4106,0.3275,-0.1486,1.155,1499.6,1500.06
18841,2023-03-10 19:45:00,Spezia,Inter,2,1,48.36,0.3918,0.3379,-0.1215,1.173,1494.24,1504.85
18834,2023-03-11 14:00:00,Empoli,Udinese,0,1,57.55,0.4087,0.3285,-0.1459,1.171,1496.59,1500.38
18839,2023-03-11 17:00:00,Napoli,Atalanta,2,0,69.82,0.4317,0.3157,-0.1791,1.846,1513.77,1502.43
18832,2023-03-11 19:45:00,Bologna,Lazio,0,0,53.9,0.402,0.3322,-0.1362,1.734,1499.95,1506.29
18837,2023-03-12 11:30:00,Lecce,Torino,0,2,58.71,0.4109,0.3273,-0.1491,1.86,1497.24,1500.67
18833,2023-03-12 14:00:00,Cremonese,Fiorentina,0,2,52.53,0.3995,0.3336,-0.1325,1.866,1490.86,1500.44
18835,2023-03-12 14:00:00,Verona,Monza,1,1,55.09,0.4042,0.331,-0.1394,1.739,1494.35,1499.5
18840,2023-03-12 17:00:00,Roma,Sassuolo,3,4,66.44,0.4253,0.3193,-0.1699,1.17,1503.89,1498.82
18836,2023-03-12 19:45:00,Juventus,Sampdoria,4,2,75.2,0.4418,0.3101,-0.1938,1.847,1506.84,1490.15
18838,2023-03-13 19:45:00,AC Milan,Salernitana,1,1,67.83,0.4279,0.3178,-0.1737,1.743,1503.14,1495.61
18849,2023-03-17 17:30:00,Sassuolo,Spezia,1,0,64.58,0.4218,0.3212,-0.1649,1.187,1499.31,1493.74
18842,2023-03-17 19:45:00,Atalanta,Empoli,2,1,65.85,0.4242,0.3199,-0.1683,1.186,1502.93,1496.09
18846,2023-03-18 14:00:00,Monza,Cremonese,1,1,68.64,0.4295,0.317,-0.1759,1.767,1499.35,1491.02
18847,2023-03-18 17:00:00,Salernitana,Bologna,2,2,55.66,0.4052,0.3304,-0.1409,1.767,1495.49,1500.07
18851,2023-03-18 19:45:00,Udinese,AC Milan,3,1,57.24,0.4082,0.3288,-0.1451,1.893,1501.19,1502.33
18848,2023-03-19 11:30:00,Sampdoria,Verona,3,1,55.8,0.4055,0.3303,-0.1413,1.899,1490.96,1493.53
18843,2023-03-19 14:00:00,Fiorentina,Lecce,1,0,63.2,0.4193,0.3226,-0.1611,1.194,1500.94,1496.74
18850,2023-03-19 14:00:00,Torino,Napoli,0,4,46.9,0.3891,0.3394,-0.1176,2.793,1499.11,1515.33
18845,2023-03-19 17:00:00,Lazio,Roma,1,0,62.39,0.4177,0.3235,-0.159,1.195,1506.79,1503.39
18844,2023-03-19 19:45:00,Inter,Juventus,0,1,58.0,0.4096,0.328,-0.1472,1.197,1504.16,1507.53
18853,2023-04-01 13:00:00,Cremonese,Atalanta,1,3,48.09,0.3913,0.3382,-0.1208,1.975,1489.91,1504.03
18855,2023-04-01 16:00:00,Inter,Fiorentina,0,1,63.21,0.4193,0.3226,-0.1612,1.237,1503.44,1501.66
18857,2023-04-01 18:45:00,Juventus,Verona,1,0,74.0,0.4395,0.3114,-0.1905,1.232,1508.03,1493.03
18852,2023-04-02 10:30:00,Bologna,Udinese,3,0,58.88,0.4112,0.3271,-0.1495,2.487,1501.13,1500.13
18856,2023-04-02 13:00:00,Spezia,Salernitana,1,1,58.26,0.41,0.3278,-0.1478,1.842,1493.61,1495.62
18858,2023-04-02 13:00:00,Monza,Lazio,0,2,52.56,0.3995,0.3336,-0.1326,1.976,1498.23,1507.91
18860,2023-04-02 16:00:00,Roma,Sampdoria,3,0,72.43,0.4366,0.313,-0.1862,2.472,1504.4,1489.96
18859,2023-04-02 18:45:00,Napoli,AC Milan,0,4,73.0,0.4377,0.3124,-0.1877,2.869,1513.63,1504.03
18854,2023-04-03 16:30:00,Empoli,Lecce,1,0,59.35,0.4121,0.3266,-0.1508,1.246,1496.62,1496.21
18861,2023-04-03 18:45:00,Sassuolo,Torino,1,1,60.21,0.4137,0.3257,-0.1531,1.847,1499.17,1499.25
18868,2023-04-07 15:00:00,Salernitana,Inter,1,1,52.18,0.3988,0.334,-0.1316,1.867,1495.5,1503.56
18866,2023-04-07 17:00:00,Lecce,Napoli,1,2,42.58,0.3813,0.3437,-0.1063,1.27,1495.51,1514.33
18867,2023-04-07 19:00:00,AC Milan,Empoli,0,0,67.41,0.4271,0.3183,-0.1725,1.867,1503.87,1496.78
18871,2023-04-08 10:30:00,Udinese,Monza,2,2,61.9,0.4168,0.324,-0.1576,1.872,1499.98,1498.38
18863,2023-04-08 12:30:00,Fiorentina,Spezia,1,1,68.06,0.4284,0.3176,-0.1743,1.872,1501.5,1493.77
18862,2023-04-08 14:30:00,Atalanta,Bologna,0,2,62.9,0.4187,0.3229,-0.1603,2.0,1502.87,1502.29
18869,2023-04-08 14:30:00,Sampdoria,Cremonese,2,3,60.05,0.4134,0.3259,-0.1526,1.263,1489.23,1490.64
18864,2023-04-08 16:30:00,Verona,Sassuolo,2,1,53.86,0.4019,0.3323,-0.1361,1.267,1493.58,1498.63
18870,2023-04-08 16:30:00,Torino,Roma,0,1,54.85,0.4037,0.3313,-0.1387,1.266,1498.53,1505.12
18865,2023-04-08 18:45:00,Lazio,Juventus,2,1,59.88,0.4131,0.3261,-0.1522,1.263,1508.44,1507.49
18873,2023-04-14 16:30:00,Cremonese,Empoli,1,0,53.85,0.4019,0.3323,-0.1361,1.288,1491.19,1496.23
18880,2023-04-14 18:45:00,Spezia,Lazio,0,3,45.32,0.3863,0.341,-0.1135,2.585,1492.33,1509.88
18872,2023-04-15 13:00:00,Bologna,AC Milan,1,1,58.42,0.4103,0.3276,-0.1483,1.908,1502.15,1504.01
18877,2023-04-15 16:00:00,Napoli,Verona,0,0,80.75,0.4524,0.3042,-0.209,1.908,1514.13,1493.78
18875,2023-04-15 18:45:00,Inter,Monza,0,1,65.19,0.423,0.3206,-0.1665,1.285,1502.81,1499.13
18876,2023-04-16 10:30:00,Lecce,Sampdoria,1,1,66.28,0.425,0.3194,-0.1695,1.914,1495.35,1489.39
18881,2023-04-16 13:00:00,Torino,Salernitana,1,1,63.03,0.4189,0.3228,-0.1607,1.914,1498.37,1495.65
18879,2023-04-16 16:00:00,Sassuolo,Juventus,1,0,51.14,0.3969,0.3351,-0.1288,1.296,1499.19,1506.93
18878,2023-04-16 18:45:00,Roma,Udinese,3,0,65.13,0.4229,0.3206,-0.1664,2.577,1506.19,1498.91
18874,2023-04-17 18:45:00,Fiorentina,Atalanta,1,1,58.63,0.4107,0.3274,-0.1488,1.919,1501.36,1503.02
18885,2023-04-21 18:45:00,Verona,Bologna,2,1,51.63,0.3978,0.3346,-0.1302,1.314,1494.35,1501.58
18889,2023-04-22 13:00:00,Salernitana,Sassuolo,3,0,56.46,0.4067,0.3296,-0.143,2.629,1496.78,1498.06
18883,2023-04-22 16:00:00,Lazio,Torino,0,1,71.51,0.4349,0.314,-0.1837,1.306,1509.11,1499.15
18888,2023-04-22 18:45:00,Sampdoria,Spezia,1,1,57.06,0.4078,0.329,-0.1446,1.945,1489.25,1492.47
18886,2023-04-23 10:30:00,Empoli,Inter,0,3,53.41,0.4011,0.3327,-0.1349,2.64,1494.73,1504.31
18887,2023-04-23 13:00:00,Udinese,Cremonese,3,0,67.72,0.4277,0.3179,-0.1734,2.623,1500.0,1490.11
18890,2023-04-23 13:00:00,Monza,Fiorentina,3,2,57.77,0.4091,0.3283,-0.1465,1.318,1499.69,1500.79
18891,2023-04-23 16:00:00,AC Milan,Lecce,2,0,68.67,0.4295,0.3169,-0.1759,2.078,1504.87,1494.49
18884,2023-04-23 18:45:00,Juventus,Napoli,0,1,52.8,0.3999,0.3334,-0.1332,1.32,1506.18,1514.88
18882,2023-04-24 18:45:00,Atalanta,Roma,3,1,56.82,0.4074,0.3292,-0.144,2.095,1503.91,1505.29
18896,2023-04-28 16:30:00,Lecce,Udinese,1,0,54.5,0.4031,0.3316,-0.1378,1.338,1495.07,1499.42
18900,2023-04-28 18:45:00,Spezia,Monza,0,2,52.78,0.3999,0.3334,-0.1332,2.122,1491.27,1500.89
18898,2023-04-29 16:00:00,Roma,AC Milan,1,1,60.43,0.4141,0.3255,-0.1537,1.983,1505.14,1505.02
18901,2023-04-29 18:45:00,Torino,Atalanta,1,2,55.23,0.4044,0.3309,-0.1397,1.341,1498.38,1504.68
18895,2023-04-30 10:30:00,Inter,Lazio,3,1,55.2,0.4044,0.3309,-0.1397,2.131,1505.23,1508.19
18893,2023-04-30 13:00:00,Cremonese,Verona,1,1,55.76,0.4054,0.3303,-0.1411,1.988,1489.97,1494.49
18899,2023-04-30 13:00:00,Sassuolo,Empoli,2,1,63.33,0.4195,0.3225,-0.1615,1.34,1498.63,1494.17
18897,2023-04-30 14:00:00,Napoli,Salernitana,1,1,78.1,0.4473,0.307,-0.2017,1.988,1514.68,1496.98
18894,2023-04-30 16:00:00,Fiorentina,Sampdoria,5,0,71.54,0.4349,0.3139,-0.1838,3.1,1502.06,1487.99
18892,2023-04-30 18:45:00,Bologna,Juventus,1,1,55.4,0.4047,0.3307,-0.1402,1.988,1501.44,1506.32
18902,2023-05-03 16:00:00,Atalanta,Spezia,3,2,73.41,0.4384,0.312,-0.1889,1.345,1505.22,1490.72
18905,2023-05-03 16:00:00,Juventus,Lecce,2,1,71.25,0.4344,0.3142,-0.183,1.346,1506.87,1494.52
18909,2023-05-03 16:00:00,Salernitana,Fiorentina,3,3,54.92,0.4039,0.3312,-0.1389,2.005,1496.84,1502.2
18910,2023-05-03 16:00:00,Sampdoria,Torino,0,2,49.6,0.3941,0.3366,-0.1248,2.154,1486.77,1499.59
18904,2023-05-03 19:00:00,Verona,Inter,0,6,49.26,0.3935,0.337,-0.1239,3.156,1492.72,1507.0
18906,2023-05-03 19:00:00,Lazio,Sassuolo,2,0,69.57,0.4312,0.316,-0.1784,2.135,1509.07,1497.75
18907,2023-05-03 19:00:00,AC Milan,Cremonese,1,1,75.05,0.4415,0.3103,-0.1933,2.005,1504.83,1490.16
18908,2023-05-03 19:00:00,Monza,Roma,1,1,55.75,0.4054,0.3303,-0.1411,2.005,1500.75,1505.28
18903,2023-05-04 18:45:00,Empoli,Bologna,3,1,52.73,0.3998,0.3334,-0.1331,2.157,1495.1,1500.5
18911,2023-05-04 18:45:00,Udinese,Napoli,1,1,44.74,0.3852,0.3416,-0.112,2.01,1499.31,1514.79
18916,2023-05-06 13:00:00,AC Milan,Lazio,2,0,55.76,0.4054,0.3303,-0.1411,2.166,1505.76,1508.14
18918,2023-05-06 16:00:00,Roma,Inter,0,2,58.28,0.4101,0.3277,-0.1479,2.163,1504.04,1508.24
18913,2023-05-06 18:45:00,Cremonese,Spezia,2,0,59.44,0.4122,0.3265,-0.151,2.162,1491.08,1489.8
18912,2023-05-07 10:30:00,Atalanta,Juventus,0,2,58.35,0.4102,0.3277,-0.1481,2.169,1503.98,1508.11
18920,2023-05-07 13:00:00,Torino,Monza,1,1,58.84,0.4111,0.3271,-0.1494,2.027,1499.44,1500.9
18917,2023-05-07 16:00:00,Napoli,Fiorentina,1,0,72.59,0.4369,0.3128,-0.1866,1.36,1515.34,1501.65
18915,2023-05-07 18:45:00,Lecce,Verona,0,1,61.8,0.4166,0.3241,-0.1574,1.367,1493.73,1493.51
18914,2023-05-08 16:30:00,Empoli,Salernitana,2,1,58.26,0.4101,0.3277,-0.1479,1.373,1495.69,1496.26
18921,2023-05-08 16:30:00,Udinese,Sampdoria,2,0,72.53,0.4368,0.3129,-0.1865,2.162,1500.19,1485.9
18919,2023-05-08 18:45:00,Sassuolo,Bologna,1,1,57.25,0.4082,0.3288,-0.1451,2.033,1497.6,1500.65
18927,2023-05-12 18:45:00,Lazio,Lecce,2,2,74.41,0.4403,0.3109,-0.1916,2.055,1507.94,1493.92
18929,2023-05-13 13:00:00,Salernitana,Atalanta,1,0,52.28,0.399,0.3339,-0.1319,1.395,1496.86,1503.37
18931,2023-05-13 16:00:00,Spezia,AC Milan,2,0,44.05,0.3839,0.3423,-0.1101,2.219,1490.79,1504.77
18925,2023-05-13 18:45:00,Inter,Sassuolo,4,2,70.64,0.4332,0.3149,-0.1813,2.193,1509.14,1496.7
18924,2023-05-14 10:30:00,Verona,Torino,0,1,54.07,0.4023,0.3321,-0.1366,1.398,1492.71,1500.24
18923,2023-05-14 13:00:00,Fiorentina,Udinese,2,0,61.46,0.416,0.3244,-0.1564,2.208,1502.58,1499.25
18928,2023-05-14 13:00:00,Monza,Napoli,2,0,45.56,0.3867,0.3407,-0.1141,2.224,1501.89,1514.36
18922,2023-05-14 16:00:00,Bologna,Roma,0,0,56.61,0.407,0.3295,-0.1434,2.066,1500.5,1504.19
18926,2023-05-14 18:45:00,Juventus,Cremonese,2,0,77.03,0.4453,0.3082,-0.1988,2.193,1508.99,1490.2
18930,2023-05-15 18:45:00,Sampdoria,Empoli,1,1,50.21,0.3952,0.336,-0.1264,2.072,1485.76,1495.82
18939,2023-05-19 18:45:00,Sassuolo,Monza,1,2,54.82,0.4037,0.3313,-0.1386,1.417,1495.9,1502.69
18933,2023-05-20 13:00:00,Cremonese,Bologna,1,5,49.7,0.3943,0.3365,-0.125,3.306,1488.34,1502.36
18932,2023-05-20 16:00:00,Atalanta,Verona,3,1,70.66,0.4332,0.3149,-0.1814,2.236,1504.29,1491.8
18936,2023-05-20 18:45:00,AC Milan,Sampdoria,5,1,79.01,0.449,0.3061,-0.2042,3.263,1506.07,1484.47
18935,2023-05-21 10:30:00,Lecce,Spezia,0,0,63.13,0.4191,0.3227,-0.161,2.106,1493.75,1490.96
18940,2023-05-21 13:00:00,Torino,Fiorentina,1,1,57.66,0.4089,0.3284,-0.1462,2.106,1500.08,1502.73
18937,2023-05-21 16:00:00,Napoli,Inter,3,1,65.22,0.423,0.3205,-0.1666,2.247,1515.29,1508.21
18941,2023-05-21 18:45:00,Udinese,Lazio,0,1,51.31,0.3972,0.3349,-0.1293,1.427,1498.45,1508.75
18938,2023-05-22 16:30:00,Roma,Salernitana,2,2,67.33,0.427,0.3183,-0.1723,2.112,1504.01,1497.04
18934,2023-05-22 18:45:00,Empoli,Juventus,4,1,46.83,0.389,0.3394,-0.1174,2.867,1497.08,1507.73
18950,2023-05-26 18:45:00,Sampdoria,Sassuolo,2,2,48.57,0.3922,0.3377,-0.122,2.135,1484.34,1496.03
18949,2023-05-27 13:00:00,Salernitana,Udinese,3,2,58.59,0.4107,0.3274,-0.1487,1.446,1497.66,1497.83
18951,2023-05-27 13:00:00,Spezia,Torino,0,4,50.88,0.3964,0.3353,-0.1282,3.368,1489.06,1501.98
18943,2023-05-27 16:00:00,Fiorentina,Roma,2,1,58.72,0.4109,0.3273,-0.1491,1.446,1503.35,1503.39
18945,2023-05-27 18:45:00,Inter,Atalanta,3,2,63.92,0.4206,0.3219,-0.1631,1.442,1508.81,1503.68
18944,2023-05-28 10:30:00,Verona,Empoli,1,1,54.72,0.4035,0.3314,-0.1384,2.147,1491.65,1497.23
18942,2023-05-28 13:00:00,Bologna,Napoli,2,2,47.07,0.3894,0.3392,-0.1181,2.147,1502.23,1515.42
18948,2023-05-28 13:00:00,Monza,Lecce,0,1,68.94,0.43,0.3167,-0.1767,1.443,1501.84,1494.6
18947,2023-05-28 16:00:00,Lazio,Cremonese,3,2,80.41,0.4517,0.3046,-0.208,1.436,1509.32,1487.77
18946,2023-05-28 18:45:00,Juventus,AC Milan,0,1,61.66,0.4164,0.3242,-0.157,1.448,1506.89,1506.91
18959,2023-06-02 18:30:00,Sassuolo,Fiorentina,1,3,52.68,0.3997,0.3335,-0.1329,2.335,1494.7,1504.67
18960,2023-06-03 16:30:00,Torino,Inter,0,1,53.17,0.4006,0.333,-0.1343,1.477,1501.14,1509.65
18953,2023-06-03 19:00:00,Cremonese,Salernitana,2,0,50.12,0.395,0.3361,-0.1261,2.344,1488.8,1496.63
18954,2023-06-03 19:00:00,Empoli,Lazio,0,2,47.91,0.391,0.3383,-0.1203,2.347,1495.92,1510.63
18957,2023-06-04 16:30:00,Napoli,Sampdoria,2,0,91.09,0.4721,0.2933,-0.2374,2.309,1516.3,1483.46
18952,2023-06-04 19:00:00,Atalanta,Monza,5,2,61.84,0.4167,0.3241,-0.1575,2.951,1504.93,1500.6
18955,2023-06-04 19:00:00,Lecce,Bologna,2,3,52.37,0.3992,0.3338,-0.1321,1.482,1493.76,1503.07
18956,2023-06-04 19:00:00,AC Milan,Verona,3,1,75.26,0.4419,0.31,-0.1939,2.325,1507.84,1490.71
18958,2023-06-04 19:00:00,Roma,Spezia,2,1,74.33,0.4402,0.311,-0.1914,1.467,1503.99,1488.47
18961,2023-06-04 19:00:00,Udinese,Juventus,0,1,50.94,0.3965,0.3353,-0.1283,1.483,1497.0,1507.72
22305,2023-08-19 16:30:00,Empoli,Verona,0,1,64.16,0.4211,0.3216,-0.1637,1.815,1495.68,1493.63
22306,2023-08-19 16:30:00,Frosinone,Napoli,1,3,46.96,0.3892,0.3393,-0.1178,2.899,1498.38,1514.66
22307,2023-08-19 18:45:00,Inter,Monza,2,0,67.24,0.4268,0.3184,-0.1721,2.873,1508.91,1499.29
22308,2023-08-19 18:45:00,Genoa,Fiorentina,1,4,56.27,0.4063,0.3298,-0.1425,3.643,1497.92,1505.82
22309,2023-08-20 16:30:00,Roma,Salernitana,2,2,65.88,0.4243,0.3198,-0.1684,2.703,1502.96,1497.53
22310,2023-08-20 16:30:00,Sassuolo,Atalanta,0,2,51.82,0.3982,0.3344,-0.1307,2.901,1494.12,1505.58
22311,2023-08-20 18:45:00,Udinese,Juventus,0,3,51.42,0.3974,0.3348,-0.1296,3.661,1495.53,1508.25
22312,2023-08-20 18:45:00,Lecce,Lazio,2,1,46.5,0.3884,0.3398,-0.1166,1.835,1495.82,1507.7
22313,2023-08-21 16:30:00,Torino,Cagliari,0,0,60.92,0.415,0.325,-0.155,2.71,1500.71,1500.21
22314,2023-08-21 18:45:00,Bologna,AC Milan,0,2,56.18,0.4062,0.3299,-0.1423,2.903,1500.8,1507.93
22315,2023-08-26 16:30:00,Frosinone,Atalanta,2,1,52.8,0.3999,0.3334,-0.1333,1.86,1499.19,1504.77
22316,2023-08-26 16:30:00,Monza,Empoli,2,0,63.61,0.42,0.3222,-0.1623,2.934,1500.52,1494.45
22317,2023-08-26 18:45:00,AC Milan,Torino,4,1,67.23,0.4268,0.3184,-0.172,3.696,1509.46,1499.18
22318,2023-08-26 18:45:00,Verona,Roma,2,1,50.67,0.396,0.3355,-0.1276,1.861,1494.44,1502.15
22319,2023-08-27 16:30:00,Fiorentina,Lecce,2,2,69.99,0.432,0.3156,-0.1796,2.755,1505.57,1496.07
22320,2023-08-27 16:30:00,Juventus,Bologna,1,1,67.45,0.4272,0.3182,-0.1726,2.755,1508.01,1501.04
22321,2023-08-27 18:45:00,Lazio,Genoa,0,1,69.78,0.4316,0.3158,-0.179,1.851,1506.6,1499.01
22322,2023-08-27 18:45:00,Napoli,Sassuolo,2,0,80.54,0.452,0.3045,-0.2084,2.92,1515.82,1492.97
22323,2023-08-28 16:30:00,Salernitana,Udinese,1,1,62.01,0.417,0.3239,-0.1579,2.763,1497.32,1495.75
22324,2023-08-28 18:45:00,Cagliari,Inter,0,2,51.3,0.3972,0.3349,-0.1293,2.966,1498.54,1510.58
22325,2023-09-01 16:30:00,Sassuolo,Verona,3,1,58.53,0.4105,0.3275,-0.1486,2.989,1494.24,1493.17
22326,2023-09-01 18:45:00,Roma,AC Milan,1,2,52.69,0.3997,0.3335,-0.133,1.891,1501.08,1510.53
22327,2023-09-02 16:30:00,Udinese,Frosinone,0,0,56.56,0.4069,0.3295,-0.1433,2.801,1495.55,1499.39
22328,2023-09-02 16:30:00,Bologna,Cagliari,2,1,62.5,0.4179,0.3234,-0.1593,1.888,1501.83,1497.74
22329,2023-09-02 18:45:00,Atalanta,Monza,3,0,64.25,0.4212,0.3215,-0.164,3.772,1506.35,1498.94
22330,2023-09-02 18:45:00,Napoli,Lazio,1,2,69.21,0.4305,0.3164,-0.1774,1.882,1514.71,1507.71
22331,2023-09-03 16:30:00,Torino,Genoa,1,0,60.17,0.4136,0.3258,-0.153,1.895,1499.98,1498.21
22332,2023-09-03 16:30:00,Inter,Fiorentina,4,0,65.01,0.4226,0.3208,-0.166,4.39,1512.41,1503.74
22333,2023-09-03 18:45:00,Empoli,Juventus,0,2,46.44,0.3883,0.3398,-0.1164,3.021,1492.76,1509.7
22334,2023-09-03 18:45:00,Lecce,Salernitana,2,0,58.75,0.411,0.3272,-0.1492,3.005,1497.35,1496.04
22335,2023-09-16 13:00:00,Juventus,Lazio,3,1,61.98,0.417,0.3239,-0.1579,3.109,1511.01,1506.4
22336,2023-09-16 16:00:00,Inter,AC Milan,5,1,61.88,0.4168,0.324,-0.1576,4.556,1514.33,1508.62
22337,2023-09-16 18:45:00,Genoa,Napoli,2,2,43.5,0.3829,0.3428,-0.1087,2.91,1498.05,1514.87
22338,2023-09-17 10:30:00,Cagliari,Udinese,0,0,62.2,0.4174,0.3237,-0.1584,2.918,1497.51,1495.78
22339,2023-09-17 13:00:00,Frosinone,Sassuolo,4,2,65.15,0.4229,0.3206,-0.1664,3.114,1500.68,1492.94
22340,2023-09-17 13:00:00,Monza,Lecce,1,1,61.6,0.4163,0.3243,-0.1568,2.918,1498.71,1497.58
22341,2023-09-17 16:00:00,Fiorentina,Atalanta,3,2,57.39,0.4084,0.3287,-0.1455,1.971,1504.58,1505.51
22342,2023-09-17 18:45:00,Roma,Empoli,7,0,68.32,0.4288,0.3173,-0.175,4.555,1502.96,1490.88
22343,2023-09-18 16:30:00,Salernitana,Torino,0,3,56.06,0.406,0.33,-0.142,3.956,1493.78,1502.24
22344,2023-09-18 18:45:00,Verona,Bologna,0,0,51.34,0.3973,0.3349,-0.1294,2.926,1492.98,1502.02
22350,2023-09-22 16:30:00,Salernitana,Frosinone,1,1,53.1,0.4005,0.3331,-0.134,2.958,1493.58,1500.88
22351,2023-09-22 18:45:00,Lecce,Genoa,1,0,59.53,0.4124,0.3264,-0.1512,1.997,1498.42,1497.2
22352,2023-09-23 13:00:00,AC Milan,Verona,1,0,75.64,0.4427,0.3096,-0.1949,1.988,1509.42,1492.18
22353,2023-09-23 16:00:00,Sassuolo,Juventus,4,2,41.94,0.3801,0.3444,-0.1046,3.198,1494.37,1509.57
22348,2023-09-23 18:45:00,Lazio,Monza,1,1,67.69,0.4277,0.318,-0.1733,2.966,1506.15,1498.97
22347,2023-09-24 10:30:00,Empoli,Inter,0,1,36.55,0.3704,0.3498,-0.0906,2.028,1489.78,1515.44
22345,2023-09-24 13:00:00,Atalanta,Cagliari,2,0,68.0,0.4282,0.3176,-0.1741,3.17,1506.82,1496.2
22349,2023-09-24 13:00:00,Udinese,Fiorentina,0,2,51.2,0.397,0.335,-0.129,3.194,1493.98,1506.38
22346,2023-09-24 16:00:00,Bologna,Napoli,0,0,47.15,0.3896,0.3391,-0.1183,2.975,1501.84,1515.04
