match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result,points
18588,2022-08-14 18:45:00,Serie_A,2022,Empoli,Spezia,Away,0,1,0.987781,0.861875,18,9,l,0
18597,2022-08-21 16:30:00,Serie_A,2022,Empoli,Fiorentina,Home,0,0,0.757409,0.796219,4,19,d,1
18610,2022-08-28 18:45:00,Serie_A,2022,Empoli,Lecce,Away,1,1,0.37813,0.813378,9,15,d,1
18615,2022-08-31 16:30:00,Serie_A,2022,Empoli,Verona,Home,1,1,0.778503,0.589249,16,9,d,1
18630,2022-09-05 16:30:00,Serie_A,2022,Empoli,Salernitana,Away,2,2,0.984719,1.80811,11,15,d,1
18634,2022-09-12 18:45:00,Serie_A,2022,Empoli,Roma,Home,1,2,1.15196,3.83699,20,13,l,0
18642,2022-09-17 13:00:00,Serie_A,2022,Empoli,Bologna,Away,1,0,1.66438,1.7821,12,16,w,3
18653,2022-10-01 18:45:00,Serie_A,2022,Empoli,AC Milan,Home,1,3,1.01178,2.6069,16,19,l,0
18670,2022-10-09 10:30:00,Serie_A,2022,Empoli,Torino,Away,1,1,0.14731,2.73808,6,20,d,1
18673,2022-10-15 13:00:00,Serie_A,2022,Empoli,Monza,Home,1,0,2.16532,0.834003,11,16,w,3
18686,2022-10-21 18:45:00,Serie_A,2022,Empoli,Juventus,Away,0,4,0.507227,3.78986,12,21,l,0
18693,2022-10-30 11:30:00,Serie_A,2022,Empoli,Atalanta,Home,0,2,0.655562,3.40094,13,20,l,0
18704,2022-11-05 14:00:00,Serie_A,2022,Empoli,Sassuolo,Home,1,0,0.963,0.724143,17,10,w,3
18718,2022-11-08 17:30:00,Serie_A,2022,Empoli,Napoli,Away,0,2,0.205301,1.89523,6,18,l,0
18724,2022-11-11 19:45:00,Serie_A,2022,Empoli,Cremonese,Home,2,0,2.652,1.34565,13,19,w,3
18741,2023-01-04 19:45:00,Serie_A,2022,Empoli,Udinese,Away,1,1,0.660856,1.31671,6,21,d,1
18746,2023-01-08 14:00:00,Serie_A,2022,Empoli,Lazio,Away,2,2,0.59916,1.31242,5,18,d,1
