id,isResult,side,h,a,goals,xG,datetime
29917,False,a,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-26 16:00:00
29925,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-29 18:45:00
29939,False,a,"{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-02 12:00:00
29945,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-09 12:00:00
29963,False,a,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-23 12:00:00
29965,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-30 12:00:00
29977,False,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-07 12:00:00
29985,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-14 12:00:00
30003,False,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-21 12:00:00
30004,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-28 12:00:00
30019,False,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-03 12:00:00
30024,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-06 17:45:00
30035,False,a,"{'id': '286', 'title': 'Como', 'short_title': 'COM'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-11 12:00:00
30052,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-18 12:00:00
30057,False,a,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-25 12:00:00
30064,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-01 12:00:00
30078,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '230', 'title': 'Parma Calcio 1913', 'short_title': 'PAR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-08 12:00:00
30092,False,a,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-15 12:00:00
30095,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-02-22 12:00:00
30107,False,a,"{'id': '291', 'title': 'Pisa', 'short_title': 'PIS'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-01 12:00:00
30123,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-08 12:00:00
30130,False,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-15 12:00:00
30135,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-03-22 12:00:00
30144,False,a,"{'id': '272', 'title': 'Cremonese', 'short_title': 'CRE'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-04 12:00:00
30155,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-12 12:00:00
30165,False,a,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-19 12:00:00
30174,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-04-26 12:00:00
30185,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-03 12:00:00
30201,False,a,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-10 12:00:00
30204,False,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-17 12:00:00
30214,False,h,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-05-24 12:00:00
