id,isResult,side,h,a,goals,xG,datetime,forecast,result
28054,True,h,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '0', 'a': '0'}","{'h': '1.50937', 'a': '0.513845'}",2024-08-18 15:00:00,"{'w': 0.6190580267497199, 'd': 0.2564688933332982, 'l': 0.12447307982730342}",d
28062,True,a,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '1', 'a': '1'}","{'h': '1.23725', 'a': '0.946618'}",2024-08-25 15:00:00,"{'w': 0.42883213045847846, 'd': 0.28851503692246766, 'l': 0.2826528326130567}",d
28069,True,h,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '1', 'a': '3'}","{'h': '0.485368', 'a': '1.29819'}",2024-08-31 19:00:00,"{'w': 0.13861910114057663, 'd': 0.29181453473192914, 'l': 0.569566364116109}",l
28082,True,h,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'h': '2', 'a': '0'}","{'h': '1.8674', 'a': '0.15045'}",2024-09-15 15:00:00,"{'w': 0.8023226847041831, 'd': 0.17299750115332413, 'l': 0.024679812577455745}",w
28087,True,a,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '2', 'a': '0'}","{'h': '0.709045', 'a': '2.3505'}",2024-09-22 15:00:00,"{'w': 0.0946564428732721, 'd': 0.16436575040765605, 'l': 0.7409777752147021}",l
28099,True,h,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '1', 'a': '2'}","{'h': '0.716626', 'a': '0.730803'}",2024-09-29 13:00:00,"{'w': 0.3080709305089497, 'd': 0.3754330658836352, 'l': 0.3164960036074087}",l
28106,True,a,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '2', 'a': '1'}","{'h': '1.37754', 'a': '1.43654'}",2024-10-05 17:00:00,"{'w': 0.36067622566312185, 'd': 0.2519516519323819, 'l': 0.3873721223330434}",l
28114,True,h,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '1', 'a': '1'}","{'h': '2.43778', 'a': '1.47299'}",2024-10-20 15:00:00,"{'w': 0.5879943826190492, 'd': 0.1889366386025372, 'l': 0.2230689285143129}",d
28124,True,a,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '0', 'a': '3'}","{'h': '0.241419', 'a': '2.88708'}",2024-10-27 16:00:00,"{'w': 0.01643624561434167, 'd': 0.08004816670110106, 'l': 0.9035151690980631}",w
28132,True,h,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '1', 'a': '0'}","{'h': '0.910081', 'a': '0.818661'}",2024-11-03 14:00:00,"{'w': 0.35711159068274345, 'd': 0.3365297331562053, 'l': 0.3063586761609543}",w
28138,True,a,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '0', 'a': '2'}","{'h': '0.31279', 'a': '1.31564'}",2024-11-10 16:00:00,"{'w': 0.08709221538022394, 'd': 0.28569077648080043, 'l': 0.6272170081252906}",w
28147,True,a,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '3', 'a': '0'}","{'h': '1.63216', 'a': '1.84157'}",2024-11-22 20:00:00,"{'w': 0.3456910794481302, 'd': 0.2225548712268597, 'l': 0.4317540477656345}",l
28164,True,h,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'h': '2', 'a': '0'}","{'h': '2.78623', 'a': '0.129647'}",2024-12-01 16:00:00,"{'w': 0.9155385418278832, 'd': 0.07555845273787816, 'l': 0.008902735832030955}",w
28173,True,a,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '2', 'a': '0'}","{'h': '2.8043', 'a': '0.232536'}",2024-12-07 16:00:00,"{'w': 0.8982918291191592, 'd': 0.08476497078830345, 'l': 0.016942907969323313}",l
