match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
19343,2022-08-06 13:30:00,Bundesliga,2022,Hertha_Berlin,Union Berlin,Away,1,3,0.350984,1.18263,7,19,l
19356,2022-08-13 13:30:00,Bundesliga,2022,Hertha_Berlin,Eintracht Frankfurt,Home,1,1,2.06497,1.20421,12,11,d
19360,2022-08-19 18:30:00,Bundesliga,2022,Hertha_Berlin,Borussia M.Gladbach,Away,0,1,0.967668,2.26575,17,11,l
19373,2022-08-27 13:30:00,Bundesliga,2022,Hertha_Berlin,Borussia Dortmund,Home,0,1,0.353045,2.97427,13,21,l
19385,2022-09-04 13:30:00,Bundesliga,2022,Hertha_Berlin,Augsburg,Away,2,0,2.87153,0.311026,15,7,w
19392,2022-09-10 13:30:00,Bundesliga,2022,Hertha_Berlin,Bayer Leverkusen,Home,2,2,2.35137,1.76829,17,11,d
19396,2022-09-16 18:30:00,Bundesliga,2022,Hertha_Berlin,Mainz 05,Away,1,1,0.437555,0.38983,4,10,d
19411,2022-10-02 13:30:00,Bundesliga,2022,Hertha_Berlin,Hoffenheim,Home,1,1,0.958712,1.60101,14,16,d
19422,2022-10-09 15:30:00,Bundesliga,2022,Hertha_Berlin,Freiburg,Home,2,2,1.25889,1.75899,13,9,d
19424,2022-10-15 16:30:00,Bundesliga,2022,Hertha_Berlin,RasenBallsport Leipzig,Away,2,3,2.42152,3.30191,15,15,l
19440,2022-10-23 15:30:00,Bundesliga,2022,Hertha_Berlin,Schalke 04,Home,2,1,1.05778,0.522522,10,9,w
19449,2022-10-28 18:30:00,Bundesliga,2022,Hertha_Berlin,Werder Bremen,Away,0,1,0.572257,1.53976,9,16,l
19455,2022-11-05 14:30:00,Bundesliga,2022,Hertha_Berlin,Bayern Munich,Home,2,3,1.09255,2.23326,7,14,l
19466,2022-11-08 19:30:00,Bundesliga,2022,Hertha_Berlin,VfB Stuttgart,Away,1,2,1.05233,2.00216,11,17,l
19474,2022-11-12 14:30:00,Bundesliga,2022,Hertha_Berlin,FC Cologne,Home,2,0,2.13441,1.93705,16,10,w
19484,2023-01-21 14:30:00,Bundesliga,2022,Hertha_Berlin,Bochum,Away,1,3,0.732458,1.67446,11,10,l
19492,2023-01-24 19:30:00,Bundesliga,2022,Hertha_Berlin,Wolfsburg,Home,0,5,0.572863,2.94882,8,17,l
19501,2023-01-28 14:30:00,Bundesliga,2022,Hertha_Berlin,Union Berlin,Home,0,2,0.46457,0.884274,10,7,l
19508,2023-02-04 14:30:00,Bundesliga,2022,Hertha_Berlin,Eintracht Frankfurt,Away,0,3,0.93959,2.00234,15,10,l
19519,2023-02-12 14:30:00,Bundesliga,2022,Hertha_Berlin,Borussia M.Gladbach,Home,4,1,2.64788,0.421257,18,8,w
19522,2023-02-19 16:30:00,Bundesliga,2022,Hertha_Berlin,Borussia Dortmund,Away,1,4,1.41428,2.34937,16,12,l
19537,2023-02-25 14:30:00,Bundesliga,2022,Hertha_Berlin,Augsburg,Home,2,0,0.452901,0.405958,11,8,w
19541,2023-03-05 14:30:00,Bundesliga,2022,Hertha_Berlin,Bayer Leverkusen,Away,1,4,0.957931,2.2646,7,16,l
19555,2023-03-11 14:30:00,Bundesliga,2022,Hertha_Berlin,Mainz 05,Home,1,1,1.61723,0.388401,11,6,d
19562,2023-03-18 14:30:00,Bundesliga,2022,Hertha_Berlin,Hoffenheim,Away,1,3,0.807728,2.61296,12,14,l
19568,2023-04-01 13:30:00,Bundesliga,2022,Hertha_Berlin,Freiburg,Away,1,1,2.08511,0.862445,10,16,d
19584,2023-04-08 16:30:00,Bundesliga,2022,Hertha_Berlin,RasenBallsport Leipzig,Home,0,1,0.503827,2.57231,11,18,l
19592,2023-04-14 18:30:00,Bundesliga,2022,Hertha_Berlin,Schalke 04,Away,2,5,1.12148,2.09935,11,14,l
19602,2023-04-22 13:30:00,Bundesliga,2022,Hertha_Berlin,Werder Bremen,Home,2,4,1.67149,2.33844,14,14,l
19603,2023-04-30 13:30:00,Bundesliga,2022,Hertha_Berlin,Bayern Munich,Away,0,2,0.0835934,2.92722,2,26,l
19619,2023-05-06 13:30:00,Bundesliga,2022,Hertha_Berlin,VfB Stuttgart,Home,2,1,1.4984,1.08971,7,14,w
19625,2023-05-12 18:30:00,Bundesliga,2022,Hertha_Berlin,FC Cologne,Away,2,5,1.11757,4.72652,9,31,l
19636,2023-05-20 13:30:00,Bundesliga,2022,Hertha_Berlin,Bochum,Home,1,1,1.36159,1.65012,14,16,d
19645,2023-05-27 13:30:00,Bundesliga,2022,Hertha_Berlin,Wolfsburg,Away,2,1,1.44156,3.20986,8,20,w
