id,isResult,side,h,a,goals,xG,datetime
29617,False,a,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-26 13:00:00
29625,False,h,"{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-29 17:00:00
29633,False,a,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-02 12:00:00
29642,False,h,"{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-09 12:00:00
29647,False,a,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-23 12:00:00
29660,False,h,"{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-30 12:00:00
29664,False,a,"{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-07 12:00:00
29677,False,h,"{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-14 12:00:00
29685,False,a,"{'id': '179', 'title': 'Lorient', 'short_title': 'LOR'}","{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-04 12:00:00
29698,False,a,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-18 12:00:00
