id,isResult,side,h,a,goals,xG,datetime,forecast,result
22307,True,a,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '2', 'a': '0'}","{'h': '2.49549', 'a': '0.581247'}",2023-08-19 18:45:00,"{'w': 0.7921456952760166, 'd': 0.1415284502203232, 'l': 0.06632578691616058}",l
22316,True,h,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '2', 'a': '0'}","{'h': '2.0469', 'a': '1.13824'}",2023-08-26 16:30:00,"{'w': 0.5832357533524661, 'd': 0.2107713704966366, 'l': 0.2059928709020661}",w
22329,True,a,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '3', 'a': '0'}","{'h': '1.96499', 'a': '0.37036'}",2023-09-02 18:45:00,"{'w': 0.7588543348706168, 'd': 0.1811046499125794, 'l': 0.06004101214817878}",l
22340,True,h,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '1', 'a': '1'}","{'h': '3.29559', 'a': '0.895727'}",2023-09-17 13:00:00,"{'w': 0.8288082204310923, 'd': 0.10578973378222876, 'l': 0.06539995749133388}",d
22348,True,a,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '1', 'a': '1'}","{'h': '1.02354', 'a': '1.80956'}",2023-09-23 18:45:00,"{'w': 0.21207134505264394, 'd': 0.22992596426708553, 'l': 0.5580026896496244}",d
22363,True,h,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '0'}","{'h': '1.02777', 'a': '1.04179'}",2023-09-28 16:30:00,"{'w': 0.3452808730715948, 'd': 0.30219789974850253, 'l': 0.3525212271789286}",d
22374,True,a,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '0', 'a': '1'}","{'h': '1.49022', 'a': '1.84951'}",2023-10-02 16:30:00,"{'w': 0.31254525375161046, 'd': 0.22505081563840504, 'l': 0.4624039291572561}",w
22381,True,h,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'h': '3', 'a': '0'}","{'h': '3.73783', 'a': '0.999628'}",2023-10-08 10:30:00,"{'w': 0.8551469124174963, 'd': 0.08822499933171261, 'l': 0.056618908663999254}",w
22394,True,a,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '1', 'a': '0'}","{'h': '2.53278', 'a': '0.423669'}",2023-10-22 10:30:00,"{'w': 0.8316204591944766, 'd': 0.12468562341689042, 'l': 0.04369383583041716}",l
22399,True,h,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '0.40283', 'a': '1.05616'}",2023-10-29 14:00:00,"{'w': 0.13982908619143947, 'd': 0.3424070574130827, 'l': 0.517763856394832}",d
22409,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '1', 'a': '3'}","{'h': '1.12724', 'a': '1.39014'}",2023-11-05 11:30:00,"{'w': 0.3046574258589379, 'd': 0.26612862766447304, 'l': 0.4292139464458156}",w
22418,True,h,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '1', 'a': '1'}","{'h': '1.16628', 'a': '0.819686'}",2023-11-11 19:45:00,"{'w': 0.4388200525381234, 'd': 0.30335029762261934, 'l': 0.2578296498366586}",d
22430,True,a,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '1', 'a': '1'}","{'h': '1.58663', 'a': '0.802396'}",2023-11-26 11:30:00,"{'w': 0.5597690352071939, 'd': 0.25134891572383244, 'l': 0.18888204889250929}",d
22443,True,h,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '1', 'a': '2'}","{'h': '0.656513', 'a': '2.95935'}",2023-12-01 18:45:00,"{'w': 0.05430594116894448, 'd': 0.11072135096242655, 'l': 0.8349721405977814}",l
