id,isResult,side,h,a,goals,xG,datetime
30289,False,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-25 13:30:00
30302,False,a,"{'id': '288', 'title': 'St. Pauli', 'short_title': 'SPA'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-01 12:30:00
30306,False,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-08 12:30:00
30318,False,a,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-22 12:30:00
30325,False,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-29 12:30:00
30339,False,a,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-06 12:30:00
30343,False,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-13 12:30:00
30351,False,a,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-20 12:30:00
30361,False,h,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-10 12:30:00
30372,False,a,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-14 12:30:00
