id,isResult,side,h,a,goals,xG,datetime,forecast,result
23376,True,h,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'h': '2', 'a': '2'}","{'h': '1.2977', 'a': '1.24958'}",2023-08-13 13:00:00,"{'w': 0.37787310553092457, 'd': 0.2670011704776444, 'l': 0.35512572397338454}",d
23384,True,a,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '1', 'a': '4'}","{'h': '0.641589', 'a': '1.91808'}",2023-08-19 15:00:00,"{'w': 0.11600270422550657, 'd': 0.20609912149760978, 'l': 0.6778981720459399}",w
23397,True,h,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '1', 'a': '3'}","{'h': '1.42165', 'a': '1.8496'}",2023-08-27 13:00:00,"{'w': 0.29706244255843317, 'd': 0.22606261809607592, 'l': 0.47687493792761115}",l
23400,True,a,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '1', 'a': '0'}","{'h': '1.33906', 'a': '0.793407'}",2023-09-03 13:00:00,"{'w': 0.4961185386567779, 'd': 0.2821623039135277, 'l': 0.22171915741223683}",l
23408,True,a,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '2', 'a': '2'}","{'h': '2.27232', 'a': '1.03603'}",2023-09-17 13:00:00,"{'w': 0.651767286903006, 'd': 0.1887663772719509, 'l': 0.15946631542896056}",d
23423,True,h,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '0', 'a': '0'}","{'h': '1.38233', 'a': '0.933593'}",2023-09-24 15:05:00,"{'w': 0.47276238709946344, 'd': 0.2734957562608694, 'l': 0.2537418566125539}",d
23428,True,a,"{'id': '179', 'title': 'Lorient', 'short_title': 'LOR'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '0', 'a': '3'}","{'h': '0.799881', 'a': '2.77044'}",2023-10-01 15:05:00,"{'w': 0.08130229149208225, 'd': 0.13487436399053804, 'l': 0.7838230932978121}",w
23450,True,a,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '2', 'a': '0'}","{'h': '1.74936', 'a': '0.495893'}",2023-10-22 13:00:00,"{'w': 0.6812123057104829, 'd': 0.21972125687324207, 'l': 0.09906643676033697}",l
23459,True,h,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '3', 'a': '0'}","{'h': '3.2823', 'a': '0.877804'}",2023-10-29 14:00:00,"{'w': 0.8304543480754791, 'd': 0.10542685476491977, 'l': 0.06411680739422568}",w
23461,True,a,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '3', 'a': '0'}","{'h': '1.23178', 'a': '0.583754'}",2023-11-03 20:00:00,"{'w': 0.5214499422799256, 'd': 0.30257393636006397, 'l': 0.17597612135449947}",l
23477,True,h,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '0', 'a': '0'}","{'h': '0.651349', 'a': '0.62039'}",2023-11-10 20:00:00,"{'w': 0.3068357571262976, 'd': 0.4055991598237682, 'l': 0.2875650830499328}",d
23487,True,h,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '1', 'a': '3'}","{'h': '2.19901', 'a': '2.38593'}",2023-11-26 14:00:00,"{'w': 0.37039994629216094, 'd': 0.19160861110919508, 'l': 0.4379913910940674}",l
23441,True,h,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '270', 'title': 'Clermont Foot', 'short_title': 'CLE'}","{'h': '1', 'a': '1'}","{'h': '2.5147', 'a': '0.548696'}",2023-11-29 17:00:00,"{'w': 0.8019979392082525, 'd': 0.13716738508341714, 'l': 0.060834601221061206}",d
23490,True,a,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '2', 'a': '0'}","{'h': '2.46013', 'a': '1.18556'}",2023-12-03 14:00:00,"{'w': 0.6531391473918456, 'd': 0.17943638139481588, 'l': 0.1674244148271431}",l
23505,True,h,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': '0', 'a': '0'}","{'h': '1.34889', 'a': '1.61301'}",2023-12-08 20:00:00,"{'w': 0.32051328011398567, 'd': 0.2424603327172276, 'l': 0.43702638692901374}",d
23514,True,a,"{'id': '180', 'title': 'Metz', 'short_title': 'MET'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '0', 'a': '1'}","{'h': '0.850081', 'a': '0.766157'}",2023-12-17 14:00:00,"{'w': 0.3485770826159078, 'd': 0.3506746190085982, 'l': 0.3007482983754569}",w
23522,True,h,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '1', 'a': '1'}","{'h': '1.51091', 'a': '1.20263'}",2023-12-20 20:00:00,"{'w': 0.443653017806019, 'd': 0.25390381380742405, 'l': 0.302443168291674}",d
