id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
3423,Kylian Mbappe-Lottin,9,796,10,8.402699530124664,2,2.0831951424479485,47,23,2,0,F,Real Madrid,8,6.916144281625748,9.848002433776855,2.7999667823314667
7008,Vinícius Júnior,9,638,5,3.445274494588375,4,2.8468856178224087,24,21,1,0,F M S,Real Madrid,4,2.701996885240078,6.8629220724105835,1.597113959491253
12190,Arda Güler,9,604,3,2.3542761877179146,4,2.7648871187120676,16,23,1,0,M S,Real Madrid,3,2.3542761877179146,4.639055944979191,1.7339873649179935
7829,Eder Militão,7,593,1,0.5662927059456706,0,0.06937451660633087,7,3,1,0,D,Real Madrid,1,0.5662927059456706,2.7028770726174116,2.6631974801421165
13847,Franco Mastantuono,8,466,1,1.8385890275239944,0,1.167010011151433,18,6,3,0,D M S,Real Madrid,1,1.8385890275239944,3.4075743556022644,1.8265173621475697
391,David Alaba,3,56,0,0.04562300071120262,0,0,1,0,0,0,D S,Real Madrid,0,0.04562300071120262,0.3971622586250305,0.3971622586250305
680,Thibaut Courtois,9,810,0,0,0,0,0,0,0,0,GK,Real Madrid,0,0,2.0165404081344604,2.0165404081344604
1791,Trent Alexander-Arnold,4,153,0,0.028107214719057083,0,0.020414229482412338,1,1,0,0,D S,Real Madrid,0,0.028107214719057083,0.4637221246957779,0.4637221246957779
1822,Antonio Rüdiger,1,90,0,0.05588873475790024,0,0,1,0,0,0,D,Real Madrid,0,0.05588873475790024,0.2581407427787781,0.20225201547145844
2260,Daniel Carvajal,6,363,0,0.14130344334989786,0,0.5882058218121529,2,2,0,0,D S,Real Madrid,0,0.14130344334989786,1.942680962383747,1.22453261166811
2446,Dani Ceballos,6,234,0,0.037228405475616455,0,0.2652883566915989,1,4,0,0,M S,Real Madrid,0,0.037228405475616455,3.0322304144501686,2.8199141398072243
6241,Federico Valverde,9,742,0,0.3004319351166487,3,1.349071217700839,8,14,0,0,D M S,Real Madrid,0,0.3004319351166487,4.6212360598146915,3.860338095575571
6421,Brahim Diaz,7,189,0,0.2551013268530369,2,1.1317465752363205,4,8,0,0,F M S,Real Madrid,0,0.2551013268530369,1.5404897034168243,0.33445966988801956
6560,Aurelien Tchouameni,9,738,0,1.27332753688097,0,0,11,0,3,0,M S,Real Madrid,0,1.27332753688097,4.827035538852215,4.152906961739063
7359,Eduardo Camavinga,5,124,0,0.03472089022397995,0,0,1,0,0,0,M S,Real Madrid,0,0.03472089022397995,0.7395908981561661,0.7048700004816055
8015,Rodrygo,7,201,0,0.42018863558769226,0,0.556869387626648,7,5,0,0,M S,Real Madrid,0,0.42018863558769226,1.5647393465042114,0.6926538497209549
8824,Jude Bellingham,5,209,0,1.5457187592983246,0,0.4553935155272484,7,6,0,0,M S,Real Madrid,0,1.5457187592983246,2.1978685036301613,0.6504322960972786
9810,Fran García,2,108,0,0.031042372807860374,0,0.05161123350262642,1,1,0,0,D S,Real Madrid,0,0.031042372807860374,1.1618026494979858,1.1307603120803833
10576,Álvaro Fernández,9,803,0,0.11092536523938179,0,0.7597894016653299,3,11,2,0,D,Real Madrid,0,0.11092536523938179,5.616561576724052,4.896386966109276
11943,Dean Huijsen,7,571,0,0.4096378143876791,1,0.717779228463769,8,5,1,1,D,Real Madrid,0,0.4096378143876791,2.6576471626758575,2.345929455012083
12035,Gonzalo García,6,92,0,0.0671992376446724,0,0.1305246204137802,1,2,0,0,F S,Real Madrid,0,0.0671992376446724,0.9320331811904907,0.8651738464832306
13201,Raúl,5,277,0,0.09452416189014912,0,0,3,0,1,0,D S,Real Madrid,0,0.09452416189014912,1.9570709764957428,1.944500893354416
