id,isResult,side,h,a,goals,xG,datetime,forecast,result
18966,True,h,"{'id': '261', 'title': 'Cadiz', 'short_title': 'CAD'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '0', 'a': '1'}","{'h': '0.294358', 'a': '2.64367'}",2022-08-14 15:30:00,"{'w': 0.025743018530796268, 'd': 0.10293812215861842, 'l': 0.8713187193661802}",l
18974,True,a,"{'id': '157', 'title': 'Osasuna', 'short_title': 'OSA'}","{'id': '261', 'title': 'Cadiz', 'short_title': 'CAD'}","{'h': '2', 'a': '0'}","{'h': '2.92362', 'a': '1.01741'}",2022-08-20 15:30:00,"{'w': 0.7614025358312352, 'd': 0.13737703729564907, 'l': 0.10121993819345532}",l
18990,True,h,"{'id': '261', 'title': 'Cadiz', 'short_title': 'CAD'}","{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'h': '0', 'a': '4'}","{'h': '0.239303', 'a': '3.18677'}",2022-08-29 18:00:00,"{'w': 0.012435949327864066, 'd': 0.06245750220233032, 'l': 0.9251051529460173}",l
18999,True,a,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '261', 'title': 'Cadiz', 'short_title': 'CAD'}","{'h': '3', 'a': '0'}","{'h': '1.50986', 'a': '0.234828'}",2022-09-02 19:00:00,"{'w': 0.7030596669054141, 'd': 0.24235205083303968, 'l': 0.05458828217147099}",l
19010,True,h,"{'id': '261', 'title': 'Cadiz', 'short_title': 'CAD'}","{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'h': '0', 'a': '4'}","{'h': '0.24818', 'a': '2.66856'}",2022-09-10 16:30:00,"{'w': 0.020633326097588164, 'd': 0.09633438826441877, 'l': 0.8830321282466626}",l
19017,True,a,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '261', 'title': 'Cadiz', 'short_title': 'CAD'}","{'h': '0', 'a': '1'}","{'h': '1.98829', 'a': '0.523314'}",2022-09-16 19:00:00,"{'w': 0.7226901107546984, 'd': 0.19023397741863915, 'l': 0.0870759082430247}",w
19023,True,h,"{'id': '261', 'title': 'Cadiz', 'short_title': 'CAD'}","{'id': '154', 'title': 'Villarreal', 'short_title': 'VIL'}","{'h': '0', 'a': '0'}","{'h': '1.06071', 'a': '1.43089'}",2022-10-01 12:00:00,"{'w': 0.2797102773792598, 'd': 0.2649352078596156, 'l': 0.4553545147171262}",d
19036,True,h,"{'id': '261', 'title': 'Cadiz', 'short_title': 'CAD'}","{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'h': '2', 'a': '2'}","{'h': '1.33811', 'a': '1.47057'}",2022-10-09 14:15:00,"{'w': 0.34415992190641465, 'd': 0.25172887006489625, 'l': 0.4041112079484995}",d
19049,True,a,"{'id': '223', 'title': 'Girona', 'short_title': 'GIR'}","{'id': '261', 'title': 'Cadiz', 'short_title': 'CAD'}","{'h': '1', 'a': '1'}","{'h': '2.36044', 'a': '1.3467'}",2022-10-15 12:00:00,"{'w': 0.5999173504546919, 'd': 0.19145173083409256, 'l': 0.2086308854375891}",d
19058,True,h,"{'id': '261', 'title': 'Cadiz', 'short_title': 'CAD'}","{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'h': '0', 'a': '0'}","{'h': '0.74688', 'a': '1.22222'}",2022-10-19 17:00:00,"{'w': 0.2265056546821307, 'd': 0.29920285939555846, 'l': 0.4742914859173595}",d
19069,True,a,"{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'id': '261', 'title': 'Cadiz', 'short_title': 'CAD'}","{'h': '5', 'a': '1'}","{'h': '3.88516', 'a': '0.642193'}",2022-10-22 12:00:00,"{'w': 0.9140952059387836, 'd': 0.060069493063513626, 'l': 0.02582098890175847}",l
19076,True,h,"{'id': '261', 'title': 'Cadiz', 'short_title': 'CAD'}","{'id': '143', 'title': 'Atletico Madrid', 'short_title': 'ATL'}","{'h': '3', 'a': '2'}","{'h': '1.58908', 'a': '1.79745'}",2022-10-29 14:15:00,"{'w': 0.34382276918448057, 'd': 0.2257219392533533, 'l': 0.43045529043991926}",w
