id,isResult,side,h,a,goals,xG,datetime,forecast,result
18583,True,h,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '2'}","{'h': '0.617683', 'a': '2.28675'}",2022-08-13 16:30:00,"{'w': 0.08391913971048141, 'd': 0.1641676785127093, 'l': 0.751913159648192}",l
18601,True,h,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '0'}","{'h': '0.948831', 'a': '0.807606'}",2022-08-22 18:45:00,"{'w': 0.37264577870898985, 'd': 0.3325747187133659, 'l': 0.2947795025774863}",d
18608,True,a,"{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '4', 'a': '0'}","{'h': '1.76461', 'a': '1.66897'}",2022-08-28 16:30:00,"{'w': 0.40731092145156506, 'd': 0.22494151746397248, 'l': 0.36774755999878084}",l
18616,True,h,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '1'}","{'h': '0.740992', 'a': '1.61049'}",2022-08-31 16:30:00,"{'w': 0.17053526284553036, 'd': 0.24762020878045413, 'l': 0.5818445281581343}",d
18627,True,a,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '2', 'a': '1'}","{'h': '2.3433', 'a': '0.798714'}",2022-09-04 16:00:00,"{'w': 0.7190501462044229, 'd': 0.17073005053059154, 'l': 0.11021977297573655}",l
18640,True,h,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '2'}","{'h': '0.923014', 'a': '1.6646'}",2022-09-10 18:45:00,"{'w': 0.2081874821619566, 'd': 0.24347002009963561, 'l': 0.5483424974013366}",l
18649,True,a,"{'id': '260', 'title': 'Spezia', 'short_title': 'SPE'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '2', 'a': '1'}","{'h': '1.02757', 'a': '1.01245'}",2022-09-17 16:00:00,"{'w': 0.35151402153610223, 'd': 0.30482698761046473, 'l': 0.3436589908526366}",l
18660,True,h,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '0', 'a': '3'}","{'h': '0.0814991', 'a': '1.2288'}",2022-10-02 13:00:00,"{'w': 0.02405438958353011, 'd': 0.2974366022850798, 'l': 0.6785090081260615}",l
18662,True,a,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'h': '1', 'a': '1'}","{'h': '0.669175', 'a': '0.823033'}",2022-10-08 18:45:00,"{'w': 0.2714254313370901, 'd': 0.36685959598048323, 'l': 0.3617149726824066}",d
18679,True,h,"{'id': '102', 'title': 'Sampdoria', 'short_title': 'SAM'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '0', 'a': '1'}","{'h': '0.263194', 'a': '2.60212'}",2022-10-17 16:30:00,"{'w': 0.023429978387672346, 'd': 0.10318894669730257, 'l': 0.8733809602351097}",l
