id,isResult,side,h,a,goals,xG,datetime,forecast,result
23072,True,h,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '4', 'a': '1'}","{'h': '2.11281', 'a': '2.51995'}",2023-08-20 13:30:00,"{'w': 0.332928287869928, 'd': 0.18818069779604127, 'l': 0.478890929914209}",w
23079,True,a,"{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '1', 'a': '4'}","{'h': '2.59994', 'a': '1.6379'}",2023-08-26 13:30:00,"{'w': 0.5845211843983312, 'd': 0.18218642326629894, 'l': 0.23329227858796986}",w
23091,True,h,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '0', 'a': '3'}","{'h': '0.17815', 'a': '1.21402'}",2023-09-03 15:30:00,"{'w': 0.053734828717031155, 'd': 0.3052652217247674, 'l': 0.6409999495536964}",l
23095,True,a,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '2', 'a': '1'}","{'h': '0.566932', 'a': '1.56941'}",2023-09-16 13:30:00,"{'w': 0.13189633079784954, 'd': 0.24896730536784928, 'l': 0.6191363636820701}",l
23106,True,h,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '0', 'a': '2'}","{'h': '1.62442', 'a': '2.15364'}",2023-09-23 13:30:00,"{'w': 0.2927228959502037, 'd': 0.20689495652291542, 'l': 0.5003821370991561}",l
23112,True,a,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '1', 'a': '0'}","{'h': '0.542933', 'a': '2.1613'}",2023-09-30 13:30:00,"{'w': 0.07930190583744771, 'd': 0.17172200954450842, 'l': 0.7489760739518504}",l
23120,True,a,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '4', 'a': '2'}","{'h': '1.76935', 'a': '1.5245'}",2023-10-07 13:30:00,"{'w': 0.43713572692508207, 'd': 0.2287538514822301, 'l': 0.33411042072651215}",l
23129,True,h,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '0', 'a': '3'}","{'h': '0.573025', 'a': '1.87513'}",2023-10-21 13:30:00,"{'w': 0.10544381788635143, 'd': 0.20748779686021113, 'l': 0.68706838360029}",l
23142,True,a,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '2', 'a': '0'}","{'h': '0.690799', 'a': '0.368624'}",2023-10-28 13:30:00,"{'w': 0.3855261261503298, 'd': 0.440711169313263, 'l': 0.17376270453640558}",l
23147,True,h,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '0', 'a': '3'}","{'h': '1.066', 'a': '1.56887'}",2023-11-04 14:30:00,"{'w': 0.25800978545361325, 'd': 0.2522059228638275, 'l': 0.48978429153030045}",l
