id,isResult,h,a,goals,xG,datetime,forecast
22317,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '4', 'a': '1'}","{'h': '3.25277', 'a': '0.563184'}",2023-08-26 18:45:00,"{'w': '0.9517', 'd': '0.0413', 'l': '0.007'}"
22318,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '2', 'a': '1'}","{'h': '0.904461', 'a': '2.00413'}",2023-08-26 18:45:00,"{'w': '0.1104', 'd': '0.2373', 'l': '0.6523'}"
22319,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '2', 'a': '2'}","{'h': '1.51003', 'a': '0.494028'}",2023-08-27 16:30:00,"{'w': '0.6768', 'd': '0.2373', 'l': '0.0859'}"
22320,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '1', 'a': '1'}","{'h': '0.915803', 'a': '0.687398'}",2023-08-27 16:30:00,"{'w': '0.3953', 'd': '0.3558', 'l': '0.2489'}"
22321,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '0', 'a': '1'}","{'h': '0.937895', 'a': '0.69511'}",2023-08-27 18:45:00,"{'w': '0.3821', 'd': '0.3631', 'l': '0.2548'}"
22322,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '2', 'a': '0'}","{'h': '3.53489', 'a': '0.145568'}",2023-08-27 18:45:00,"{'w': '0.9837', 'd': '0.0155', 'l': '0.0008'}"
22323,True,"{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '1', 'a': '1'}","{'h': '0.559371', 'a': '0.548425'}",2023-08-28 16:30:00,"{'w': '0.2948', 'd': '0.4314', 'l': '0.2738'}"
22324,True,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '2'}","{'h': '0.484344', 'a': '1.25423'}",2023-08-28 18:45:00,"{'w': '0.1354', 'd': '0.2898', 'l': '0.5748'}"
22325,True,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '3', 'a': '1'}","{'h': '2.62139', 'a': '0.555465'}",2023-09-01 16:30:00,"{'w': '0.8751', 'd': '0.0919', 'l': '0.033'}"
22326,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '2'}","{'h': '0.412392', 'a': '1.62873'}",2023-09-01 18:45:00,"{'w': '0.0592', 'd': '0.1931', 'l': '0.7477'}"
22327,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '0', 'a': '0'}","{'h': '2.07837', 'a': '2.41709'}",2023-09-02 16:30:00,"{'w': '0.2918', 'd': '0.2537', 'l': '0.4545'}"
22328,True,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '1'}","{'h': '2.8268', 'a': '0.537052'}",2023-09-02 16:30:00,"{'w': '0.9264', 'd': '0.0641', 'l': '0.0095'}"
22329,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '3', 'a': '0'}","{'h': '1.96499', 'a': '0.37036'}",2023-09-02 18:45:00,"{'w': '0.805', 'd': '0.1513', 'l': '0.0437'}"
22330,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '1', 'a': '2'}","{'h': '1.04344', 'a': '1.04826'}",2023-09-02 18:45:00,"{'w': '0.3228', 'd': '0.315', 'l': '0.3622'}"
22331,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '0'}","{'h': '0.481429', 'a': '0.102008'}",2023-09-03 16:30:00,"{'w': '0.352', 'd': '0.5835', 'l': '0.0645'}"
22332,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '4', 'a': '0'}","{'h': '5.21474', 'a': '0.346607'}",2023-09-03 16:30:00,"{'w': '0.9975', 'd': '0.002', 'l': '0.0005'}"
22333,True,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '2'}","{'h': '0.304187', 'a': '3.04937'}",2023-09-03 18:45:00,"{'w': '0.0091', 'd': '0.0432', 'l': '0.9477'}"
22334,True,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'h': '2', 'a': '0'}","{'h': '1.83665', 'a': '1.05367'}",2023-09-03 18:45:00,"{'w': '0.5715', 'd': '0.2646', 'l': '0.1639'}"
22335,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '3', 'a': '1'}","{'h': '2.6734', 'a': '0.704843'}",2023-09-16 13:00:00,"{'w': '0.8601', 'd': '0.1036', 'l': '0.0363'}"
22336,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '5', 'a': '1'}","{'h': '2.95417', 'a': '0.989611'}",2023-09-16 16:00:00,"{'w': '0.8373', 'd': '0.1138', 'l': '0.0489'}"
22337,True,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '2', 'a': '2'}","{'h': '1.33007', 'a': '0.984291'}",2023-09-16 18:45:00,"{'w': '0.4798', 'd': '0.2971', 'l': '0.2231'}"
22338,True,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '0'}","{'h': '2.2007', 'a': '0.836992'}",2023-09-17 10:30:00,"{'w': '0.7291', 'd': '0.1761', 'l': '0.0948'}"
22339,True,"{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '4', 'a': '2'}","{'h': '2.97022', 'a': '1.93433'}",2023-09-17 13:00:00,"{'w': '0.6281', 'd': '0.1897', 'l': '0.1822'}"
22340,True,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '1', 'a': '1'}","{'h': '3.29559', 'a': '0.895727'}",2023-09-17 13:00:00,"{'w': '0.8919', 'd': '0.0861', 'l': '0.022'}"
22341,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '3', 'a': '2'}","{'h': '1.4533', 'a': '0.632092'}",2023-09-17 16:00:00,"{'w': '0.5963', 'd': '0.2637', 'l': '0.14'}"
22342,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '7', 'a': '0'}","{'h': '2.49292', 'a': '0.166755'}",2023-09-17 18:45:00,"{'w': '0.9413', 'd': '0.052', 'l': '0.0067'}"
22343,True,"{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '0', 'a': '3'}","{'h': '0.694683', 'a': '1.54562'}",2023-09-18 16:30:00,"{'w': '0.136', 'd': '0.2455', 'l': '0.6185'}"
22344,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '0'}","{'h': '0.408446', 'a': '0.896605'}",2023-09-18 18:45:00,"{'w': '0.1471', 'd': '0.3671', 'l': '0.4858'}"
22350,True,"{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '1', 'a': '1'}","{'h': '0.834621', 'a': '0.98737'}",2023-09-22 16:30:00,"{'w': '0.2764', 'd': '0.3305', 'l': '0.3931'}"
22351,True,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '1', 'a': '0'}","{'h': '1.00903', 'a': '0.532474'}",2023-09-22 18:45:00,"{'w': '0.476', 'd': '0.3434', 'l': '0.1806'}"
22352,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '1', 'a': '0'}","{'h': '0.916672', 'a': '0.845815'}",2023-09-23 13:00:00,"{'w': '0.3409', 'd': '0.3544', 'l': '0.3047'}"
22353,True,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '4', 'a': '2'}","{'h': '1.74238', 'a': '1.36816'}",2023-09-23 16:00:00,"{'w': '0.4666', 'd': '0.2542', 'l': '0.2792'}"
22348,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '1', 'a': '1'}","{'h': '1.02354', 'a': '1.80956'}",2023-09-23 18:45:00,"{'w': '0.1373', 'd': '0.2732', 'l': '0.5895'}"
22347,True,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '1'}","{'h': '0.330665', 'a': '1.63518'}",2023-09-24 10:30:00,"{'w': '0.0624', 'd': '0.2176', 'l': '0.72'}"
22345,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '0'}","{'h': '1.67724', 'a': '1.00314'}",2023-09-24 13:00:00,"{'w': '0.5598', 'd': '0.3015', 'l': '0.1387'}"
22349,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '0', 'a': '2'}","{'h': '2.40063', 'a': '0.281122'}",2023-09-24 13:00:00,"{'w': '0.8981', 'd': '0.0859', 'l': '0.016'}"
22346,True,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '0'}","{'h': '0.184666', 'a': '1.84847'}",2023-09-24 16:00:00,"{'w': '0.0127', 'd': '0.0964', 'l': '0.8909'}"
22354,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '1'}","{'h': '1.10678', 'a': '1.10764'}",2023-09-24 18:45:00,"{'w': '0.3395', 'd': '0.3223', 'l': '0.3382'}"
22359,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '1', 'a': '0'}","{'h': '1.64987', 'a': '0.0667791'}",2023-09-26 18:45:00,"{'w': '0.9322', 'd': '0.0654', 'l': '0.0024'}"
22355,True,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '1', 'a': '3'}","{'h': '0.67613', 'a': '2.10838'}",2023-09-27 16:30:00,"{'w': '0.0556', 'd': '0.1544', 'l': '0.79'}"
22356,True,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'h': '1', 'a': '0'}","{'h': '2.29107', 'a': '0.477434'}",2023-09-27 16:30:00,"{'w': '0.862', 'd': '0.1065', 'l': '0.0315'}"
22362,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '0', 'a': '1'}","{'h': '0.325267', 'a': '1.38356'}",2023-09-27 16:30:00,"{'w': '0.0478', 'd': '0.2094', 'l': '0.7428'}"
22358,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '1', 'a': '2'}","{'h': '1.02458', 'a': '1.02404'}",2023-09-27 18:45:00,"{'w': '0.3428', 'd': '0.3161', 'l': '0.3411'}"
22360,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '0'}","{'h': '0.773684', 'a': '0.213455'}",2023-09-27 18:45:00,"{'w': '0.4981', 'd': '0.4099', 'l': '0.092'}"
22361,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '4', 'a': '1'}","{'h': '3.70921', 'a': '0.82191'}",2023-09-27 18:45:00,"{'w': '0.9282', 'd': '0.0517', 'l': '0.0201'}"
22363,True,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '0', 'a': '0'}","{'h': '1.02777', 'a': '1.04179'}",2023-09-28 16:30:00,"{'w': '0.3179', 'd': '0.3341', 'l': '0.348'}"
22364,True,"{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '1'}","{'h': '0.976021', 'a': '1.45269'}",2023-09-28 16:30:00,"{'w': '0.2305', 'd': '0.3054', 'l': '0.4641'}"
22357,True,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '4', 'a': '1'}","{'h': '1.59801', 'a': '1.29625'}",2023-09-28 18:45:00,"{'w': '0.4416', 'd': '0.2929', 'l': '0.2655'}"
22367,True,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '0', 'a': '4'}","{'h': '0.612649', 'a': '2.71689'}",2023-09-30 13:00:00,"{'w': '0.0242', 'd': '0.0889', 'l': '0.8869'}"
22373,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '2', 'a': '0'}","{'h': '2.69178', 'a': '0.502537'}",2023-09-30 16:00:00,"{'w': '0.9125', 'd': '0.0696', 'l': '0.0179'}"
22372,True,"{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '4'}","{'h': '0.620122', 'a': '2.5554'}",2023-09-30 18:45:00,"{'w': '0.0392', 'd': '0.1133', 'l': '0.8475'}"
22366,True,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '3', 'a': '0'}","{'h': '3.28867', 'a': '1.04905'}",2023-10-01 10:30:00,"{'w': '0.8435', 'd': '0.103', 'l': '0.0535'}"
22370,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '2'}","{'h': '1.53115', 'a': '0.83333'}",2023-10-01 13:00:00,"{'w': '0.5621', 'd': '0.2731', 'l': '0.1648'}"
22365,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '0'}","{'h': '1.97735', 'a': '0.203059'}",2023-10-01 16:00:00,"{'w': '0.8671', 'd': '0.1125', 'l': '0.0204'}"
22369,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '2', 'a': '0'}","{'h': '0.830718', 'a': '0.791935'}",2023-10-01 18:45:00,"{'w': '0.3176', 'd': '0.3551', 'l': '0.3273'}"
22371,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '0', 'a': '0'}","{'h': '0.617691', 'a': '0.273624'}",2023-10-02 16:30:00,"{'w': '0.3964', 'd': '0.4669', 'l': '0.1367'}"
22374,True,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '0', 'a': '1'}","{'h': '1.49022', 'a': '1.84951'}",2023-10-02 16:30:00,"{'w': '0.2679', 'd': '0.2588', 'l': '0.4733'}"
22368,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '3', 'a': '0'}","{'h': '1.52678', 'a': '0.81356'}",2023-10-02 18:45:00,"{'w': '0.5519', 'd': '0.28', 'l': '0.1681'}"
22376,True,"{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'h': '0', 'a': '0'}","{'h': '1.00116', 'a': '1.23968'}",2023-10-06 16:30:00,"{'w': '0.2761', 'd': '0.293', 'l': '0.4309'}"
22380,True,"{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'h': '1', 'a': '1'}","{'h': '1.51817', 'a': '1.74518'}",2023-10-06 18:45:00,"{'w': '0.2995', 'd': '0.2815', 'l': '0.419'}"
22383,True,"{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'h': '2', 'a': '2'}","{'h': '0.705274', 'a': '1.04766'}",2023-10-07 13:00:00,"{'w': '0.1891', 'd': '0.3494', 'l': '0.4615'}"
22379,True,"{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'h': '2', 'a': '0'}","{'h': '2.40906', 'a': '0.592513'}",2023-10-07 16:00:00,"{'w': '0.8452', 'd': '0.1174', 'l': '0.0374'}"
22378,True,"{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'h': '0', 'a': '1'}","{'h': '0.353901', 'a': '0.898603'}",2023-10-07 18:45:00,"{'w': '0.1334', 'd': '0.3734', 'l': '0.4932'}"
22381,True,"{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'h': '3', 'a': '0'}","{'h': '3.73783', 'a': '0.999628'}",2023-10-08 10:30:00,"{'w': '0.9153', 'd': '0.064', 'l': '0.0207'}"
22377,True,"{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'h': '2', 'a': '1'}","{'h': '1.91977', 'a': '0.506291'}",2023-10-08 13:00:00,"{'w': '0.7776', 'd': '0.1662', 'l': '0.0562'}"
22382,True,"{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'h': '3', 'a': '2'}","{'h': '1.65045', 'a': '1.0016'}",2023-10-08 13:00:00,"{'w': '0.5477', 'd': '0.2677', 'l': '0.1846'}"
22375,True,"{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'h': '1', 'a': '4'}","{'h': '1.76268', 'a': '3.3327'}",2023-10-08 16:00:00,"{'w': '0.0931', 'd': '0.1484', 'l': '0.7585'}"
22384,True,"{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'h': '1', 'a': '3'}","{'h': '1.77418', 'a': '1.76863'}",2023-10-08 18:45:00,"{'w': '0.364', 'd': '0.2752', 'l': '0.3608'}"
22387,True,"{'id': '94', 'title': 'Verona', 'short_title': 'VER'}","{'id': '105', 'title': 'Napoli', 'short_title': 'NAP'}","{'h': '1', 'a': '3'}","{'h': '0.87241', 'a': '2.65531'}",2023-10-21 13:00:00,"{'w': '0.0769', 'd': '0.1329', 'l': '0.7902'}"
22390,True,"{'id': '113', 'title': 'Torino', 'short_title': 'TOR'}","{'id': '106', 'title': 'Inter', 'short_title': 'INT'}","{'h': '0', 'a': '3'}","{'h': '0.596799', 'a': '2.44253'}",2023-10-21 16:00:00,"{'w': '0.0286', 'd': '0.1086', 'l': '0.8628'}"
22392,True,"{'id': '104', 'title': 'Sassuolo', 'short_title': 'SAS'}","{'id': '96', 'title': 'Lazio', 'short_title': 'LAZ'}","{'h': '0', 'a': '2'}","{'h': '0.319165', 'a': '2.93562'}",2023-10-21 18:45:00,"{'w': '0.0103', 'd': '0.0542', 'l': '0.9355'}"
22394,True,"{'id': '95', 'title': 'Roma', 'short_title': 'ROM'}","{'id': '271', 'title': 'Monza', 'short_title': 'MON'}","{'h': '1', 'a': '0'}","{'h': '2.53278', 'a': '0.423669'}",2023-10-22 10:30:00,"{'w': '0.8695', 'd': '0.1032', 'l': '0.0273'}"
22386,True,"{'id': '97', 'title': 'Bologna', 'short_title': 'BOL'}","{'id': '112', 'title': 'Frosinone', 'short_title': 'FRO'}","{'h': '2', 'a': '1'}","{'h': '1.63336', 'a': '1.42786'}",2023-10-22 13:00:00,"{'w': '0.405', 'd': '0.3182', 'l': '0.2768'}"
22388,True,"{'id': '264', 'title': 'Salernitana', 'short_title': 'SAL'}","{'id': '116', 'title': 'Cagliari', 'short_title': 'CAG'}","{'h': '2', 'a': '2'}","{'h': '1.33333', 'a': '1.4958'}",2023-10-22 13:00:00,"{'w': '0.3072', 'd': '0.295', 'l': '0.3978'}"
22385,True,"{'id': '107', 'title': 'Atalanta', 'short_title': 'ATA'}","{'id': '101', 'title': 'Genoa', 'short_title': 'GEN'}","{'h': '2', 'a': '0'}","{'h': '1.97081', 'a': '1.04166'}",2023-10-22 16:00:00,"{'w': '0.6271', 'd': '0.2215', 'l': '0.1514'}"
22391,True,"{'id': '111', 'title': 'AC Milan', 'short_title': 'MIL'}","{'id': '98', 'title': 'Juventus', 'short_title': 'JUV'}","{'h': '0', 'a': '1'}","{'h': '0.238518', 'a': '1.80571'}",2023-10-22 18:45:00,"{'w': '0.0249', 'd': '0.1317', 'l': '0.8434'}"
22393,True,"{'id': '99', 'title': 'Udinese', 'short_title': 'UDI'}","{'id': '243', 'title': 'Lecce', 'short_title': 'LEC'}","{'h': '1', 'a': '1'}","{'h': '2.58184', 'a': '0.808325'}",2023-10-23 16:30:00,"{'w': '0.8272', 'd': '0.1285', 'l': '0.0443'}"
22389,True,"{'id': '110', 'title': 'Fiorentina', 'short_title': 'FIO'}","{'id': '108', 'title': 'Empoli', 'short_title': 'EMP'}","{'h': '0', 'a': '2'}","{'h': '0.764401', 'a': '1.79488'}",2023-10-23 18:45:00,"{'w': '0.1182', 'd': '0.215', 'l': '0.6668'}"
