match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
28050,2024-08-17 17:00:00,Ligue_1,2024,Reims,Lille,Home,0,2,0.0758907,2.31711,2,22,l
28065,2024-08-25 18:45:00,Ligue_1,2024,Reims,Marseille,Away,2,2,1.01201,2.94016,13,21,d
28072,2024-09-01 15:00:00,Ligue_1,2024,Reims,Rennes,Home,2,1,2.00948,1.02619,11,13,w
28081,2024-09-15 15:00:00,Ligue_1,2024,Reims,Nantes,Away,2,1,0.549218,1.43325,11,18,w
28086,2024-09-21 19:00:00,Ligue_1,2024,Reims,Paris Saint Germain,Home,1,1,0.760314,1.90277,8,11,d
28101,2024-09-29 15:00:00,Ligue_1,2024,Reims,Angers,Away,3,1,4.18122,1.08284,21,14,w
28105,2024-10-06 15:00:00,Ligue_1,2024,Reims,Montpellier,Home,4,2,3.71514,0.874094,18,10,w
28113,2024-10-20 15:00:00,Ligue_1,2024,Reims,Auxerre,Away,1,2,1.22872,2.86385,14,10,l
28122,2024-10-26 17:00:00,Ligue_1,2024,Reims,Brest,Home,1,2,1.44911,1.64092,11,13,l
28132,2024-11-03 14:00:00,Ligue_1,2024,Reims,Toulouse,Away,0,1,0.818661,0.910081,13,13,l
28143,2024-11-10 16:00:00,Ligue_1,2024,Reims,Le Havre,Away,3,0,2.69952,1.51035,18,10,w
28155,2024-11-23 20:00:00,Ligue_1,2024,Reims,Lyon,Home,1,1,1.17295,1.92683,14,13,d
28156,2024-11-29 19:45:00,Ligue_1,2024,Reims,Lens,Home,0,2,0.589301,1.40788,16,11,l
28171,2024-12-08 16:00:00,Ligue_1,2024,Reims,Strasbourg,Away,0,0,1.28455,1.0949,11,7,d
28176,2024-12-14 20:00:00,Ligue_1,2024,Reims,Monaco,Home,0,0,1.52074,1.3291,8,14,d
28186,2025-01-04 16:00:00,Ligue_1,2024,Reims,Saint-Etienne,Away,1,3,1.27612,3.18639,11,14,l
28195,2025-01-11 18:00:00,Ligue_1,2024,Reims,Nice,Home,2,4,0.950928,3.22004,12,15,l
28207,2025-01-19 16:15:00,Ligue_1,2024,Reims,Le Havre,Home,1,1,1.49091,1.29453,11,7,d
28216,2025-01-25 20:05:00,Ligue_1,2024,Reims,Paris Saint Germain,Away,1,1,0.613384,1.79628,6,18,d
28223,2025-02-02 16:15:00,Ligue_1,2024,Reims,Nantes,Home,1,2,0.960868,1.41652,13,12,l
28234,2025-02-09 14:00:00,Ligue_1,2024,Reims,Lyon,Away,0,4,0.307882,3.24979,9,15,l
28243,2025-02-16 16:15:00,Ligue_1,2024,Reims,Angers,Home,0,1,2.06733,2.43148,16,10,l
28246,2025-02-21 19:45:00,Ligue_1,2024,Reims,Rennes,Away,0,1,0.160269,3.0636,3,26,l
28262,2025-02-28 19:45:00,Ligue_1,2024,Reims,Monaco,Away,0,3,0.722972,4.01066,9,23,l
28265,2025-03-09 16:15:00,Ligue_1,2024,Reims,Auxerre,Home,0,2,1.83707,1.87605,18,13,l
28276,2025-03-16 16:15:00,Ligue_1,2024,Reims,Brest,Away,0,0,0.985266,0.33799,12,11,d
28288,2025-03-29 16:00:00,Ligue_1,2024,Reims,Marseille,Home,3,1,1.05547,1.07885,7,20,w
28298,2025-04-06 15:15:00,Ligue_1,2024,Reims,Strasbourg,Home,0,1,0.891063,2.80314,14,13,l
28307,2025-04-11 18:45:00,Ligue_1,2024,Reims,Lens,Away,2,0,1.44859,2.71917,10,37,w
28315,2025-04-20 15:15:00,Ligue_1,2024,Reims,Toulouse,Home,1,0,0.659517,1.32734,8,18,w
28321,2025-04-27 15:15:00,Ligue_1,2024,Reims,Montpellier,Away,0,0,1.03714,0.949696,8,12,d
28332,2025-05-02 18:45:00,Ligue_1,2024,Reims,Nice,Away,0,1,0.876237,1.2118,16,8,l
28336,2025-05-10 19:00:00,Ligue_1,2024,Reims,Saint-Etienne,Home,0,2,1.12267,0.71062,19,9,l
28353,2025-05-17 19:00:00,Ligue_1,2024,Reims,Lille,Away,1,2,0.0983246,2.31624,5,21,l
