id,isResult,side,h,a,goals,xG,datetime,forecast,result
26984,True,a,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'h': '2', 'a': '1'}","{'h': '0.793797', 'a': '1.9391'}",2024-08-16 17:00:00,"{'w': 0.14576172141687238, 'd': 0.2109106995799831, 'l': 0.6433275764268154}",l
27000,True,h,"{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'h': '0', 'a': '0'}","{'h': '0.172545', 'a': '1.36012'}",2024-08-25 17:15:00,"{'w': 0.04548793330091614, 'd': 0.2696933316794304, 'l': 0.6848187349980346}",d
27008,True,a,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'h': '1', 'a': '2'}","{'h': '0.951647', 'a': '2.62561'}",2024-08-28 19:30:00,"{'w': 0.11315788484508996, 'd': 0.15563059892770081, 'l': 0.7312113878250424}",w
27017,True,h,"{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'id': '144', 'title': 'Las Palmas', 'short_title': 'LPL'}","{'h': '2', 'a': '0'}","{'h': '2.01026', 'a': '0.547308'}",2024-09-01 15:00:00,"{'w': 0.7206224030254067, 'd': 0.1892776475711838, 'l': 0.09009994526303865}",w
27022,True,a,"{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'h': '3', 'a': '2'}","{'h': '1.95102', 'a': '2.3693'}",2024-09-14 14:15:00,"{'w': 0.3250609142807016, 'd': 0.19502401449130716, 'l': 0.4799150335457866}",l
27035,True,h,"{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'h': '2', 'a': '1'}","{'h': '1.40641', 'a': '0.623937'}",2024-09-20 19:00:00,"{'w': 0.5604997015903693, 'd': 0.2743768115054901, 'l': 0.1651234868699339}",w
27051,True,a,"{'id': '150', 'title': 'Real Madrid', 'short_title': 'RMA'}","{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'h': '3', 'a': '2'}","{'h': '1.79791', 'a': '0.853455'}",2024-09-24 19:00:00,"{'w': 0.5972715734012928, 'd': 0.2281500265806747, 'l': 0.17457839907270598}",l
27059,True,a,"{'id': '142', 'title': 'Getafe', 'short_title': 'GET'}","{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'h': '2', 'a': '0'}","{'h': '2.55847', 'a': '0.415348'}",2024-09-28 12:00:00,"{'w': 0.8365734001777234, 'd': 0.12166767349450916, 'l': 0.04175883367415542}",l
27064,True,h,"{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'h': '0', 'a': '3'}","{'h': '0.794829', 'a': '2.49367'}",2024-10-06 14:15:00,"{'w': 0.09838240132644804, 'd': 0.15705534945742813, 'l': 0.7445621822512656}",l
27078,True,h,"{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'h': '2', 'a': '3'}","{'h': '0.433035', 'a': '2.33646'}",2024-10-18 19:00:00,"{'w': 0.05274121431503521, 'd': 0.14409216779539807, 'l': 0.8031665887150864}",l
