id,isResult,h,a,goals,xG,datetime,forecast
23156,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '3', 'a': '1'}","{'h': '1.90144', 'a': '0.398988'}",2023-11-12 19:30:00,"{'w': '0.8074', 'd': '0.1508', 'l': '0.0418'}"
23169,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '0', 'a': '1'}","{'h': '0.189125', 'a': '3.8999'}",2023-11-24 19:30:00,"{'w': '0.0008', 'd': '0.0087', 'l': '0.9905'}"
23164,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '4', 'a': '2'}","{'h': '3.36754', 'a': '0.789918'}",2023-11-25 14:30:00,"{'w': '0.8977', 'd': '0.076', 'l': '0.0263'}"
23165,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '1', 'a': '1'}","{'h': '2.40798', 'a': '1.84043'}",2023-11-25 14:30:00,"{'w': '0.5062', 'd': '0.2498', 'l': '0.244'}"
23166,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'h': '1', 'a': '1'}","{'h': '1.34505', 'a': '0.34181'}",2023-11-25 14:30:00,"{'w': '0.6823', 'd': '0.2499', 'l': '0.0678'}"
23168,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '2', 'a': '1'}","{'h': '0.634004', 'a': '2.90646'}",2023-11-25 14:30:00,"{'w': '0.0382', 'd': '0.0904', 'l': '0.8714'}"
23171,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '0', 'a': '3'}","{'h': '0.306657', 'a': '1.7528'}",2023-11-25 14:30:00,"{'w': '0.0412', 'd': '0.1816', 'l': '0.7772'}"
23167,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '1', 'a': '2'}","{'h': '0.787582', 'a': '2.29764'}",2023-11-25 17:30:00,"{'w': '0.0767', 'd': '0.1564', 'l': '0.7669'}"
23172,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '0', 'a': '0'}","{'h': '0.748895', 'a': '0.359399'}",2023-11-26 14:30:00,"{'w': '0.4356', 'd': '0.4097', 'l': '0.1547'}"
23170,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '1', 'a': '1'}","{'h': '0.7002', 'a': '1.96701'}",2023-11-26 16:30:00,"{'w': '0.0808', 'd': '0.1933', 'l': '0.7259'}"
23181,True,"{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '0', 'a': '1'}","{'h': '0.61755', 'a': '1.30112'}",2023-12-01 18:30:00,"{'w': '0.1434', 'd': '0.2846', 'l': '0.572'}"
23174,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '2', 'a': '1'}","{'h': '4.71075', 'a': '1.17851'}",2023-12-02 14:30:00,"{'w': '0.9537', 'd': '0.033', 'l': '0.0133'}"
23177,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '2', 'a': '1'}","{'h': '1.60234', 'a': '1.33696'}",2023-12-02 14:30:00,"{'w': '0.446', 'd': '0.2816', 'l': '0.2724'}"
23178,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '3', 'a': '1'}","{'h': '2.07603', 'a': '1.03452'}",2023-12-02 14:30:00,"{'w': '0.6393', 'd': '0.2079', 'l': '0.1528'}"
23180,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '2', 'a': '0'}","{'h': '4.01803', 'a': '0.65905'}",2023-12-02 17:30:00,"{'w': '0.971', 'd': '0.0233', 'l': '0.0057'}"
23176,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '0', 'a': '1'}","{'h': '2.86869', 'a': '1.34097'}",2023-12-03 14:30:00,"{'w': '0.7314', 'd': '0.1576', 'l': '0.111'}"
23175,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '1', 'a': '1'}","{'h': '1.96389', 'a': '1.26088'}",2023-12-03 16:30:00,"{'w': '0.5468', 'd': '0.2837', 'l': '0.1695'}"
23179,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '2', 'a': '1'}","{'h': '1.95055', 'a': '0.906933'}",2023-12-03 18:30:00,"{'w': '0.6743', 'd': '0.2134', 'l': '0.1123'}"
23187,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '3', 'a': '1'}","{'h': '2.27533', 'a': '1.82523'}",2023-12-08 19:30:00,"{'w': '0.479', 'd': '0.2286', 'l': '0.2924'}"
23183,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '3', 'a': '1'}","{'h': '2.5675', 'a': '1.03267'}",2023-12-09 14:30:00,"{'w': '0.7619', 'd': '0.1587', 'l': '0.0794'}"
23184,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '5', 'a': '1'}","{'h': '1.84651', 'a': '2.59277'}",2023-12-09 14:30:00,"{'w': '0.2218', 'd': '0.2094', 'l': '0.5688'}"
23185,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '0', 'a': '1'}","{'h': '1.32934', 'a': '0.511263'}",2023-12-09 14:30:00,"{'w': '0.6072', 'd': '0.2833', 'l': '0.1095'}"
23188,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '2', 'a': '0'}","{'h': '1.84577', 'a': '0.627715'}",2023-12-09 14:30:00,"{'w': '0.6892', 'd': '0.2154', 'l': '0.0954'}"
23190,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'h': '3', 'a': '2'}","{'h': '1.86894', 'a': '1.00759'}",2023-12-09 14:30:00,"{'w': '0.5914', 'd': '0.2299', 'l': '0.1787'}"
23182,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '2', 'a': '3'}","{'h': '1.71347', 'a': '3.63569'}",2023-12-09 17:30:00,"{'w': '0.0931', 'd': '0.1246', 'l': '0.7823'}"
23189,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '1', 'a': '1'}","{'h': '2.61136', 'a': '1.47429'}",2023-12-10 14:30:00,"{'w': '0.6637', 'd': '0.1907', 'l': '0.1456'}"
23186,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '0', 'a': '0'}","{'h': '0.248621', 'a': '1.87569'}",2023-12-10 16:30:00,"{'w': '0.0298', 'd': '0.1502', 'l': '0.82'}"
23196,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '2', 'a': '2'}","{'h': '1.20813', 'a': '1.64723'}",2023-12-15 19:30:00,"{'w': '0.2471', 'd': '0.2664', 'l': '0.4865'}"
23195,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '0', 'a': '1'}","{'h': '1.21178', 'a': '0.756363'}",2023-12-16 14:30:00,"{'w': '0.4612', 'd': '0.3151', 'l': '0.2237'}"
23197,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '3', 'a': '0'}","{'h': '3.57797', 'a': '0.670719'}",2023-12-16 14:30:00,"{'w': '0.9359', 'd': '0.0496', 'l': '0.0145'}"
23198,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '1', 'a': '1'}","{'h': '1.509', 'a': '2.02537'}",2023-12-16 14:30:00,"{'w': '0.2612', 'd': '0.2254', 'l': '0.5134'}"
23199,True,"{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '0', 'a': '1'}","{'h': '0.942093', 'a': '0.587028'}",2023-12-16 14:30:00,"{'w': '0.4433', 'd': '0.3601', 'l': '0.1966'}"
23192,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '3', 'a': '1'}","{'h': '2.91669', 'a': '1.04243'}",2023-12-16 17:30:00,"{'w': '0.8265', 'd': '0.1213', 'l': '0.0522'}"
23193,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '2', 'a': '0'}","{'h': '3.46957', 'a': '1.24601'}",2023-12-17 14:30:00,"{'w': '0.8648', 'd': '0.0957', 'l': '0.0395'}"
23194,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '3', 'a': '0'}","{'h': '2.4919', 'a': '0.205245'}",2023-12-17 16:30:00,"{'w': '0.9297', 'd': '0.062', 'l': '0.0083'}"
23191,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '3', 'a': '0'}","{'h': '3.41522', 'a': '0.309157'}",2023-12-17 18:30:00,"{'w': '0.9623', 'd': '0.032', 'l': '0.0057'}"
23206,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '1', 'a': '1'}","{'h': '1.48185', 'a': '1.99449'}",2023-12-19 17:30:00,"{'w': '0.2436', 'd': '0.2559', 'l': '0.5005'}"
23200,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '1', 'a': '1'}","{'h': '1.33337', 'a': '1.06262'}",2023-12-19 19:30:00,"{'w': '0.4131', 'd': '0.2918', 'l': '0.2951'}"
23205,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'h': '3', 'a': '3'}","{'h': '2.81806', 'a': '0.952662'}",2023-12-19 19:30:00,"{'w': '0.8283', 'd': '0.1229', 'l': '0.0488'}"
23201,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '2', 'a': '0'}","{'h': '1.86539', 'a': '0.897866'}",2023-12-20 17:30:00,"{'w': '0.6479', 'd': '0.2312', 'l': '0.1209'}"
23202,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '4', 'a': '0'}","{'h': '3.32375', 'a': '0.325421'}",2023-12-20 19:30:00,"{'w': '0.9621', 'd': '0.0323', 'l': '0.0056'}"
23203,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '2', 'a': '1'}","{'h': '1.53912', 'a': '0.552196'}",2023-12-20 19:30:00,"{'w': '0.6747', 'd': '0.2424', 'l': '0.0829'}"
23204,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '1', 'a': '2'}","{'h': '0.313193', 'a': '3.15053'}",2023-12-20 19:30:00,"{'w': '0.0054', 'd': '0.0351', 'l': '0.9595'}"
23207,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '3', 'a': '0'}","{'h': '2.65007', 'a': '0.224572'}",2023-12-20 19:30:00,"{'w': '0.925', 'd': '0.0641', 'l': '0.0109'}"
23208,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '3', 'a': '2'}","{'h': '1.75628', 'a': '1.59052'}",2023-12-20 19:30:00,"{'w': '0.3892', 'd': '0.3036', 'l': '0.3072'}"
23209,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '3', 'a': '0'}","{'h': '3.4164', 'a': '1.61888'}",2024-01-12 19:30:00,"{'w': '0.7572', 'd': '0.1421', 'l': '0.1007'}"
23210,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '0', 'a': '1'}","{'h': '2.67312', 'a': '1.07791'}",2024-01-13 14:30:00,"{'w': '0.7381', 'd': '0.1655', 'l': '0.0964'}"
23211,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '0', 'a': '0'}","{'h': '2.1675', 'a': '0.424997'}",2024-01-13 14:30:00,"{'w': '0.824', 'd': '0.1372', 'l': '0.0388'}"
23212,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '1', 'a': '1'}","{'h': '0.366084', 'a': '0.419404'}",2024-01-13 14:30:00,"{'w': '0.2158', 'd': '0.5354', 'l': '0.2488'}"
23214,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '1', 'a': '1'}","{'h': '0.641578', 'a': '1.27869'}",2024-01-13 14:30:00,"{'w': '0.1552', 'd': '0.2865', 'l': '0.5583'}"
23216,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '0', 'a': '1'}","{'h': '0.445211', 'a': '2.31757'}",2024-01-13 14:30:00,"{'w': '0.036', 'd': '0.1296', 'l': '0.8344'}"
23217,True,"{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '0', 'a': '3'}","{'h': '0.825788', 'a': '3.14682'}",2024-01-13 17:30:00,"{'w': '0.0277', 'd': '0.0792', 'l': '0.8931'}"
23215,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '1', 'a': '1'}","{'h': '1.24017', 'a': '0.934194'}",2024-01-14 14:30:00,"{'w': '0.4487', 'd': '0.3042', 'l': '0.2471'}"
23213,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '3', 'a': '1'}","{'h': '2.02288', 'a': '1.24703'}",2024-01-14 16:30:00,"{'w': '0.5862', 'd': '0.23', 'l': '0.1838'}"
23220,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '3', 'a': '2'}","{'h': '2.47971', 'a': '1.76349'}",2024-01-20 14:30:00,"{'w': '0.5561', 'd': '0.2176', 'l': '0.2263'}"
23223,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '0', 'a': '4'}","{'h': '1.3929', 'a': '3.48032'}",2024-01-20 14:30:00,"{'w': '0.0444', 'd': '0.0985', 'l': '0.8571'}"
23224,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '1', 'a': '0'}","{'h': '0.71453', 'a': '1.99316'}",2024-01-20 14:30:00,"{'w': '0.0969', 'd': '0.2054', 'l': '0.6977'}"
23225,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '1', 'a': '1'}","{'h': '1.19211', 'a': '1.22104'}",2024-01-20 14:30:00,"{'w': '0.3538', 'd': '0.3073', 'l': '0.3389'}"
23226,True,"{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '2', 'a': '2'}","{'h': '1.3877', 'a': '1.28892'}",2024-01-20 14:30:00,"{'w': '0.3611', 'd': '0.2996', 'l': '0.3393'}"
23219,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '2', 'a': '3'}","{'h': '1.59453', 'a': '2.17224'}",2024-01-20 17:30:00,"{'w': '0.2301', 'd': '0.251', 'l': '0.5189'}"
23218,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '0', 'a': '1'}","{'h': '1.54562', 'a': '0.429252'}",2024-01-21 14:30:00,"{'w': '0.6733', 'd': '0.2397', 'l': '0.087'}"
23222,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '1', 'a': '2'}","{'h': '1.87919', 'a': '1.61193'}",2024-01-21 16:30:00,"{'w': '0.4261', 'd': '0.2747', 'l': '0.2992'}"
23173,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '1', 'a': '0'}","{'h': '2.172', 'a': '0.477644'}",2024-01-24 18:30:00,"{'w': '0.8208', 'd': '0.1398', 'l': '0.0394'}"
23230,True,"{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'h': '1', 'a': '0'}","{'h': '1.13826', 'a': '0.815239'}",2024-01-26 19:30:00,"{'w': '0.4293', 'd': '0.3772', 'l': '0.1935'}"
23231,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'h': '1', 'a': '1'}","{'h': '2.13999', 'a': '0.365929'}",2024-01-27 14:30:00,"{'w': '0.8455', 'd': '0.1218', 'l': '0.0327'}"
23232,True,"{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '1', 'a': '1'}","{'h': '3.23703', 'a': '1.10065'}",2024-01-27 14:30:00,"{'w': '0.8564', 'd': '0.1019', 'l': '0.0417'}"
23233,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '3', 'a': '1'}","{'h': '2.33032', 'a': '1.33739'}",2024-01-27 14:30:00,"{'w': '0.6551', 'd': '0.2362', 'l': '0.1087'}"
23234,True,"{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'h': '2', 'a': '3'}","{'h': '2.68517', 'a': '2.27504'}",2024-01-27 14:30:00,"{'w': '0.4784', 'd': '0.2496', 'l': '0.272'}"
23235,True,"{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'h': '5', 'a': '2'}","{'h': '3.13056', 'a': '0.495967'}",2024-01-27 14:30:00,"{'w': '0.9404', 'd': '0.053', 'l': '0.0066'}"
23229,True,"{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '0', 'a': '0'}","{'h': '3.32828', 'a': '0.278864'}",2024-01-27 17:30:00,"{'w': '0.9615', 'd': '0.0323', 'l': '0.0062'}"
23228,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'h': '1', 'a': '0'}","{'h': '3.54733', 'a': '1.00135'}",2024-01-28 14:30:00,"{'w': '0.8864', 'd': '0.0756', 'l': '0.038'}"
23227,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'h': '3', 'a': '1'}","{'h': '3.09919', 'a': '0.388377'}",2024-01-28 16:30:00,"{'w': '0.9513', 'd': '0.0409', 'l': '0.0078'}"
23243,True,"{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'h': '0', 'a': '0'}","{'h': '1.00945', 'a': '0.8117'}",2024-02-02 19:30:00,"{'w': '0.4002', 'd': '0.328', 'l': '0.2718'}"
23236,True,"{'id': '117', 'title': 'Bayern Munich', 'short_title': 'BAY'}","{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'h': '3', 'a': '1'}","{'h': '2.58401', 'a': '0.780069'}",2024-02-03 14:30:00,"{'w': '0.8014', 'd': '0.1363', 'l': '0.0623'}"
23238,True,"{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'id': '133', 'title': 'VfB Stuttgart', 'short_title': 'STU'}","{'h': '1', 'a': '3'}","{'h': '1.15964', 'a': '2.73728'}",2024-02-03 14:30:00,"{'w': '0.0929', 'd': '0.1644', 'l': '0.7427'}"
23240,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'h': '0', 'a': '1'}","{'h': '1.04044', 'a': '0.395044'}",2024-02-03 14:30:00,"{'w': '0.5361', 'd': '0.3301', 'l': '0.1338'}"
23242,True,"{'id': '268', 'title': 'Bochum', 'short_title': 'BOC'}","{'id': '121', 'title': 'Augsburg', 'short_title': 'AUG'}","{'h': '1', 'a': '1'}","{'h': '1.16731', 'a': '1.39431'}",2024-02-03 14:30:00,"{'w': '0.2737', 'd': '0.3118', 'l': '0.4145'}"
23244,True,"{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'id': '119', 'title': 'Bayer Leverkusen', 'short_title': 'LEV'}","{'h': '0', 'a': '2'}","{'h': '0.432778', 'a': '2.18207'}",2024-02-03 14:30:00,"{'w': '0.0458', 'd': '0.1327', 'l': '0.8215'}"
23241,True,"{'id': '134', 'title': 'FC Cologne', 'short_title': 'COL'}","{'id': '132', 'title': 'Eintracht Frankfurt', 'short_title': 'EIN'}","{'h': '2', 'a': '0'}","{'h': '2.09653', 'a': '1.16049'}",2024-02-03 17:30:00,"{'w': '0.6334', 'd': '0.2376', 'l': '0.129'}"
23239,True,"{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'id': '120', 'title': 'Hoffenheim', 'short_title': 'HOF'}","{'h': '2', 'a': '2'}","{'h': '1.60418', 'a': '1.93269'}",2024-02-04 14:30:00,"{'w': '0.3113', 'd': '0.247', 'l': '0.4417'}"
23237,True,"{'id': '136', 'title': 'RasenBallsport Leipzig', 'short_title': 'RBL'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '2', 'a': '0'}","{'h': '1.7598', 'a': '0.65912'}",2024-02-04 16:30:00,"{'w': '0.678', 'd': '0.2137', 'l': '0.1083'}"
23221,True,"{'id': '125', 'title': 'Mainz 05', 'short_title': 'MAI'}","{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'h': '1', 'a': '1'}","{'h': '1.37814', 'a': '1.53583'}",2024-02-07 17:30:00,"{'w': '0.3272', 'd': '0.2732', 'l': '0.3996'}"
23246,True,"{'id': '129', 'title': 'Borussia Dortmund', 'short_title': 'DOR'}","{'id': '135', 'title': 'Freiburg', 'short_title': 'FRE'}","{'h': '3', 'a': '0'}","{'h': '3.21996', 'a': '0.230074'}",2024-02-09 19:30:00,"{'w': '0.9567', 'd': '0.0376', 'l': '0.0057'}"
23245,True,"{'id': '130', 'title': 'Borussia M.Gladbach', 'short_title': 'BMG'}","{'id': '127', 'title': 'Darmstadt', 'short_title': 'DAR'}","{'h': '0', 'a': '0'}","{'h': '1.47353', 'a': '0.817722'}",2024-02-10 14:30:00,"{'w': '0.5374', 'd': '0.3119', 'l': '0.1507'}"
23248,True,"{'id': '240', 'title': 'Union Berlin', 'short_title': 'UNI'}","{'id': '131', 'title': 'Wolfsburg', 'short_title': 'WOL'}","{'h': '1', 'a': '0'}","{'h': '0.575454', 'a': '1.08099'}",2024-02-10 14:30:00,"{'w': '0.1891', 'd': '0.328', 'l': '0.4829'}"
23249,True,"{'id': '123', 'title': 'Werder Bremen', 'short_title': 'WER'}","{'id': '280', 'title': 'FC Heidenheim', 'short_title': 'HEI'}","{'h': '1', 'a': '2'}","{'h': '1.62589', 'a': '2.1722'}",2024-02-10 14:30:00,"{'w': '0.2053', 'd': '0.2663', 'l': '0.5284'}"
