match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
27371,2024-08-19 18:45:00,Serie_A,2024,Juventus,Como,Home,3,0,1.30582,0.171238,13,3,w
27381,2024-08-26 18:45:00,Serie_A,2024,Juventus,Verona,Away,3,0,1.36151,0.878611,8,7,w
27390,2024-09-01 18:45:00,Serie_A,2024,Juventus,Roma,Home,0,0,0.415282,0.382591,8,7,d
27392,2024-09-14 16:00:00,Serie_A,2024,Juventus,Empoli,Away,0,0,0.726024,0.601249,15,8,d
27407,2024-09-21 16:00:00,Serie_A,2024,Juventus,Napoli,Home,0,0,0.419301,0.233773,9,8,d
27416,2024-09-28 16:00:00,Serie_A,2024,Juventus,Genoa,Away,3,0,2.91803,0.385259,12,7,w
27429,2024-10-06 10:30:00,Serie_A,2024,Juventus,Cagliari,Home,1,1,3.21709,1.045,21,9,d
27438,2024-10-19 18:45:00,Serie_A,2024,Juventus,Lazio,Home,1,0,1.49305,0.0648311,16,3,w
27444,2024-10-27 17:00:00,Serie_A,2024,Juventus,Inter,Away,4,4,2.36179,2.82542,10,18,d
27457,2024-10-30 19:45:00,Serie_A,2024,Juventus,Parma Calcio 1913,Home,2,2,2.77649,1.45546,24,13,d
27466,2024-11-02 17:00:00,Serie_A,2024,Juventus,Udinese,Away,2,0,1.55533,0.573076,11,12,w
27480,2024-11-09 19:45:00,Serie_A,2024,Juventus,Torino,Home,2,0,1.57325,0.273931,13,6,w
27490,2024-11-23 17:00:00,Serie_A,2024,Juventus,AC Milan,Away,0,0,0.811307,0.306342,7,6,d
27492,2024-12-01 19:45:00,Serie_A,2024,Juventus,Lecce,Away,1,1,1.03998,1.10419,14,10,d
27503,2024-12-07 17:00:00,Serie_A,2024,Juventus,Bologna,Home,2,2,0.856802,0.784689,10,10,d
27514,2024-12-14 19:45:00,Serie_A,2024,Juventus,Venezia,Home,2,2,2.18951,0.586788,12,8,d
27528,2024-12-22 19:45:00,Serie_A,2024,Juventus,Monza,Away,2,1,2.58556,0.983171,16,17,w
27537,2024-12-29 17:00:00,Serie_A,2024,Juventus,Fiorentina,Home,2,2,1.74742,1.02946,15,11,d
27555,2025-01-11 17:00:00,Serie_A,2024,Juventus,Torino,Away,1,1,0.94701,0.411274,15,11,d
27542,2025-01-14 19:45:00,Serie_A,2024,Juventus,Atalanta,Away,1,1,2.27956,1.5823,17,17,d
27568,2025-01-18 17:00:00,Serie_A,2024,Juventus,AC Milan,Home,2,0,1.56881,1.17816,15,13,w
27577,2025-01-25 17:00:00,Serie_A,2024,Juventus,Napoli,Away,1,2,1.02538,2.33562,5,14,l
27582,2025-02-02 11:30:00,Serie_A,2024,Juventus,Empoli,Home,4,1,2.00759,0.94947,23,10,w
27592,2025-02-07 17:00:00,Serie_A,2024,Juventus,Como,Away,2,1,1.32392,0.935692,8,16,w
27610,2025-02-16 19:45:00,Serie_A,2024,Juventus,Inter,Home,1,0,1.3662,2.08504,16,17,w
27621,2025-02-23 19:45:00,Serie_A,2024,Juventus,Cagliari,Away,1,0,2.20526,0.225637,14,8,w
27626,2025-03-03 19:45:00,Serie_A,2024,Juventus,Verona,Home,2,0,1.97535,0.269838,27,5,w
27637,2025-03-09 19:45:00,Serie_A,2024,Juventus,Atalanta,Home,0,4,0.940693,3.93513,9,19,l
27644,2025-03-16 17:00:00,Serie_A,2024,Juventus,Fiorentina,Away,0,3,0.597644,0.508254,11,9,l
27659,2025-03-29 17:00:00,Serie_A,2024,Juventus,Genoa,Home,1,0,1.50908,0.263169,9,9,w
27662,2025-04-06 18:45:00,Serie_A,2024,Juventus,Roma,Away,1,1,0.994645,1.37162,11,11,d
27673,2025-04-12 18:45:00,Serie_A,2024,Juventus,Lecce,Home,2,1,1.95569,0.940466,22,14,w
27689,2025-04-23 16:30:00,Serie_A,2024,Juventus,Parma Calcio 1913,Away,0,1,0.777191,0.784847,16,6,l
27692,2025-04-27 16:00:00,Serie_A,2024,Juventus,Monza,Home,2,0,1.14678,0.621764,10,12,w
27702,2025-05-04 18:45:00,Serie_A,2024,Juventus,Bologna,Away,1,1,0.681163,0.390379,6,9,d
27716,2025-05-10 16:00:00,Serie_A,2024,Juventus,Lazio,Away,1,1,1.17931,1.51119,8,19,d
27731,2025-05-18 18:45:00,Serie_A,2024,Juventus,Udinese,Home,2,0,2.61362,0.358909,24,7,w
27732,2025-05-25 18:45:00,Serie_A,2024,Juventus,Venezia,Away,3,2,1.66948,1.01327,15,12,w
