match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
27363,2024-08-17 16:30:00,Serie_A,2024,Parma_Calcio_1913,Fiorentina,Home,1,1,1.83796,0.81313,14,15,d
27372,2024-08-24 16:30:00,Serie_A,2024,Parma_Calcio_1913,AC Milan,Home,2,1,2.46266,2.09812,9,17,w
27386,2024-08-31 18:45:00,Serie_A,2024,Parma_Calcio_1913,Napoli,Away,1,2,1.90229,2.33511,13,29,l
27400,2024-09-16 16:30:00,Serie_A,2024,Parma_Calcio_1913,Udinese,Home,2,3,0.87968,3.08828,9,18,l
27408,2024-09-21 18:45:00,Serie_A,2024,Parma_Calcio_1913,Lecce,Away,2,2,2.054,1.25857,24,14,d
27419,2024-09-30 18:45:00,Serie_A,2024,Parma_Calcio_1913,Cagliari,Home,2,3,2.98598,3.057,18,12,l
27424,2024-10-06 13:00:00,Serie_A,2024,Parma_Calcio_1913,Bologna,Away,0,0,1.08533,0.835615,13,19,d
27436,2024-10-19 13:00:00,Serie_A,2024,Parma_Calcio_1913,Como,Away,1,1,0.918205,1.28527,9,11,d
27449,2024-10-27 11:30:00,Serie_A,2024,Parma_Calcio_1913,Empoli,Home,1,1,1.43623,0.14913,17,5,d
27457,2024-10-30 19:45:00,Serie_A,2024,Parma_Calcio_1913,Juventus,Away,2,2,1.45546,2.77649,13,24,d
27469,2024-11-04 17:30:00,Serie_A,2024,Parma_Calcio_1913,Genoa,Home,0,1,0.883705,1.15243,13,15,l
27477,2024-11-09 14:00:00,Serie_A,2024,Parma_Calcio_1913,Venezia,Away,2,1,0.945022,1.29642,10,12,w
27491,2024-11-23 19:45:00,Serie_A,2024,Parma_Calcio_1913,Atalanta,Home,1,3,0.622186,3.54363,9,15,l
27499,2024-12-01 14:00:00,Serie_A,2024,Parma_Calcio_1913,Lazio,Home,3,1,1.27449,2.4176,12,23,w
27507,2024-12-06 17:30:00,Serie_A,2024,Parma_Calcio_1913,Inter,Away,1,3,0.274097,3.0797,4,19,l
27519,2024-12-15 14:00:00,Serie_A,2024,Parma_Calcio_1913,Verona,Home,2,3,2.30533,3.70407,19,17,l
27529,2024-12-22 11:30:00,Serie_A,2024,Parma_Calcio_1913,Roma,Away,0,5,0.615694,5.55856,9,19,l
27540,2024-12-28 14:00:00,Serie_A,2024,Parma_Calcio_1913,Monza,Home,2,1,1.22224,2.2247,9,10,w
27550,2025-01-05 17:00:00,Serie_A,2024,Parma_Calcio_1913,Torino,Away,0,0,0.321586,1.0858,10,12,d
27558,2025-01-12 11:30:00,Serie_A,2024,Parma_Calcio_1913,Genoa,Away,0,1,0.513393,1.51628,9,14,l
27569,2025-01-19 14:00:00,Serie_A,2024,Parma_Calcio_1913,Venezia,Home,1,1,1.59615,1.1784,19,7,d
27576,2025-01-26 11:30:00,Serie_A,2024,Parma_Calcio_1913,AC Milan,Away,2,3,1.85515,2.7112,12,14,l
27590,2025-01-31 19:45:00,Serie_A,2024,Parma_Calcio_1913,Lecce,Home,1,3,2.00006,0.756887,19,6,l
27593,2025-02-09 17:00:00,Serie_A,2024,Parma_Calcio_1913,Cagliari,Away,1,2,1.15072,1.49632,10,14,l
27606,2025-02-16 17:00:00,Serie_A,2024,Parma_Calcio_1913,Roma,Home,0,1,0.293477,1.41178,5,16,l
27616,2025-02-22 14:00:00,Serie_A,2024,Parma_Calcio_1913,Bologna,Home,2,0,1.4111,0.698426,4,16,w
27631,2025-03-01 19:45:00,Serie_A,2024,Parma_Calcio_1913,Udinese,Away,0,1,0.617812,2.0589,9,20,l
27641,2025-03-08 14:00:00,Serie_A,2024,Parma_Calcio_1913,Torino,Home,2,2,1.48743,0.72136,12,6,d
27642,2025-03-15 14:00:00,Serie_A,2024,Parma_Calcio_1913,Monza,Away,1,1,0.616308,0.9314,14,12,d
27660,2025-03-31 17:30:00,Serie_A,2024,Parma_Calcio_1913,Verona,Away,0,0,0.501452,0.765236,10,6,d
27670,2025-04-05 16:00:00,Serie_A,2024,Parma_Calcio_1913,Inter,Home,2,2,1.66115,2.17944,8,20,d
27676,2025-04-13 13:00:00,Serie_A,2024,Parma_Calcio_1913,Fiorentina,Away,0,0,0.616318,0.670714,7,9,d
27689,2025-04-23 16:30:00,Serie_A,2024,Parma_Calcio_1913,Juventus,Home,1,0,0.784847,0.777191,6,16,w
27698,2025-04-28 18:45:00,Serie_A,2024,Parma_Calcio_1913,Lazio,Away,2,2,1.09001,1.7767,7,14,d
27709,2025-05-03 13:00:00,Serie_A,2024,Parma_Calcio_1913,Como,Home,0,1,2.74525,1.32818,13,13,l
27714,2025-05-10 18:45:00,Serie_A,2024,Parma_Calcio_1913,Empoli,Away,1,2,0.404689,0.989813,3,15,l
27729,2025-05-18 18:45:00,Serie_A,2024,Parma_Calcio_1913,Napoli,Home,0,0,0.296751,0.379711,6,7,d
27733,2025-05-25 18:45:00,Serie_A,2024,Parma_Calcio_1913,Atalanta,Away,3,2,2.82535,1.90265,18,11,w
