id,isResult,side,h,a,goals,xG,datetime,forecast,result
18963,True,h,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'h': '2', 'a': '2'}","{'h': '0.347363', 'a': '1.0334'}",2022-08-13 15:00:00,"{'w': 0.12312105264277436, 'd': 0.3500541747491165, 'l': 0.5268247726076329}",d
18976,True,h,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '150', 'title': 'Real Madrid', 'short_title': 'RMA'}","{'h': '1', 'a': '4'}","{'h': '1.31973', 'a': '3.59631'}",2022-08-20 20:00:00,"{'w': 0.09585978755030895, 'd': 0.11299902562330627, 'l': 0.7911353245281404}",l
18982,True,a,"{'id': '223', 'title': 'Girona', 'short_title': 'GIR'}","{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'h': '0', 'a': '1'}","{'h': '0.566228', 'a': '0.625546'}",2022-08-26 18:00:00,"{'w': 0.270548050563417, 'd': 0.42115491612247347, 'l': 0.308297033314109}",w
18999,True,h,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '261', 'title': 'Cadiz', 'short_title': 'CAD'}","{'h': '3', 'a': '0'}","{'h': '1.50986', 'a': '0.234828'}",2022-09-02 19:00:00,"{'w': 0.7030596669054141, 'd': 0.24235205083303968, 'l': 0.05458828217147099}",w
19002,True,a,"{'id': '143', 'title': 'Atletico Madrid', 'short_title': 'ATL'}","{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'h': '4', 'a': '1'}","{'h': '0.92341', 'a': '1.30565'}",2022-09-10 19:00:00,"{'w': 0.26388687783936177, 'd': 0.28215958412793596, 'l': 0.45395353802028376}",l
19015,True,a,"{'id': '146', 'title': 'Valencia', 'short_title': 'VAL'}","{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'h': '3', 'a': '0'}","{'h': '1.91153', 'a': '0.587167'}",2022-09-17 16:30:00,"{'w': 0.6908079377413191, 'd': 0.20379383962131725, 'l': 0.10539822050505193}",l
19028,True,h,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'h': '1', 'a': '0'}","{'h': '0.892987', 'a': '1.10607'}",2022-10-02 14:15:00,"{'w': 0.29123066376974643, 'd': 0.3061574376401565, 'l': 0.40261189858880325}",w
19033,True,a,"{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'h': '1', 'a': '0'}","{'h': '1.98459', 'a': '1.35022'}",2022-10-09 19:00:00,"{'w': 0.5222732464052702, 'd': 0.21761342962603422, 'l': 0.260113320452231}",l
19043,True,h,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '1', 'a': '2'}","{'h': '0.482536', 'a': '1.17936'}",2022-10-16 12:00:00,"{'w': 0.15143733817267574, 'd': 0.31415102864406935, 'l': 0.5344116331802413}",l
19059,True,a,"{'id': '231', 'title': 'Real Valladolid', 'short_title': 'VAL'}","{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'h': '4', 'a': '1'}","{'h': '1.63342', 'a': '2.03107'}",2022-10-19 17:00:00,"{'w': 0.313943164975029, 'd': 0.21324987229253786, 'l': 0.47280695773177095}",l
