match_id,date,league,season,team,opponent,venue,goals_for,goals_against,xg_for,xg_against,shots_for,shots_against,result
18588,2022-08-14 18:45:00,Serie_A,2022,Spezia,Empoli,Home,1,0,0.861875,0.987781,9,18,w
18594,2022-08-20 18:45:00,Serie_A,2022,Spezia,Inter,Away,0,3,0.482897,2.62744,2,19,l
18607,2022-08-27 18:45:00,Serie_A,2022,Spezia,Sassuolo,Home,2,2,1.17548,2.83921,7,21,d
18619,2022-08-31 18:45:00,Serie_A,2022,Spezia,Juventus,Away,0,2,0.175145,1.76503,9,15,l
18626,2022-09-04 13:00:00,Serie_A,2022,Spezia,Bologna,Home,2,2,1.06255,1.02319,15,14,d
18639,2022-09-10 13:00:00,Serie_A,2022,Spezia,Napoli,Away,0,1,0.664499,1.94628,10,28,l
18649,2022-09-17 16:00:00,Serie_A,2022,Spezia,Sampdoria,Home,2,1,1.02757,1.01245,6,12,w
18657,2022-10-02 10:30:00,Serie_A,2022,Spezia,Lazio,Away,0,4,0.852447,3.03467,14,13,l
18666,2022-10-09 13:00:00,Serie_A,2022,Spezia,Monza,Away,0,2,0.534751,0.763016,9,7,l
18680,2022-10-16 13:00:00,Serie_A,2022,Spezia,Cremonese,Home,2,2,1.09416,2.46395,15,24,d
18689,2022-10-22 13:00:00,Serie_A,2022,Spezia,Salernitana,Away,0,1,0.685579,1.91377,14,17,l
18700,2022-10-30 14:00:00,Serie_A,2022,Spezia,Fiorentina,Home,1,2,1.61425,1.5294,10,27,l
18706,2022-11-05 19:45:00,Serie_A,2022,Spezia,AC Milan,Away,1,2,1.44997,3.4076,13,23,l
18720,2022-11-08 17:30:00,Serie_A,2022,Spezia,Udinese,Home,1,1,2.3694,0.507712,21,10,d
18725,2022-11-13 14:00:00,Serie_A,2022,Spezia,Verona,Away,2,1,0.752225,2.16554,16,18,w
18739,2023-01-04 13:30:00,Serie_A,2022,Spezia,Atalanta,Home,2,2,1.39353,1.80642,7,19,d
18751,2023-01-08 14:00:00,Serie_A,2022,Spezia,Lecce,Home,0,0,0.657345,0.956499,10,15,d
18760,2023-01-15 14:00:00,Serie_A,2022,Spezia,Torino,Away,1,0,1.56177,0.944969,13,11,w
18771,2023-01-22 17:00:00,Serie_A,2022,Spezia,Roma,Home,0,2,0.227346,1.9435,8,13,l
18773,2023-01-27 17:30:00,Serie_A,2022,Spezia,Bologna,Away,0,2,0.485936,1.86506,6,18,l
18790,2023-02-05 11:30:00,Serie_A,2022,Spezia,Napoli,Home,0,3,0.407354,1.80405,9,12,l
18794,2023-02-11 14:00:00,Serie_A,2022,Spezia,Empoli,Away,2,2,1.85869,1.31083,9,24,d
18810,2023-02-19 17:00:00,Serie_A,2022,Spezia,Juventus,Home,0,2,0.836135,1.414,18,15,l
18821,2023-02-26 17:00:00,Serie_A,2022,Spezia,Udinese,Away,2,2,2.0555,2.82563,9,15,d
18830,2023-03-05 11:30:00,Serie_A,2022,Spezia,Verona,Home,0,0,1.17042,0.96044,20,11,d
18841,2023-03-10 19:45:00,Serie_A,2022,Spezia,Inter,Home,2,1,0.979758,3.46552,4,28,w
18849,2023-03-17 17:30:00,Serie_A,2022,Spezia,Sassuolo,Away,0,1,0.767389,2.0765,11,15,l
18856,2023-04-02 13:00:00,Serie_A,2022,Spezia,Salernitana,Home,1,1,1.67704,1.06944,15,12,d
18863,2023-04-08 12:30:00,Serie_A,2022,Spezia,Fiorentina,Away,1,1,1.05143,0.920716,5,19,d
18880,2023-04-14 18:45:00,Serie_A,2022,Spezia,Lazio,Home,0,3,0.725806,3.07575,6,13,l
18888,2023-04-22 18:45:00,Serie_A,2022,Spezia,Sampdoria,Away,1,1,2.40982,1.77069,19,13,d
18900,2023-04-28 18:45:00,Serie_A,2022,Spezia,Monza,Home,0,2,1.47171,1.13564,12,8,l
18902,2023-05-03 16:00:00,Serie_A,2022,Spezia,Atalanta,Away,2,3,0.817784,0.894125,9,14,l
18913,2023-05-06 18:45:00,Serie_A,2022,Spezia,Cremonese,Away,0,2,0.784032,0.7603,18,9,l
18931,2023-05-13 16:00:00,Serie_A,2022,Spezia,AC Milan,Home,2,0,1.61806,0.877761,14,14,w
18935,2023-05-21 10:30:00,Serie_A,2022,Spezia,Lecce,Away,0,0,0.714139,0.20276,14,6,d
18951,2023-05-27 13:00:00,Serie_A,2022,Spezia,Torino,Home,0,4,1.05669,1.46948,9,11,l
18958,2023-06-04 19:00:00,Serie_A,2022,Spezia,Roma,Away,1,2,1.10674,2.28038,8,19,l
