id,title,history
138,Sevilla,"[{'h_a': 'a', 'xG': 0.901645, 'xGA': 2.67586, 'npxG': 0.901645, 'npxGA': 1.93258, 'ppda': {'att': 211, 'def': 21}, 'ppda_allowed': {'att': 304, 'def': 15}, 'deep': 4, 'deep_allowed': 12, 'scored': 2, 'missed': 3, 'xpts': 0.31, 'result': 'l', 'date': '2025-08-17 17:30:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -1.030935}, {'h_a': 'h', 'xG': 0.833075, 'xGA': 1.32944, 'npxG': 0.833075, 'npxGA': 1.32944, 'ppda': {'att': 87, 'def': 24}, 'ppda_allowed': {'att': 303, 'def': 23}, 'deep': 4, 'deep_allowed': 4, 'scored': 1, 'missed': 2, 'xpts': 0.8265, 'result': 'l', 'date': '2025-08-25 19:30:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -0.49636499999999995}, {'h_a': 'a', 'xG': 1.62032, 'xGA': 2.00908, 'npxG': 1.62032, 'npxGA': 2.00908, 'ppda': {'att': 271, 'def': 19}, 'ppda_allowed': {'att': 189, 'def': 20}, 'deep': 6, 'deep_allowed': 9, 'scored': 2, 'missed': 0, 'xpts': 1.0413, 'result': 'w', 'date': '2025-08-30 17:30:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': -0.38876}, {'h_a': 'h', 'xG': 0.346397, 'xGA': 0.781151, 'npxG': 0.346397, 'npxGA': 0.781151, 'ppda': {'att': 218, 'def': 40}, 'ppda_allowed': {'att': 178, 'def': 28}, 'deep': 5, 'deep_allowed': 1, 'scored': 2, 'missed': 2, 'xpts': 0.7806, 'result': 'd', 'date': '2025-09-12 19:00:00', 'wins': 0, 'draws': 1, 'loses': 0, 'pts': 1, 'npxGD': -0.43475400000000003}, {'h_a': 'a', 'xG': 0.891992, 'xGA': 0.910257, 'npxG': 0.891992, 'npxGA': 0.166979, 'ppda': {'att': 196, 'def': 25}, 'ppda_allowed': {'att': 255, 'def': 32}, 'deep': 4, 'deep_allowed': 4, 'scored': 2, 'missed': 1, 'xpts': 1.2405, 'result': 'w', 'date': '2025-09-20 16:30:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': 0.725013}, {'h_a': 'h', 'xG': 0.83617, 'xGA': 2.40523, 'npxG': 0.83617, 'npxGA': 2.40523, 'ppda': {'att': 174, 'def': 31}, 'ppda_allowed': {'att': 362, 'def': 34}, 'deep': 9, 'deep_allowed': 6, 'scored': 1, 'missed': 2, 'xpts': 0.3876, 'result': 'l', 'date': '2025-09-23 19:30:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -1.56906}, {'h_a': 'a', 'xG': 0.579597, 'xGA': 1.89093, 'npxG': 0.579597, 'npxGA': 1.89093, 'ppda': {'att': 302, 'def': 21}, 'ppda_allowed': {'att': 153, 'def': 15}, 'deep': 6, 'deep_allowed': 8, 'scored': 1, 'missed': 0, 'xpts': 0.41759999999999997, 'result': 'w', 'date': '2025-09-28 12:00:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': -1.3113329999999999}, {'h_a': 'h', 'xG': 2.89414, 'xGA': 2.4823, 'npxG': 2.15086, 'npxGA': 1.73902, 'ppda': {'att': 237, 'def': 25}, 'ppda_allowed': {'att': 157, 'def': 21}, 'deep': 5, 'deep_allowed': 10, 'scored': 4, 'missed': 1, 'xpts': 1.6833, 'result': 'w', 'date': '2025-10-05 14:15:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': 0.4118400000000002}, {'h_a': 'h', 'xG': 1.25884, 'xGA': 1.95555, 'npxG': 1.25884, 'npxGA': 1.95555, 'ppda': {'att': 152, 'def': 23}, 'ppda_allowed': {'att': 242, 'def': 22}, 'deep': 4, 'deep_allowed': 2, 'scored': 1, 'missed': 3, 'xpts': 0.8509, 'result': 'l', 'date': '2025-10-18 12:00:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -0.6967099999999999}]"
140,Real Sociedad,"[{'h_a': 'a', 'xG': 1.04897, 'xGA': 1.58599, 'npxG': 1.04897, 'npxGA': 1.58599, 'ppda': {'att': 242, 'def': 20}, 'ppda_allowed': {'att': 218, 'def': 12}, 'deep': 4, 'deep_allowed': 9, 'scored': 1, 'missed': 1, 'xpts': 0.9418000000000001, 'result': 'd', 'date': '2025-08-16 19:30:00', 'wins': 0, 'draws': 1, 'loses': 0, 'pts': 1, 'npxGD': -0.53702}, {'h_a': 'h', 'xG': 1.43366, 'xGA': 1.87234, 'npxG': 1.43366, 'npxGA': 1.12906, 'ppda': {'att': 161, 'def': 26}, 'ppda_allowed': {'att': 302, 'def': 26}, 'deep': 5, 'deep_allowed': 7, 'scored': 2, 'missed': 2, 'xpts': 0.9957, 'result': 'd', 'date': '2025-08-24 17:30:00', 'wins': 0, 'draws': 1, 'loses': 0, 'pts': 1, 'npxGD': 0.3046}, {'h_a': 'a', 'xG': 0.92221, 'xGA': 0.45706, 'npxG': 0.92221, 'npxGA': 0.45706, 'ppda': {'att': 241, 'def': 25}, 'ppda_allowed': {'att': 310, 'def': 16}, 'deep': 7, 'deep_allowed': 4, 'scored': 0, 'missed': 1, 'xpts': 1.7485, 'result': 'l', 'date': '2025-08-30 17:00:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': 0.46514999999999995}, {'h_a': 'h', 'xG': 3.14772, 'xGA': 2.54171, 'npxG': 2.40444, 'npxGA': 2.54171, 'ppda': {'att': 154, 'def': 19}, 'ppda_allowed': {'att': 233, 'def': 16}, 'deep': 10, 'deep_allowed': 6, 'scored': 1, 'missed': 2, 'xpts': 1.778, 'result': 'l', 'date': '2025-09-13 14:15:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -0.13727}, {'h_a': 'a', 'xG': 0.606673, 'xGA': 2.53579, 'npxG': 0.606673, 'npxGA': 2.53579, 'ppda': {'att': 286, 'def': 29}, 'ppda_allowed': {'att': 288, 'def': 31}, 'deep': 7, 'deep_allowed': 10, 'scored': 1, 'missed': 3, 'xpts': 0.266, 'result': 'l', 'date': '2025-09-19 19:00:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -1.929117}, {'h_a': 'h', 'xG': 2.82857, 'xGA': 0.641137, 'npxG': 2.82857, 'npxGA': 0.641137, 'ppda': {'att': 163, 'def': 25}, 'ppda_allowed': {'att': 285, 'def': 20}, 'deep': 11, 'deep_allowed': 1, 'scored': 1, 'missed': 0, 'xpts': 2.7414, 'result': 'w', 'date': '2025-09-24 19:30:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': 2.187433}, {'h_a': 'a', 'xG': 0.957079, 'xGA': 3.00954, 'npxG': 0.957079, 'npxGA': 3.00954, 'ppda': {'att': 343, 'def': 13}, 'ppda_allowed': {'att': 146, 'def': 17}, 'deep': 5, 'deep_allowed': 19, 'scored': 1, 'missed': 2, 'xpts': 0.1971, 'result': 'l', 'date': '2025-09-28 16:30:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -2.052461}, {'h_a': 'h', 'xG': 0.768998, 'xGA': 0.684504, 'npxG': 0.768998, 'npxGA': 0.684504, 'ppda': {'att': 262, 'def': 20}, 'ppda_allowed': {'att': 246, 'def': 27}, 'deep': 6, 'deep_allowed': 2, 'scored': 0, 'missed': 1, 'xpts': 1.3648, 'result': 'l', 'date': '2025-10-05 16:30:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': 0.08449399999999996}, {'h_a': 'a', 'xG': 2.13562, 'xGA': 0.717367, 'npxG': 2.13562, 'npxGA': 0.717367, 'ppda': {'att': 235, 'def': 33}, 'ppda_allowed': {'att': 245, 'def': 8}, 'deep': 10, 'deep_allowed': 2, 'scored': 1, 'missed': 1, 'xpts': 2.3754999999999997, 'result': 'd', 'date': '2025-10-19 14:15:00', 'wins': 0, 'draws': 1, 'loses': 0, 'pts': 1, 'npxGD': 1.418253}]"
141,Espanyol,"[{'h_a': 'h', 'xG': 1.41508, 'xGA': 1.29319, 'npxG': 1.41508, 'npxGA': 1.29319, 'ppda': {'att': 374, 'def': 19}, 'ppda_allowed': {'att': 238, 'def': 18}, 'deep': 2, 'deep_allowed': 17, 'scored': 2, 'missed': 1, 'xpts': 1.5104, 'result': 'w', 'date': '2025-08-17 19:30:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': 0.12188999999999983}, {'h_a': 'a', 'xG': 1.87234, 'xGA': 1.43366, 'npxG': 1.12906, 'npxGA': 1.43366, 'ppda': {'att': 302, 'def': 26}, 'ppda_allowed': {'att': 161, 'def': 26}, 'deep': 7, 'deep_allowed': 5, 'scored': 2, 'missed': 2, 'xpts': 1.749, 'result': 'd', 'date': '2025-08-24 17:30:00', 'wins': 0, 'draws': 1, 'loses': 0, 'pts': 1, 'npxGD': -0.3046}, {'h_a': 'h', 'xG': 1.36886, 'xGA': 1.38167, 'npxG': 1.36886, 'npxGA': 1.38167, 'ppda': {'att': 289, 'def': 20}, 'ppda_allowed': {'att': 226, 'def': 19}, 'deep': 6, 'deep_allowed': 7, 'scored': 1, 'missed': 0, 'xpts': 1.3497, 'result': 'w', 'date': '2025-08-31 17:30:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': -0.012809999999999988}, {'h_a': 'h', 'xG': 2.67405, 'xGA': 2.03185, 'npxG': 1.93077, 'npxGA': 1.28857, 'ppda': {'att': 268, 'def': 13}, 'ppda_allowed': {'att': 192, 'def': 22}, 'deep': 3, 'deep_allowed': 3, 'scored': 3, 'missed': 2, 'xpts': 1.8810000000000002, 'result': 'w', 'date': '2025-09-15 19:00:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': 0.6422000000000001}, {'h_a': 'a', 'xG': 0.969443, 'xGA': 2.06136, 'npxG': 0.969443, 'npxGA': 2.06136, 'ppda': {'att': 442, 'def': 29}, 'ppda_allowed': {'att': 173, 'def': 23}, 'deep': 2, 'deep_allowed': 8, 'scored': 0, 'missed': 2, 'xpts': 0.552, 'result': 'l', 'date': '2025-09-20 14:15:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -1.091917}, {'h_a': 'h', 'xG': 3.31313, 'xGA': 1.00785, 'npxG': 3.31313, 'npxGA': 1.00785, 'ppda': {'att': 209, 'def': 19}, 'ppda_allowed': {'att': 249, 'def': 23}, 'deep': 14, 'deep_allowed': 0, 'scored': 2, 'missed': 2, 'xpts': 2.7279999999999998, 'result': 'd', 'date': '2025-09-23 17:00:00', 'wins': 0, 'draws': 1, 'loses': 0, 'pts': 1, 'npxGD': 2.30528}, {'h_a': 'a', 'xG': 0.949116, 'xGA': 1.07661, 'npxG': 0.949116, 'npxGA': 1.07661, 'ppda': {'att': 315, 'def': 32}, 'ppda_allowed': {'att': 193, 'def': 16}, 'deep': 1, 'deep_allowed': 9, 'scored': 0, 'missed': 0, 'xpts': 1.2116000000000002, 'result': 'd', 'date': '2025-09-26 19:00:00', 'wins': 0, 'draws': 1, 'loses': 0, 'pts': 1, 'npxGD': -0.1274940000000001}, {'h_a': 'h', 'xG': 2.0699, 'xGA': 1.43721, 'npxG': 1.32662, 'npxGA': 1.43721, 'ppda': {'att': 256, 'def': 18}, 'ppda_allowed': {'att': 263, 'def': 11}, 'deep': 6, 'deep_allowed': 5, 'scored': 1, 'missed': 2, 'xpts': 1.8734, 'result': 'l', 'date': '2025-10-05 16:30:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -0.11059000000000019}, {'h_a': 'a', 'xG': 4.46256, 'xGA': 1.21155, 'npxG': 4.46256, 'npxGA': 1.21155, 'ppda': {'att': 351, 'def': 21}, 'ppda_allowed': {'att': 159, 'def': 21}, 'deep': 9, 'deep_allowed': 9, 'scored': 2, 'missed': 0, 'xpts': 2.8952999999999998, 'result': 'w', 'date': '2025-10-17 19:00:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': 3.25101}]"
142,Getafe,"[{'h_a': 'a', 'xG': 1.50131, 'xGA': 0.744247, 'npxG': 1.50131, 'npxGA': 0.744247, 'ppda': {'att': 308, 'def': 19}, 'ppda_allowed': {'att': 110, 'def': 29}, 'deep': 6, 'deep_allowed': 11, 'scored': 2, 'missed': 0, 'xpts': 2.0608, 'result': 'w', 'date': '2025-08-17 15:00:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': 0.7570629999999999}, {'h_a': 'a', 'xG': 1.32944, 'xGA': 0.833075, 'npxG': 1.32944, 'npxGA': 0.833075, 'ppda': {'att': 303, 'def': 23}, 'ppda_allowed': {'att': 87, 'def': 24}, 'deep': 4, 'deep_allowed': 4, 'scored': 2, 'missed': 1, 'xpts': 1.8629999999999998, 'result': 'w', 'date': '2025-08-25 19:30:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': 0.49636499999999995}, {'h_a': 'a', 'xG': 0.757418, 'xGA': 1.54336, 'npxG': 0.757418, 'npxGA': 1.54336, 'ppda': {'att': 241, 'def': 20}, 'ppda_allowed': {'att': 146, 'def': 15}, 'deep': 2, 'deep_allowed': 1, 'scored': 0, 'missed': 3, 'xpts': 0.7041999999999999, 'result': 'l', 'date': '2025-08-29 19:30:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -0.785942}, {'h_a': 'h', 'xG': 0.954087, 'xGA': 0.369812, 'npxG': 0.954087, 'npxGA': 0.369812, 'ppda': {'att': 233, 'def': 27}, 'ppda_allowed': {'att': 158, 'def': 20}, 'deep': 2, 'deep_allowed': 1, 'scored': 2, 'missed': 0, 'xpts': 1.9166, 'result': 'w', 'date': '2025-09-13 12:00:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': 0.5842750000000001}, {'h_a': 'a', 'xG': 0.215949, 'xGA': 2.96429, 'npxG': 0.215949, 'npxGA': 2.96429, 'ppda': {'att': 392, 'def': 27}, 'ppda_allowed': {'att': 150, 'def': 17}, 'deep': 0, 'deep_allowed': 8, 'scored': 0, 'missed': 3, 'xpts': 0.0664, 'result': 'l', 'date': '2025-09-21 19:00:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -2.748341}, {'h_a': 'h', 'xG': 0.576203, 'xGA': 1.21176, 'npxG': 0.576203, 'npxGA': 1.21176, 'ppda': {'att': 190, 'def': 25}, 'ppda_allowed': {'att': 138, 'def': 30}, 'deep': 2, 'deep_allowed': 2, 'scored': 1, 'missed': 1, 'xpts': 0.7369, 'result': 'd', 'date': '2025-09-24 17:00:00', 'wins': 0, 'draws': 1, 'loses': 0, 'pts': 1, 'npxGD': -0.6355569999999999}, {'h_a': 'h', 'xG': 0.830967, 'xGA': 1.27833, 'npxG': 0.830967, 'npxGA': 1.27833, 'ppda': {'att': 121, 'def': 23}, 'ppda_allowed': {'att': 149, 'def': 26}, 'deep': 3, 'deep_allowed': 2, 'scored': 1, 'missed': 1, 'xpts': 0.9649, 'result': 'd', 'date': '2025-09-27 12:00:00', 'wins': 0, 'draws': 1, 'loses': 0, 'pts': 1, 'npxGD': -0.44736299999999996}, {'h_a': 'a', 'xG': 0.856515, 'xGA': 0.692026, 'npxG': 0.856515, 'npxGA': 0.692026, 'ppda': {'att': 238, 'def': 21}, 'ppda_allowed': {'att': 129, 'def': 10}, 'deep': 3, 'deep_allowed': 0, 'scored': 1, 'missed': 2, 'xpts': 1.4655, 'result': 'l', 'date': '2025-10-03 19:00:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': 0.164489}, {'h_a': 'h', 'xG': 0.530119, 'xGA': 2.14595, 'npxG': 0.530119, 'npxGA': 2.14595, 'ppda': {'att': 328, 'def': 33}, 'ppda_allowed': {'att': 80, 'def': 19}, 'deep': 1, 'deep_allowed': 13, 'scored': 0, 'missed': 1, 'xpts': 0.33599999999999997, 'result': 'l', 'date': '2025-10-19 19:00:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -1.615831}]"
143,Atletico Madrid,"[{'h_a': 'a', 'xG': 1.29319, 'xGA': 1.41508, 'npxG': 1.29319, 'npxGA': 1.41508, 'ppda': {'att': 238, 'def': 18}, 'ppda_allowed': {'att': 374, 'def': 19}, 'deep': 17, 'deep_allowed': 2, 'scored': 1, 'missed': 2, 'xpts': 1.1873, 'result': 'l', 'date': '2025-08-17 19:30:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -0.12188999999999983}, {'h_a': 'h', 'xG': 1.68159, 'xGA': 0.313268, 'npxG': 1.68159, 'npxGA': 0.313268, 'ppda': {'att': 255, 'def': 32}, 'ppda_allowed': {'att': 271, 'def': 18}, 'deep': 13, 'deep_allowed': 1, 'scored': 1, 'missed': 1, 'xpts': 2.4916, 'result': 'd', 'date': '2025-08-23 17:30:00', 'wins': 0, 'draws': 1, 'loses': 0, 'pts': 1, 'npxGD': 1.368322}, {'h_a': 'a', 'xG': 0.960547, 'xGA': 0.855094, 'npxG': 0.960547, 'npxGA': 0.111816, 'ppda': {'att': 187, 'def': 34}, 'ppda_allowed': {'att': 293, 'def': 14}, 'deep': 9, 'deep_allowed': 3, 'scored': 1, 'missed': 1, 'xpts': 1.3203, 'result': 'd', 'date': '2025-08-30 15:00:00', 'wins': 0, 'draws': 1, 'loses': 0, 'pts': 1, 'npxGD': 0.848731}, {'h_a': 'h', 'xG': 1.5106, 'xGA': 0.668177, 'npxG': 1.5106, 'npxGA': 0.668177, 'ppda': {'att': 200, 'def': 14}, 'ppda_allowed': {'att': 370, 'def': 17}, 'deep': 5, 'deep_allowed': 3, 'scored': 2, 'missed': 0, 'xpts': 2.1187, 'result': 'w', 'date': '2025-09-13 19:00:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': 0.8424229999999999}, {'h_a': 'a', 'xG': 2.08772, 'xGA': 0.530939, 'npxG': 1.34445, 'npxGA': 0.530939, 'ppda': {'att': 202, 'def': 9}, 'ppda_allowed': {'att': 259, 'def': 18}, 'deep': 9, 'deep_allowed': 4, 'scored': 1, 'missed': 1, 'xpts': 2.5861, 'result': 'd', 'date': '2025-09-21 14:15:00', 'wins': 0, 'draws': 1, 'loses': 0, 'pts': 1, 'npxGD': 0.8135109999999999}, {'h_a': 'h', 'xG': 4.95017, 'xGA': 1.61988, 'npxG': 4.95017, 'npxGA': 1.61988, 'ppda': {'att': 230, 'def': 24}, 'ppda_allowed': {'att': 304, 'def': 21}, 'deep': 12, 'deep_allowed': 2, 'scored': 3, 'missed': 2, 'xpts': 2.8550000000000004, 'result': 'w', 'date': '2025-09-24 19:30:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': 3.3302899999999998}, {'h_a': 'h', 'xG': 2.79075, 'xGA': 1.02797, 'npxG': 2.04748, 'npxGA': 1.02797, 'ppda': {'att': 287, 'def': 20}, 'ppda_allowed': {'att': 161, 'def': 17}, 'deep': 8, 'deep_allowed': 5, 'scored': 5, 'missed': 2, 'xpts': 2.5561000000000003, 'result': 'w', 'date': '2025-09-27 14:15:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': 1.0195100000000001}, {'h_a': 'a', 'xG': 0.710823, 'xGA': 2.27285, 'npxG': 0.710823, 'npxGA': 2.27285, 'ppda': {'att': 314, 'def': 16}, 'ppda_allowed': {'att': 289, 'def': 24}, 'deep': 3, 'deep_allowed': 12, 'scored': 1, 'missed': 1, 'xpts': 0.2403, 'result': 'd', 'date': '2025-10-05 19:00:00', 'wins': 0, 'draws': 1, 'loses': 0, 'pts': 1, 'npxGD': -1.562027}, {'h_a': 'h', 'xG': 2.24415, 'xGA': 0.981492, 'npxG': 2.24415, 'npxGA': 0.981492, 'ppda': {'att': 206, 'def': 21}, 'ppda_allowed': {'att': 292, 'def': 21}, 'deep': 14, 'deep_allowed': 7, 'scored': 1, 'missed': 0, 'xpts': 2.2838, 'result': 'w', 'date': '2025-10-18 19:00:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': 1.2626579999999998}]"
145,Rayo Vallecano,"[{'h_a': 'a', 'xG': 3.25355, 'xGA': 0.795304, 'npxG': 2.51027, 'npxGA': 0.795304, 'ppda': {'att': 218, 'def': 30}, 'ppda_allowed': {'att': 288, 'def': 12}, 'deep': 4, 'deep_allowed': 1, 'scored': 3, 'missed': 1, 'xpts': 2.8498, 'result': 'w', 'date': '2025-08-15 17:00:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': 1.7149659999999998}, {'h_a': 'a', 'xG': 0.493587, 'xGA': 1.68759, 'npxG': 0.493587, 'npxGA': 0.944308, 'ppda': {'att': 185, 'def': 18}, 'ppda_allowed': {'att': 322, 'def': 25}, 'deep': 0, 'deep_allowed': 7, 'scored': 0, 'missed': 1, 'xpts': 0.37150000000000005, 'result': 'l', 'date': '2025-08-25 17:30:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -0.45072100000000004}, {'h_a': 'h', 'xG': 1.87124, 'xGA': 2.35774, 'npxG': 1.87124, 'npxGA': 1.61447, 'ppda': {'att': 257, 'def': 32}, 'ppda_allowed': {'att': 168, 'def': 20}, 'deep': 3, 'deep_allowed': 4, 'scored': 1, 'missed': 1, 'xpts': 1.008, 'result': 'd', 'date': '2025-08-31 19:30:00', 'wins': 0, 'draws': 1, 'loses': 0, 'pts': 1, 'npxGD': 0.25676999999999994}, {'h_a': 'a', 'xG': 0.979149, 'xGA': 1.4012, 'npxG': 0.979149, 'npxGA': 1.4012, 'ppda': {'att': 153, 'def': 14}, 'ppda_allowed': {'att': 293, 'def': 13}, 'deep': 8, 'deep_allowed': 0, 'scored': 0, 'missed': 2, 'xpts': 0.9709999999999999, 'result': 'l', 'date': '2025-09-14 16:30:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -0.42205099999999995}, {'h_a': 'h', 'xG': 1.3145, 'xGA': 1.28175, 'npxG': 1.3145, 'npxGA': 1.28175, 'ppda': {'att': 211, 'def': 17}, 'ppda_allowed': {'att': 286, 'def': 14}, 'deep': 7, 'deep_allowed': 10, 'scored': 1, 'missed': 1, 'xpts': 1.3601, 'result': 'd', 'date': '2025-09-21 12:00:00', 'wins': 0, 'draws': 1, 'loses': 0, 'pts': 1, 'npxGD': 0.03275000000000006}, {'h_a': 'a', 'xG': 1.61988, 'xGA': 4.95017, 'npxG': 1.61988, 'npxGA': 4.95017, 'ppda': {'att': 304, 'def': 21}, 'ppda_allowed': {'att': 230, 'def': 24}, 'deep': 2, 'deep_allowed': 12, 'scored': 2, 'missed': 3, 'xpts': 0.09589999999999999, 'result': 'l', 'date': '2025-09-24 19:30:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': -3.3302899999999998}, {'h_a': 'h', 'xG': 1.89093, 'xGA': 0.579597, 'npxG': 1.89093, 'npxGA': 0.579597, 'ppda': {'att': 153, 'def': 15}, 'ppda_allowed': {'att': 302, 'def': 21}, 'deep': 8, 'deep_allowed': 6, 'scored': 0, 'missed': 1, 'xpts': 2.3784, 'result': 'l', 'date': '2025-09-28 12:00:00', 'wins': 0, 'draws': 0, 'loses': 1, 'pts': 0, 'npxGD': 1.3113329999999999}, {'h_a': 'a', 'xG': 0.684504, 'xGA': 0.768998, 'npxG': 0.684504, 'npxGA': 0.768998, 'ppda': {'att': 246, 'def': 27}, 'ppda_allowed': {'att': 262, 'def': 20}, 'deep': 2, 'deep_allowed': 6, 'scored': 1, 'missed': 0, 'xpts': 1.2502, 'result': 'w', 'date': '2025-10-05 16:30:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': -0.08449399999999996}, {'h_a': 'a', 'xG': 2.53118, 'xGA': 0.940509, 'npxG': 2.53118, 'npxGA': 0.940509, 'ppda': {'att': 216, 'def': 24}, 'ppda_allowed': {'att': 239, 'def': 20}, 'deep': 5, 'deep_allowed': 8, 'scored': 3, 'missed': 0, 'xpts': 2.4455, 'result': 'w', 'date': '2025-10-19 16:30:00', 'wins': 1, 'draws': 0, 'loses': 0, 'pts': 3, 'npxGD': 1.590671}]"
