id,isResult,h,a,goals,xG,datetime,forecast
29176,True,"{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'h': '1', 'a': '0'}","{'h': '1.68759', 'a': '0.493587'}",2025-08-25 17:30:00,"{'w': '0.7415', 'd': '0.202', 'l': '0.0565'}"
29177,True,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '142', 'title': 'Getafe', 'short_title': 'GET'}","{'h': '1', 'a': '2'}","{'h': '0.833075', 'a': '1.32944'}",2025-08-25 19:30:00,"{'w': '0.172', 'd': '0.3105', 'l': '0.5175'}"
29178,True,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'h': '1', 'a': '1'}","{'h': '0.905201', 'a': '0.714458'}",2025-08-27 19:00:00,"{'w': '0.3764', 'd': '0.3589', 'l': '0.2647'}"
29179,True,"{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'id': '151', 'title': 'Levante', 'short_title': 'LEV'}","{'h': '2', 'a': '0'}","{'h': '1.44309', 'a': '0.969663'}",2025-08-29 17:30:00,"{'w': '0.4773', 'd': '0.2841', 'l': '0.2386'}"
29180,True,"{'id': '146', 'title': 'Valencia', 'short_title': 'VAL'}","{'id': '142', 'title': 'Getafe', 'short_title': 'GET'}","{'h': '3', 'a': '0'}","{'h': '1.54336', 'a': '0.757418'}",2025-08-29 19:30:00,"{'w': '0.5982', 'd': '0.2506', 'l': '0.1512'}"
29181,True,"{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'id': '143', 'title': 'Atletico Madrid', 'short_title': 'ATL'}","{'h': '1', 'a': '1'}","{'h': '0.855094', 'a': '0.960547'}",2025-08-30 15:00:00,"{'w': '0.3229', 'd': '0.3555', 'l': '0.3216'}"
29182,True,"{'id': '289', 'title': 'Real Oviedo', 'short_title': 'OVI'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '1', 'a': '0'}","{'h': '0.45706', 'a': '0.92221'}",2025-08-30 17:00:00,"{'w': '0.1773', 'd': '0.3598', 'l': '0.4629'}"
29183,True,"{'id': '223', 'title': 'Girona', 'short_title': 'GIR'}","{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'h': '0', 'a': '2'}","{'h': '2.00908', 'a': '1.62032'}",2025-08-30 17:30:00,"{'w': '0.4833', 'd': '0.2544', 'l': '0.2623'}"
29184,True,"{'id': '150', 'title': 'Real Madrid', 'short_title': 'RMA'}","{'id': '239', 'title': 'Mallorca', 'short_title': 'MAL'}","{'h': '2', 'a': '1'}","{'h': '1.84116', 'a': '0.549872'}",2025-08-30 19:30:00,"{'w': '0.7306', 'd': '0.1925', 'l': '0.0769'}"
29185,True,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '154', 'title': 'Villarreal', 'short_title': 'VIL'}","{'h': '1', 'a': '1'}","{'h': '0.876041', 'a': '0.96978'}",2025-08-31 15:00:00,"{'w': '0.2917', 'd': '0.3503', 'l': '0.358'}"
29186,True,"{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'h': '1', 'a': '2'}","{'h': '0.716186', 'a': '1.11141'}",2025-08-31 17:00:00,"{'w': '0.2186', 'd': '0.3275', 'l': '0.4539'}"
29187,True,"{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'id': '157', 'title': 'Osasuna', 'short_title': 'OSA'}","{'h': '1', 'a': '0'}","{'h': '1.36886', 'a': '1.38167'}",2025-08-31 17:30:00,"{'w': '0.3521', 'd': '0.2934', 'l': '0.3545'}"
29188,True,"{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'h': '1', 'a': '1'}","{'h': '1.87124', 'a': '2.35774'}",2025-08-31 19:30:00,"{'w': '0.2566', 'd': '0.2382', 'l': '0.5052'}"
29189,True,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'h': '2', 'a': '2'}","{'h': '0.346397', 'a': '0.781151'}",2025-09-12 19:00:00,"{'w': '0.1303', 'd': '0.3897', 'l': '0.48'}"
29190,True,"{'id': '142', 'title': 'Getafe', 'short_title': 'GET'}","{'id': '289', 'title': 'Real Oviedo', 'short_title': 'OVI'}","{'h': '2', 'a': '0'}","{'h': '0.954087', 'a': '0.369812'}",2025-09-13 12:00:00,"{'w': '0.5219', 'd': '0.3509', 'l': '0.1272'}"
29195,True,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '150', 'title': 'Real Madrid', 'short_title': 'RMA'}","{'h': '1', 'a': '2'}","{'h': '3.14772', 'a': '2.54171'}",2025-09-13 14:15:00,"{'w': '0.5254', 'd': '0.2018', 'l': '0.2728'}"
29196,True,"{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'h': '0', 'a': '1'}","{'h': '0.866662', 'a': '0.090756'}",2025-09-13 16:30:00,"{'w': '0.6073', 'd': '0.3618', 'l': '0.0309'}"
29193,True,"{'id': '143', 'title': 'Atletico Madrid', 'short_title': 'ATL'}","{'id': '154', 'title': 'Villarreal', 'short_title': 'VIL'}","{'h': '2', 'a': '0'}","{'h': '1.5106', 'a': '0.668177'}",2025-09-13 19:00:00,"{'w': '0.6219', 'd': '0.253', 'l': '0.1251'}"
29192,True,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '223', 'title': 'Girona', 'short_title': 'GIR'}","{'h': '1', 'a': '1'}","{'h': '1.80278', 'a': '1.41213'}",2025-09-14 12:00:00,"{'w': '0.4729', 'd': '0.2615', 'l': '0.2656'}"
29191,True,"{'id': '151', 'title': 'Levante', 'short_title': 'LEV'}","{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'h': '2', 'a': '2'}","{'h': '1.02425', 'a': '2.19546'}",2025-09-14 14:15:00,"{'w': '0.1255', 'd': '0.2199', 'l': '0.6546'}"
29197,True,"{'id': '157', 'title': 'Osasuna', 'short_title': 'OSA'}","{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'h': '2', 'a': '0'}","{'h': '1.4012', 'a': '0.979149'}",2025-09-14 16:30:00,"{'w': '0.4884', 'd': '0.2819', 'l': '0.2297'}"
29194,True,"{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'id': '146', 'title': 'Valencia', 'short_title': 'VAL'}","{'h': '6', 'a': '0'}","{'h': '3.46022', 'a': '0.12495'}",2025-09-14 19:00:00,"{'w': '0.9815', 'd': '0.0164', 'l': '0.0021'}"
29198,True,"{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'id': '239', 'title': 'Mallorca', 'short_title': 'MAL'}","{'h': '3', 'a': '2'}","{'h': '2.67405', 'a': '2.03185'}",2025-09-15 19:00:00,"{'w': '0.553', 'd': '0.222', 'l': '0.225'}"
29200,True,"{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '3', 'a': '1'}","{'h': '2.53579', 'a': '0.606673'}",2025-09-19 19:00:00,"{'w': '0.8288', 'd': '0.1238', 'l': '0.0474'}"
29202,True,"{'id': '223', 'title': 'Girona', 'short_title': 'GIR'}","{'id': '151', 'title': 'Levante', 'short_title': 'LEV'}","{'h': '0', 'a': '4'}","{'h': '0.423855', 'a': '4.50183'}",2025-09-20 12:00:00,"{'w': '0.0018', 'd': '0.0091', 'l': '0.9891'}"
29206,True,"{'id': '150', 'title': 'Real Madrid', 'short_title': 'RMA'}","{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'h': '2', 'a': '0'}","{'h': '2.06136', 'a': '0.969443'}",2025-09-20 14:15:00,"{'w': '0.67', 'd': '0.219', 'l': '0.111'}"
29207,True,"{'id': '154', 'title': 'Villarreal', 'short_title': 'VIL'}","{'id': '157', 'title': 'Osasuna', 'short_title': 'OSA'}","{'h': '2', 'a': '1'}","{'h': '3.56395', 'a': '1.95599'}",2025-09-20 16:30:00,"{'w': '0.7361', 'd': '0.1536', 'l': '0.1103'}"
29208,True,"{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'h': '1', 'a': '2'}","{'h': '0.910257', 'a': '0.891992'}",2025-09-20 16:30:00,"{'w': '0.3361', 'd': '0.3756', 'l': '0.2883'}"
29203,True,"{'id': '146', 'title': 'Valencia', 'short_title': 'VAL'}","{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'h': '2', 'a': '0'}","{'h': '2.01007', 'a': '0.499198'}",2025-09-20 19:00:00,"{'w': '0.7795', 'd': '0.1621', 'l': '0.0584'}"
29205,True,"{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'h': '1', 'a': '1'}","{'h': '1.3145', 'a': '1.28175'}",2025-09-21 12:00:00,"{'w': '0.3502', 'd': '0.3095', 'l': '0.3403'}"
29204,True,"{'id': '239', 'title': 'Mallorca', 'short_title': 'MAL'}","{'id': '143', 'title': 'Atletico Madrid', 'short_title': 'ATL'}","{'h': '1', 'a': '1'}","{'h': '0.530939', 'a': '2.08772'}",2025-09-21 14:15:00,"{'w': '0.0391', 'd': '0.1483', 'l': '0.8126'}"
29201,True,"{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'id': '289', 'title': 'Real Oviedo', 'short_title': 'OVI'}","{'h': '1', 'a': '0'}","{'h': '1.57497', 'a': '1.10565'}",2025-09-21 16:30:00,"{'w': '0.4937', 'd': '0.2713', 'l': '0.235'}"
29199,True,"{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'id': '142', 'title': 'Getafe', 'short_title': 'GET'}","{'h': '3', 'a': '0'}","{'h': '2.96429', 'a': '0.215949'}",2025-09-21 19:00:00,"{'w': '0.9506', 'd': '0.0409', 'l': '0.0085'}"
29209,True,"{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'id': '146', 'title': 'Valencia', 'short_title': 'VAL'}","{'h': '2', 'a': '2'}","{'h': '3.31313', 'a': '1.00785'}",2025-09-23 17:00:00,"{'w': '0.8787', 'd': '0.0919', 'l': '0.0294'}"
29217,True,"{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'id': '223', 'title': 'Girona', 'short_title': 'GIR'}","{'h': '1', 'a': '1'}","{'h': '2.02629', 'a': '0.856618'}",2025-09-23 17:00:00,"{'w': '0.671', 'd': '0.2163', 'l': '0.1127'}"
29210,True,"{'id': '151', 'title': 'Levante', 'short_title': 'LEV'}","{'id': '150', 'title': 'Real Madrid', 'short_title': 'RMA'}","{'h': '1', 'a': '4'}","{'h': '1.70121', 'a': '4.06315'}",2025-09-23 19:30:00,"{'w': '0.0459', 'd': '0.0869', 'l': '0.8672'}"
29211,True,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '154', 'title': 'Villarreal', 'short_title': 'VIL'}","{'h': '1', 'a': '2'}","{'h': '0.83617', 'a': '2.40523'}",2025-09-23 19:30:00,"{'w': '0.0778', 'd': '0.1542', 'l': '0.768'}"
29212,True,"{'id': '142', 'title': 'Getafe', 'short_title': 'GET'}","{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'h': '1', 'a': '1'}","{'h': '0.576203', 'a': '1.21176'}",2025-09-24 17:00:00,"{'w': '0.1445', 'd': '0.3034', 'l': '0.5521'}"
29215,True,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '239', 'title': 'Mallorca', 'short_title': 'MAL'}","{'h': '1', 'a': '0'}","{'h': '2.82857', 'a': '0.641137'}",2025-09-24 19:30:00,"{'w': '0.8838', 'd': '0.09', 'l': '0.0262'}"
29216,True,"{'id': '143', 'title': 'Atletico Madrid', 'short_title': 'ATL'}","{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'h': '3', 'a': '2'}","{'h': '4.95017', 'a': '1.61988'}",2025-09-24 19:30:00,"{'w': '0.9353', 'd': '0.0491', 'l': '0.0156'}"
29214,True,"{'id': '157', 'title': 'Osasuna', 'short_title': 'OSA'}","{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'h': '1', 'a': '1'}","{'h': '1.17524', 'a': '1.05089'}",2025-09-25 17:30:00,"{'w': '0.3718', 'd': '0.3269', 'l': '0.3013'}"
29213,True,"{'id': '289', 'title': 'Real Oviedo', 'short_title': 'OVI'}","{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'h': '1', 'a': '3'}","{'h': '1.45014', 'a': '2.07001'}",2025-09-25 19:30:00,"{'w': '0.2137', 'd': '0.269', 'l': '0.5173'}"
29227,True,"{'id': '223', 'title': 'Girona', 'short_title': 'GIR'}","{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'h': '0', 'a': '0'}","{'h': '1.07661', 'a': '0.949116'}",2025-09-26 19:00:00,"{'w': '0.3898', 'd': '0.3095', 'l': '0.3007'}"
29222,True,"{'id': '142', 'title': 'Getafe', 'short_title': 'GET'}","{'id': '151', 'title': 'Levante', 'short_title': 'LEV'}","{'h': '1', 'a': '1'}","{'h': '0.830967', 'a': '1.27833'}",2025-09-27 12:00:00,"{'w': '0.2168', 'd': '0.3145', 'l': '0.4687'}"
29219,True,"{'id': '143', 'title': 'Atletico Madrid', 'short_title': 'ATL'}","{'id': '150', 'title': 'Real Madrid', 'short_title': 'RMA'}","{'h': '5', 'a': '2'}","{'h': '2.79075', 'a': '1.02797'}",2025-09-27 14:15:00,"{'w': '0.808', 'd': '0.1321', 'l': '0.0599'}"
29224,True,"{'id': '239', 'title': 'Mallorca', 'short_title': 'MAL'}","{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'h': '1', 'a': '0'}","{'h': '1.04267', 'a': '0.566415'}",2025-09-27 16:30:00,"{'w': '0.4843', 'd': '0.3292', 'l': '0.1865'}"
29225,True,"{'id': '154', 'title': 'Villarreal', 'short_title': 'VIL'}","{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'h': '1', 'a': '0'}","{'h': '1.86396', 'a': '1.56287'}",2025-09-27 19:00:00,"{'w': '0.4313', 'd': '0.2892', 'l': '0.2795'}"
29223,True,"{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'h': '0', 'a': '1'}","{'h': '1.89093', 'a': '0.579597'}",2025-09-28 12:00:00,"{'w': '0.7248', 'd': '0.204', 'l': '0.0712'}"
29226,True,"{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'h': '2', 'a': '1'}","{'h': '4.03596', 'a': '0.821768'}",2025-09-28 14:15:00,"{'w': '0.9588', 'd': '0.0332', 'l': '0.008'}"
29220,True,"{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '2', 'a': '1'}","{'h': '3.00954', 'a': '0.957079'}",2025-09-28 16:30:00,"{'w': '0.8669', 'd': '0.1011', 'l': '0.032'}"
29221,True,"{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'id': '157', 'title': 'Osasuna', 'short_title': 'OSA'}","{'h': '2', 'a': '0'}","{'h': '1.18955', 'a': '0.578485'}",2025-09-28 19:00:00,"{'w': '0.5271', 'd': '0.3059', 'l': '0.167'}"
29218,True,"{'id': '146', 'title': 'Valencia', 'short_title': 'VAL'}","{'id': '289', 'title': 'Real Oviedo', 'short_title': 'OVI'}","{'h': '1', 'a': '2'}","{'h': '1.72261', 'a': '0.997143'}",2025-09-29 19:00:00,"{'w': '0.5589', 'd': '0.2711', 'l': '0.17'}"
29235,True,"{'id': '157', 'title': 'Osasuna', 'short_title': 'OSA'}","{'id': '142', 'title': 'Getafe', 'short_title': 'GET'}","{'h': '2', 'a': '1'}","{'h': '0.692026', 'a': '0.856515'}",2025-10-03 19:00:00,"{'w': '0.2595', 'd': '0.378', 'l': '0.3625'}"
29236,True,"{'id': '289', 'title': 'Real Oviedo', 'short_title': 'OVI'}","{'id': '151', 'title': 'Levante', 'short_title': 'LEV'}","{'h': '0', 'a': '2'}","{'h': '1.08551', 'a': '1.62121'}",2025-10-04 12:00:00,"{'w': '0.2041', 'd': '0.2743', 'l': '0.5216'}"
29230,True,"{'id': '223', 'title': 'Girona', 'short_title': 'GIR'}","{'id': '146', 'title': 'Valencia', 'short_title': 'VAL'}","{'h': '2', 'a': '1'}","{'h': '1.16415', 'a': '2.22808'}",2025-10-04 14:15:00,"{'w': '0.1145', 'd': '0.2308', 'l': '0.6547'}"
29229,True,"{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'id': '239', 'title': 'Mallorca', 'short_title': 'MAL'}","{'h': '2', 'a': '1'}","{'h': '1.73351', 'a': '0.213773'}",2025-10-04 16:30:00,"{'w': '0.832', 'd': '0.1442', 'l': '0.0238'}"
29231,True,"{'id': '150', 'title': 'Real Madrid', 'short_title': 'RMA'}","{'id': '154', 'title': 'Villarreal', 'short_title': 'VIL'}","{'h': '3', 'a': '1'}","{'h': '4.32336', 'a': '0.956644'}",2025-10-04 19:00:00,"{'w': '0.9578', 'd': '0.0334', 'l': '0.0088'}"
29228,True,"{'id': '158', 'title': 'Alaves', 'short_title': 'ALA'}","{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'h': '3', 'a': '1'}","{'h': '2.85063', 'a': '0.661537'}",2025-10-05 12:00:00,"{'w': '0.8728', 'd': '0.0975', 'l': '0.0297'}"
29233,True,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'h': '4', 'a': '1'}","{'h': '2.89414', 'a': '2.4823'}",2025-10-05 14:15:00,"{'w': '0.4883', 'd': '0.2184', 'l': '0.2933'}"
29234,True,"{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'h': '1', 'a': '2'}","{'h': '2.0699', 'a': '1.43721'}",2025-10-05 16:30:00,"{'w': '0.5362', 'd': '0.2648', 'l': '0.199'}"
29237,True,"{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'h': '0', 'a': '1'}","{'h': '0.768998', 'a': '0.684504'}",2025-10-05 16:30:00,"{'w': '0.3266', 'd': '0.385', 'l': '0.2884'}"
29232,True,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '143', 'title': 'Atletico Madrid', 'short_title': 'ATL'}","{'h': '1', 'a': '1'}","{'h': '2.27285', 'a': '0.710823'}",2025-10-05 19:00:00,"{'w': '0.8227', 'd': '0.1458', 'l': '0.0315'}"
29246,True,"{'id': '289', 'title': 'Real Oviedo', 'short_title': 'OVI'}","{'id': '141', 'title': 'Espanyol', 'short_title': 'ESP'}","{'h': '0', 'a': '2'}","{'h': '1.21155', 'a': '4.46256'}",2025-10-17 19:00:00,"{'w': '0.0129', 'd': '0.033', 'l': '0.9541'}"
29247,True,"{'id': '138', 'title': 'Sevilla', 'short_title': 'SEV'}","{'id': '239', 'title': 'Mallorca', 'short_title': 'MAL'}","{'h': '1', 'a': '3'}","{'h': '1.25884', 'a': '1.95555'}",2025-10-18 12:00:00,"{'w': '0.2051', 'd': '0.2356', 'l': '0.5593'}"
29240,True,"{'id': '148', 'title': 'Barcelona', 'short_title': 'BAR'}","{'id': '223', 'title': 'Girona', 'short_title': 'GIR'}","{'h': '2', 'a': '1'}","{'h': '2.41958', 'a': '1.69375'}",2025-10-18 14:15:00,"{'w': '0.5527', 'd': '0.2176', 'l': '0.2297'}"
29245,True,"{'id': '154', 'title': 'Villarreal', 'short_title': 'VIL'}","{'id': '153', 'title': 'Real Betis', 'short_title': 'BET'}","{'h': '2', 'a': '2'}","{'h': '0.980598', 'a': '0.895532'}",2025-10-18 16:30:00,"{'w': '0.3711', 'd': '0.3234', 'l': '0.3055'}"
29239,True,"{'id': '143', 'title': 'Atletico Madrid', 'short_title': 'ATL'}","{'id': '157', 'title': 'Osasuna', 'short_title': 'OSA'}","{'h': '1', 'a': '0'}","{'h': '2.24415', 'a': '0.981492'}",2025-10-18 19:00:00,"{'w': '0.697', 'd': '0.1928', 'l': '0.1102'}"
29244,True,"{'id': '207', 'title': 'Elche', 'short_title': 'ELC'}","{'id': '147', 'title': 'Athletic Club', 'short_title': 'ATH'}","{'h': '0', 'a': '0'}","{'h': '0.823916', 'a': '0.240214'}",2025-10-19 12:00:00,"{'w': '0.4879', 'd': '0.4105', 'l': '0.1016'}"
29241,True,"{'id': '152', 'title': 'Celta Vigo', 'short_title': 'CEL'}","{'id': '140', 'title': 'Real Sociedad', 'short_title': 'SOC'}","{'h': '1', 'a': '1'}","{'h': '0.717367', 'a': '2.13562'}",2025-10-19 14:15:00,"{'w': '0.0825', 'd': '0.1885', 'l': '0.729'}"
29243,True,"{'id': '151', 'title': 'Levante', 'short_title': 'LEV'}","{'id': '145', 'title': 'Rayo Vallecano', 'short_title': 'RVL'}","{'h': '0', 'a': '3'}","{'h': '0.940509', 'a': '2.53118'}",2025-10-19 16:30:00,"{'w': '0.0885', 'd': '0.1445', 'l': '0.767'}"
