id,isResult,h,a,goals,xG,datetime,forecast
28059,True,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '2', 'a': '0'}","{'h': '1.25796', 'a': '0.737042'}",2024-08-24 17:00:00,"{'w': '0.4928', 'd': '0.3095', 'l': '0.1977'}"
28060,True,"{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'h': '0', 'a': '2'}","{'h': '1.48827', 'a': '2.23362'}",2024-08-24 19:00:00,"{'w': '0.1961', 'd': '0.2287', 'l': '0.5752'}"
28061,True,"{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '2', 'a': '0'}","{'h': '4.01926', 'a': '0.695576'}",2024-08-25 13:00:00,"{'w': '0.9512', 'd': '0.0367', 'l': '0.0121'}"
28062,True,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '1', 'a': '1'}","{'h': '1.23725', 'a': '0.946618'}",2024-08-25 15:00:00,"{'w': '0.4362', 'd': '0.3071', 'l': '0.2567'}"
28063,True,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '3', 'a': '1'}","{'h': '1.58875', 'a': '1.40309'}",2024-08-25 15:00:00,"{'w': '0.403', 'd': '0.2783', 'l': '0.3187'}"
28064,True,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'h': '2', 'a': '0'}","{'h': '1.52541', 'a': '0.876338'}",2024-08-25 15:00:00,"{'w': '0.5479', 'd': '0.2703', 'l': '0.1818'}"
28065,True,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '2', 'a': '2'}","{'h': '2.94016', 'a': '1.01201'}",2024-08-25 18:45:00,"{'w': '0.806', 'd': '0.128', 'l': '0.066'}"
28066,True,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'h': '4', 'a': '3'}","{'h': '3.22754', 'a': '2.44695'}",2024-08-30 18:45:00,"{'w': '0.5582', 'd': '0.1893', 'l': '0.2525'}"
28067,True,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'h': '4', 'a': '0'}","{'h': '3.60698', 'a': '0.256612'}",2024-08-31 15:00:00,"{'w': '0.9853', 'd': '0.0132', 'l': '0.0015'}"
28068,True,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '1', 'a': '3'}","{'h': '0.745975', 'a': '1.69437'}",2024-08-31 17:00:00,"{'w': '0.1019', 'd': '0.2444', 'l': '0.6537'}"
28069,True,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '1', 'a': '3'}","{'h': '0.485368', 'a': '1.29819'}",2024-08-31 19:00:00,"{'w': '0.1185', 'd': '0.2977', 'l': '0.5838'}"
28070,True,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': '1', 'a': '1'}","{'h': '0.905621', 'a': '1.91297'}",2024-09-01 13:00:00,"{'w': '0.1148', 'd': '0.2088', 'l': '0.6764'}"
28071,True,"{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'h': '3', 'a': '1'}","{'h': '2.83661', 'a': '0.743523'}",2024-09-01 15:00:00,"{'w': '0.8679', 'd': '0.1046', 'l': '0.0275'}"
28072,True,"{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '2', 'a': '1'}","{'h': '2.00948', 'a': '1.02619'}",2024-09-01 15:00:00,"{'w': '0.635', 'd': '0.2122', 'l': '0.1528'}"
28073,True,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '1', 'a': '4'}","{'h': '1.33204', 'a': '2.53408'}",2024-09-01 15:00:00,"{'w': '0.095', 'd': '0.2062', 'l': '0.6988'}"
28074,True,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': '1', 'a': '3'}","{'h': '1.57562', 'a': '3.24139'}",2024-09-01 18:45:00,"{'w': '0.0856', 'd': '0.1402', 'l': '0.7742'}"
28075,True,"{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'h': '1', 'a': '0'}","{'h': '1.1774', 'a': '2.73176'}",2024-09-13 18:30:00,"{'w': '0.0983', 'd': '0.1582', 'l': '0.7435'}"
28076,True,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '2', 'a': '0'}","{'h': '1.02694', 'a': '1.72041'}",2024-09-14 15:00:00,"{'w': '0.186', 'd': '0.2536', 'l': '0.5604'}"
28077,True,"{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': '0', 'a': '3'}","{'h': '0.419427', 'a': '3.37672'}",2024-09-14 17:00:00,"{'w': '0.0091', 'd': '0.0408', 'l': '0.9501'}"
28079,True,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '3', 'a': '1'}","{'h': '2.91245', 'a': '1.00928'}",2024-09-14 19:00:00,"{'w': '0.8249', 'd': '0.1294', 'l': '0.0457'}"
28080,True,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '3', 'a': '0'}","{'h': '1.26867', 'a': '0.310262'}",2024-09-15 13:00:00,"{'w': '0.6937', 'd': '0.2414', 'l': '0.0649'}"
28081,True,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '1', 'a': '2'}","{'h': '1.43325', 'a': '0.549218'}",2024-09-15 15:00:00,"{'w': '0.6324', 'd': '0.2462', 'l': '0.1214'}"
28082,True,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'h': '2', 'a': '0'}","{'h': '1.8674', 'a': '0.15045'}",2024-09-15 15:00:00,"{'w': '0.8466', 'd': '0.135', 'l': '0.0184'}"
28083,True,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '1', 'a': '1'}","{'h': '2.47918', 'a': '0.855084'}",2024-09-15 15:00:00,"{'w': '0.7885', 'd': '0.1477', 'l': '0.0638'}"
28078,True,"{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '0', 'a': '0'}","{'h': '0.623644', 'a': '0.529029'}",2024-09-15 18:45:00,"{'w': '0.3059', 'd': '0.4363', 'l': '0.2578'}"
28085,True,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'h': '8', 'a': '0'}","{'h': '4.50007', 'a': '0.335532'}",2024-09-20 18:45:00,"{'w': '0.9983', 'd': '0.0015', 'l': '0.0002'}"
28090,True,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'h': '3', 'a': '3'}","{'h': '2.30213', 'a': '3.02005'}",2024-09-21 15:00:00,"{'w': '0.2257', 'd': '0.2233', 'l': '0.551'}"
28091,True,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': '1', 'a': '1'}","{'h': '1.34636', 'a': '0.853348'}",2024-09-21 17:00:00,"{'w': '0.497', 'd': '0.3219', 'l': '0.1811'}"
28086,True,"{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': '1', 'a': '1'}","{'h': '0.760314', 'a': '1.90277'}",2024-09-21 19:00:00,"{'w': '0.1052', 'd': '0.2105', 'l': '0.6843'}"
28092,True,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'h': '3', 'a': '1'}","{'h': '1.84023', 'a': '0.580512'}",2024-09-22 13:00:00,"{'w': '0.7784', 'd': '0.1695', 'l': '0.0521'}"
28087,True,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '2', 'a': '0'}","{'h': '0.709045', 'a': '2.3505'}",2024-09-22 15:00:00,"{'w': '0.0462', 'd': '0.1361', 'l': '0.8177'}"
28088,True,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '1', 'a': '1'}","{'h': '0.82486', 'a': '1.28588'}",2024-09-22 15:00:00,"{'w': '0.1747', 'd': '0.3693', 'l': '0.456'}"
28089,True,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'h': '3', 'a': '2'}","{'h': '1.78396', 'a': '1.42586'}",2024-09-22 15:00:00,"{'w': '0.4586', 'd': '0.2695', 'l': '0.2719'}"
28084,True,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '2', 'a': '3'}","{'h': '3.89273', 'a': '0.675578'}",2024-09-22 18:45:00,"{'w': '0.9594', 'd': '0.0326', 'l': '0.008'}"
28095,True,"{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '3', 'a': '0'}","{'h': '2.9504', 'a': '0.726126'}",2024-09-27 17:00:00,"{'w': '0.8765', 'd': '0.09', 'l': '0.0335'}"
28094,True,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '3', 'a': '1'}","{'h': '3.22405', 'a': '2.02646'}",2024-09-27 19:00:00,"{'w': '0.6651', 'd': '0.1833', 'l': '0.1516'}"
28096,True,"{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '0', 'a': '0'}","{'h': '2.06424', 'a': '0.9614'}",2024-09-28 15:00:00,"{'w': '0.6605', 'd': '0.1975', 'l': '0.142'}"
28098,True,"{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'h': '0', 'a': '3'}","{'h': '0.488988', 'a': '3.5706'}",2024-09-28 17:00:00,"{'w': '0.0065', 'd': '0.0305', 'l': '0.963'}"
28100,True,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '2', 'a': '1'}","{'h': '3.45707', 'a': '0.768868'}",2024-09-28 19:00:00,"{'w': '0.911', 'd': '0.0645', 'l': '0.0245'}"
28099,True,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '1', 'a': '2'}","{'h': '0.716626', 'a': '0.730803'}",2024-09-29 13:00:00,"{'w': '0.2965', 'd': '0.3861', 'l': '0.3174'}"
28097,True,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'h': '2', 'a': '2'}","{'h': '2.61562', 'a': '1.0242'}",2024-09-29 15:00:00,"{'w': '0.7782', 'd': '0.1635', 'l': '0.0583'}"
28101,True,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '1', 'a': '3'}","{'h': '1.08284', 'a': '4.18122'}",2024-09-29 15:00:00,"{'w': '0.0194', 'd': '0.0508', 'l': '0.9298'}"
28093,True,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '1', 'a': '0'}","{'h': '1.67455', 'a': '0.782395'}",2024-09-29 18:45:00,"{'w': '0.6156', 'd': '0.2408', 'l': '0.1436'}"
28109,True,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '1', 'a': '1'}","{'h': '0.896807', 'a': '1.19435'}",2024-10-04 18:45:00,"{'w': '0.2517', 'd': '0.3033', 'l': '0.445'}"
28107,True,"{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'h': '3', 'a': '1'}","{'h': '2.45106', 'a': '0.71964'}",2024-10-05 15:00:00,"{'w': '0.7992', 'd': '0.1414', 'l': '0.0594'}"
28106,True,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '2', 'a': '1'}","{'h': '1.37754', 'a': '1.43654'}",2024-10-05 17:00:00,"{'w': '0.3262', 'd': '0.2996', 'l': '0.3742'}"
28103,True,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': '1', 'a': '2'}","{'h': '0.640297', 'a': '0.498715'}",2024-10-05 19:00:00,"{'w': '0.3293', 'd': '0.4311', 'l': '0.2396'}"
28102,True,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '2', 'a': '0'}","{'h': '2.43324', 'a': '0.765938'}",2024-10-06 13:00:00,"{'w': '0.7793', 'd': '0.154', 'l': '0.0667'}"
28105,True,"{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '4', 'a': '2'}","{'h': '3.71514', 'a': '0.874094'}",2024-10-06 15:00:00,"{'w': '0.9392', 'd': '0.0484', 'l': '0.0124'}"
28108,True,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'h': '2', 'a': '0'}","{'h': '0.890433', 'a': '2.11913'}",2024-10-06 15:00:00,"{'w': '0.1043', 'd': '0.2038', 'l': '0.6919'}"
28110,True,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': '2', 'a': '2'}","{'h': '1.31135', 'a': '1.43012'}",2024-10-06 15:00:00,"{'w': '0.3224', 'd': '0.3059', 'l': '0.3717'}"
28104,True,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': '1', 'a': '1'}","{'h': '0.326466', 'a': '0.822322'}",2024-10-06 18:45:00,"{'w': '0.1384', 'd': '0.4024', 'l': '0.4592'}"
28111,True,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'h': '0', 'a': '0'}","{'h': '1.1914', 'a': '0.163769'}",2024-10-18 18:45:00,"{'w': '0.6694', 'd': '0.2824', 'l': '0.0482'}"
28118,True,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '1', 'a': '1'}","{'h': '1.42573', 'a': '1.14445'}",2024-10-19 15:00:00,"{'w': '0.3902', 'd': '0.4199', 'l': '0.1899'}"
28117,True,"{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': '0', 'a': '2'}","{'h': '0.782727', 'a': '1.35593'}",2024-10-19 17:00:00,"{'w': '0.1868', 'd': '0.2811', 'l': '0.5321'}"
28119,True,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'h': '4', 'a': '2'}","{'h': '4.66981', 'a': '2.22038'}",2024-10-19 19:00:00,"{'w': '0.8631', 'd': '0.0934', 'l': '0.0435'}"
28115,True,"{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '0', 'a': '4'}","{'h': '0.360268', 'a': '2.76676'}",2024-10-20 13:00:00,"{'w': '0.0111', 'd': '0.0534', 'l': '0.9355'}"
28113,True,"{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '2', 'a': '1'}","{'h': '2.86385', 'a': '1.22872'}",2024-10-20 15:00:00,"{'w': '0.7994', 'd': '0.141', 'l': '0.0596'}"
28114,True,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '1', 'a': '1'}","{'h': '2.43778', 'a': '1.47299'}",2024-10-20 15:00:00,"{'w': '0.6363', 'd': '0.2212', 'l': '0.1425'}"
28116,True,"{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '1', 'a': '1'}","{'h': '0.832336', 'a': '0.776883'}",2024-10-20 15:00:00,"{'w': '0.3431', 'd': '0.3649', 'l': '0.292'}"
28112,True,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': '0', 'a': '5'}","{'h': '1.75684', 'a': '3.88109'}",2024-10-20 18:45:00,"{'w': '0.0675', 'd': '0.1111', 'l': '0.8214'}"
28123,True,"{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'h': '1', 'a': '0'}","{'h': '1.84154', 'a': '0.272294'}",2024-10-25 18:45:00,"{'w': '0.8093', 'd': '0.1544', 'l': '0.0363'}"
28121,True,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'h': '4', 'a': '2'}","{'h': '3.26778', 'a': '1.33'}",2024-10-26 15:00:00,"{'w': '0.8561', 'd': '0.102', 'l': '0.0419'}"
28122,True,"{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': '1', 'a': '2'}","{'h': '1.44911', 'a': '1.64092'}",2024-10-26 17:00:00,"{'w': '0.3034', 'd': '0.281', 'l': '0.4156'}"
28120,True,"{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'h': '0', 'a': '2'}","{'h': '0.865293', 'a': '1.47637'}",2024-10-26 19:00:00,"{'w': '0.183', 'd': '0.2837', 'l': '0.5333'}"
28126,True,"{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'h': '2', 'a': '2'}","{'h': '2.21183', 'a': '1.0609'}",2024-10-27 14:00:00,"{'w': '0.671', 'd': '0.1948', 'l': '0.1342'}"
28124,True,"{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': '0', 'a': '3'}","{'h': '0.241419', 'a': '2.88708'}",2024-10-27 16:00:00,"{'w': '0.0097', 'd': '0.0486', 'l': '0.9417'}"
28125,True,"{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': '3', 'a': '1'}","{'h': '1.99679', 'a': '0.761926'}",2024-10-27 16:00:00,"{'w': '0.7124', 'd': '0.1963', 'l': '0.0913'}"
28128,True,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': '2', 'a': '1'}","{'h': '1.79435', 'a': '0.796703'}",2024-10-27 16:00:00,"{'w': '0.6274', 'd': '0.2386', 'l': '0.134'}"
28127,True,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'h': '0', 'a': '3'}","{'h': '0.277951', 'a': '4.04221'}",2024-10-27 19:45:00,"{'w': '0.0017', 'd': '0.0137', 'l': '0.9846'}"
28129,True,"{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': '0', 'a': '1'}","{'h': '1.47525', 'a': '0.50003'}",2024-11-01 18:00:00,"{'w': '0.6682', 'd': '0.2301', 'l': '0.1017'}"
28136,True,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '178', 'title': 'Lyon', 'short_title': 'LYO'}","{'h': '1', 'a': '1'}","{'h': '1.67241', 'a': '1.58011'}",2024-11-01 20:00:00,"{'w': '0.3843', 'd': '0.2675', 'l': '0.3482'}"
28130,True,"{'id': '161', 'title': 'Paris Saint Germain', 'short_title': 'PSG'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': '1', 'a': '0'}","{'h': '2.76932', 'a': '0.803421'}",2024-11-02 16:00:00,"{'w': '0.8392', 'd': '0.1113', 'l': '0.0495'}"
28134,True,"{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'h': '0', 'a': '1'}","{'h': '1.02021', 'a': '1.92085'}",2024-11-02 18:00:00,"{'w': '0.1399', 'd': '0.2238', 'l': '0.6363'}"
28137,True,"{'id': '175', 'title': 'Saint-Etienne', 'short_title': 'SEN'}","{'id': '225', 'title': 'Strasbourg', 'short_title': 'STR'}","{'h': '2', 'a': '0'}","{'h': '2.82745', 'a': '0.451174'}",2024-11-02 20:00:00,"{'w': '0.924', 'd': '0.0593', 'l': '0.0167'}"
28132,True,"{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'id': '177', 'title': 'Reims', 'short_title': 'REI'}","{'h': '1', 'a': '0'}","{'h': '0.910081', 'a': '0.818661'}",2024-11-03 14:00:00,"{'w': '0.3455', 'd': '0.354', 'l': '0.3005'}"
28131,True,"{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'id': '163', 'title': 'Rennes', 'short_title': 'REN'}","{'h': '4', 'a': '0'}","{'h': '2.39897', 'a': '0.701873'}",2024-11-03 16:00:00,"{'w': '0.8214', 'd': '0.1305', 'l': '0.0481'}"
28133,True,"{'id': '282', 'title': 'Le Havre', 'short_title': 'LHV'}","{'id': '166', 'title': 'Montpellier', 'short_title': 'MPL'}","{'h': '1', 'a': '0'}","{'h': '1.7998', 'a': '0.722691'}",2024-11-03 16:00:00,"{'w': '0.6958', 'd': '0.2041', 'l': '0.1001'}"
