id,isResult,side,h,a,goals,xG,datetime
29612,False,a,"{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-25 19:05:00
29620,False,h,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-10-29 19:05:00
29628,False,a,"{'id': '275', 'title': 'Auxerre', 'short_title': 'AUX'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-02 12:00:00
29641,False,h,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '241', 'title': 'Brest', 'short_title': 'BRE'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-09 12:00:00
29651,False,a,"{'id': '170', 'title': 'Nice', 'short_title': 'NIC'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-23 12:00:00
29659,False,h,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '174', 'title': 'Toulouse', 'short_title': 'TOU'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-11-30 12:00:00
29667,False,a,"{'id': '160', 'title': 'Lille', 'short_title': 'LIL'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-07 12:00:00
29678,False,h,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '171', 'title': 'Monaco', 'short_title': 'MON'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2025-12-14 12:00:00
29686,False,h,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '168', 'title': 'Nantes', 'short_title': 'NAN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-04 12:00:00
29691,False,a,"{'id': '167', 'title': 'Angers', 'short_title': 'ANG'}","{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-18 12:00:00
29704,False,h,"{'id': '164', 'title': 'Marseille', 'short_title': 'MAR'}","{'id': '210', 'title': 'Lens', 'short_title': 'LEN'}","{'h': None, 'a': None}","{'h': None, 'a': None}",2026-01-25 12:00:00
